experiment_id,rebalance_idx,open_ts,next_open_ts,eligible_count,portfolio_return,long_contribution,short_contribution,turnover,long_names,short_names
E1002,1,2023-04-17 10:15:00,2023-05-09 09:15:00,27,-0.006943794311490555,-0.006943794311490555,0.0,1.0,"INFY,DRREDDY,SUNPHARMA",
E1002,16,2023-05-09 09:15:00,2023-05-30 09:15:00,27,-0.009860536371210763,-0.009860536371210763,0.0,2.0,"BPCL,WIPRO,LT",
E1002,31,2023-05-30 09:15:00,2023-06-20 09:15:00,27,0.04525588616720227,0.04525588616720227,0.0,1.3333333333333333,"AXISBANK,BPCL,DRREDDY",
E1002,46,2023-06-20 09:15:00,2023-07-12 09:15:00,27,0.03972392146914688,0.03972392146914688,0.0,2.0,"WIPRO,TECHM,HDFCBANK",
E1002,61,2023-07-12 09:15:00,2023-08-02 09:15:00,27,-0.01772459527876792,-0.01772459527876792,0.0,2.0,"ULTRACEMCO,BPCL,MARUTI",
E1002,76,2023-08-02 09:15:00,2023-08-24 09:15:00,27,-0.003203765135965656,-0.003203765135965656,0.0,2.0,"ONGC,HDFCBANK,WIPRO",
E1002,91,2023-08-24 09:15:00,2023-09-14 09:15:00,27,0.05368712371807692,0.05368712371807692,0.0,2.0,"ULTRACEMCO,INFY,TECHM",
E1002,106,2023-09-14 09:15:00,2023-10-09 09:15:00,27,-0.017639204484529887,-0.017639204484529887,0.0,2.0,"SBIN,BHARTIARTL,AXISBANK",
E1002,121,2023-10-09 09:15:00,2023-10-31 09:15:00,27,-0.049774951493026444,-0.049774951493026444,0.0,1.3333333333333333,"TCS,AXISBANK,INFY",
E1002,136,2023-10-31 09:15:00,2023-11-21 09:15:00,27,0.06453687424067575,0.06453687424067575,0.0,2.0,"SUNPHARMA,HINDUNILVR,BPCL",
E1002,151,2023-11-21 09:15:00,2023-12-13 09:15:00,27,0.12401332583451866,0.12401332583451866,0.0,1.3333333333333333,"BPCL,BRITANNIA,ICICIBANK",
E1002,166,2023-12-13 09:15:00,2024-01-04 09:15:00,27,0.03624610583406422,0.03624610583406422,0.0,2.0,"BHARTIARTL,ULTRACEMCO,RELIANCE",
E1002,181,2024-01-04 09:15:00,2024-01-25 09:15:00,27,0.03707302832268572,0.03707302832268572,0.0,2.0,"ONGC,AXISBANK,BAJAJ-AUTO",
E1002,196,2024-01-25 09:15:00,2024-02-16 09:15:00,27,0.2020579885991604,0.2020579885991604,0.0,1.3333333333333333,"BPCL,ONGC,ICICIBANK",
E1002,211,2024-02-16 09:15:00,2024-03-07 09:15:00,27,-0.0019805866294525486,-0.0019805866294525486,0.0,1.3333333333333333,"MARUTI,BPCL,ADANIPORTS",
E1002,226,2024-03-07 09:15:00,2024-04-02 09:15:00,27,-0.012547505143186454,-0.012547505143186454,0.0,2.0,"BHARTIARTL,HINDUNILVR,CIPLA",
E1002,241,2024-04-02 09:15:00,2024-04-25 09:15:00,27,-0.02655555383279113,-0.02655555383279113,0.0,2.0,"RELIANCE,ICICIBANK,LT",
E1002,256,2024-04-25 09:15:00,2024-05-17 09:15:00,27,0.02882281003554785,0.02882281003554785,0.0,2.0,"HINDUNILVR,BAJAJ-AUTO,AXISBANK",
E1002,271,2024-05-17 09:15:00,2024-06-07 09:15:00,27,0.010150566294776335,0.010150566294776335,0.0,2.0,"TCS,WIPRO,ITC",
E1002,286,2024-06-07 09:15:00,2024-07-01 09:15:00,27,0.0511401286548241,0.0511401286548241,0.0,2.0,"TECHM,INFY,BPCL",
E1002,301,2024-07-01 09:15:00,2024-07-23 09:15:00,27,0.06772971541182671,0.06772971541182671,0.0,1.3333333333333333,"INFY,HCLTECH,M&M",
E1002,316,2024-07-23 09:15:00,2024-08-13 09:15:00,27,0.012941787911841014,0.012941787911841014,0.0,2.0,"CIPLA,LT,HINDUNILVR",
E1002,331,2024-08-13 09:15:00,2024-09-04 09:15:00,27,0.06915045720883524,0.06915045720883524,0.0,2.0,"BPCL,KOTAKBANK,HCLTECH",
E1002,346,2024-09-04 09:15:00,2024-09-25 09:15:00,27,0.01845735104225316,0.01845735104225316,0.0,2.0,"SBIN,AXISBANK,ULTRACEMCO",
E1002,361,2024-09-25 09:15:00,2024-10-17 09:15:00,27,-0.03334860144334058,-0.03334860144334058,0.0,2.0,"KOTAKBANK,BAJAJ-AUTO,HCLTECH",
E1002,376,2024-10-17 09:15:00,2024-11-07 09:15:00,27,-0.0014863929752275892,-0.0014863929752275892,0.0,2.0,"AXISBANK,ICICIBANK,SUNPHARMA",
E1002,391,2024-11-07 09:15:00,2024-12-02 09:15:00,27,-0.01890706657832826,-0.01890706657832826,0.0,2.0,"HCLTECH,SBIN,CIPLA",
E1002,406,2024-12-02 09:15:00,2024-12-23 09:15:00,27,-0.03570937897760959,-0.03570937897760959,0.0,2.0,"HINDUNILVR,LT,BAJAJ-AUTO",
E1002,421,2024-12-23 09:15:00,2025-01-14 09:15:00,27,0.004491609964695633,0.004491609964695633,0.0,2.0,"M&M,HCLTECH,RELIANCE",
E1002,436,2025-01-14 09:15:00,2025-02-03 09:15:00,27,-0.01825196511441126,-0.01825196511441126,0.0,2.0,"ADANIPORTS,BHARTIARTL,LT",
E1002,451,2025-02-03 09:15:00,2025-02-24 09:15:00,27,-0.08693943561436887,-0.08693943561436887,0.0,2.0,"ITC,ONGC,BRITANNIA",
E1002,466,2025-02-24 09:15:00,2025-03-19 09:15:00,27,0.006394538240107944,0.006394538240107944,0.0,2.0,"BPCL,HCLTECH,M&M",
E1002,481,2025-03-19 09:15:00,2025-04-11 09:15:00,27,0.022721279528333947,0.022721279528333947,0.0,1.3333333333333333,"BRITANNIA,HDFCBANK,HCLTECH",
E1002,496,2025-04-11 09:15:00,2025-05-07 09:15:00,27,0.05894743970538608,0.05894743970538608,0.0,1.3333333333333333,"BRITANNIA,RELIANCE,HINDUNILVR",
E1002,511,2025-05-07 09:15:00,2025-05-28 09:15:00,27,0.037616946813776114,0.037616946813776114,0.0,2.0,"DRREDDY,MARUTI,ADANIPORTS",
E1002,526,2025-05-28 09:15:00,2025-06-18 09:15:00,27,0.024847385157046625,0.024847385157046625,0.0,1.3333333333333333,"HDFCBANK,DRREDDY,CIPLA",
E1002,541,2025-06-18 09:15:00,2025-07-09 09:15:00,27,0.012214223507660908,0.012214223507660908,0.0,1.3333333333333333,"ADANIPORTS,DRREDDY,NESTLEIND",
E1002,556,2025-07-09 09:15:00,2025-07-30 09:15:00,27,-0.053468099063478804,-0.053468099063478804,0.0,1.3333333333333333,"M&M,HCLTECH,ADANIPORTS",
E1002,571,2025-07-30 09:15:00,2025-08-21 09:15:00,27,0.03649331567163208,0.03649331567163208,0.0,1.3333333333333333,"LT,MARUTI,ADANIPORTS",
E1002,586,2025-08-21 09:15:00,2025-09-12 09:15:00,27,-0.016666594749365552,-0.016666594749365552,0.0,1.3333333333333333,"RELIANCE,LT,BHARTIARTL",
E1002,601,2025-09-12 09:15:00,2025-10-06 09:15:00,27,-0.008195953864332925,-0.008195953864332925,0.0,0.6666666666666666,"WIPRO,LT,RELIANCE",
E1002,616,2025-10-06 09:15:00,2025-10-28 09:15:00,27,0.03899804853317028,0.03899804853317028,0.0,2.0,"ONGC,TCS,TECHM",
E1002,631,2025-10-28 09:15:00,2025-11-19 09:15:00,27,0.017615159634088936,0.017615159634088936,0.0,2.0,"ADANIPORTS,SBIN,KOTAKBANK",
E1002,646,2025-11-19 09:15:00,2025-12-10 09:15:00,27,-0.030583959035729354,-0.030583959035729354,0.0,2.0,"NESTLEIND,HINDUNILVR,AXISBANK",
E1002,661,2025-12-10 09:15:00,2026-01-01 09:15:00,27,0.008506162876574661,0.008506162876574661,0.0,2.0,"KOTAKBANK,HDFCBANK,DRREDDY",
E1002,676,2026-01-01 09:15:00,2026-01-23 09:15:00,27,-0.04437166937469253,-0.04437166937469253,0.0,2.0,"TCS,SUNPHARMA,BPCL",
E1002,691,2026-01-23 09:15:00,2026-02-13 09:15:00,27,0.01461012480053922,0.01461012480053922,0.0,2.0,"DRREDDY,HDFCBANK,BRITANNIA",
E1002,706,2026-02-13 09:15:00,2026-03-09 09:15:00,27,-0.11208774746504259,-0.11208774746504259,0.0,2.0,"ADANIPORTS,TECHM,BPCL",
E1002,721,2026-03-09 09:15:00,2026-03-13 09:15:00,27,-0.02569406664789882,-0.02569406664789882,0.0,1.3333333333333333,"ADANIPORTS,SBIN,KOTAKBANK",
E1003,1,2023-04-17 10:15:00,2023-05-09 09:15:00,27,0.04736827506855533,0.04736827506855533,0.0,1.0,"TECHM,LT,BRITANNIA",
E1003,16,2023-05-09 09:15:00,2023-05-30 09:15:00,27,-0.0013656132770912058,-0.0013656132770912058,0.0,1.3333333333333333,"LT,SUNPHARMA,WIPRO",
E1003,31,2023-05-30 09:15:00,2023-06-20 09:15:00,27,0.005132537169881806,0.005132537169881806,0.0,2.0,"BAJAJ-AUTO,RELIANCE,BPCL",
E1003,46,2023-06-20 09:15:00,2023-07-12 09:15:00,27,0.058352038089998975,0.058352038089998975,0.0,1.3333333333333333,"HDFCBANK,BAJAJ-AUTO,ONGC",
E1003,61,2023-07-12 09:15:00,2023-08-02 09:15:00,27,0.0016877785803086597,0.0016877785803086597,0.0,1.3333333333333333,"ULTRACEMCO,ONGC,HINDUNILVR",
