collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG22300PE,15712514,22300.0,PE,-0.0803023866771696,kite_quote_api,2026-08-21 09:46:07,1.820927,1.15,1.2,1.1749999999999998,1.15,190775,672750,0.050000000000000044,0.04255319148936175,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23050CE,15726082,23050.0,CE,-0.04937085259680529,kite_quote_api,2026-08-21 09:46:01,7.820927,1166.7,1278.2,1222.45,1088.05,0,390,111.5,0.09121027444885271,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23050PE,15726338,23050.0,PE,-0.04937085259680529,kite_quote_api,2026-08-21 09:46:08,0.820927,1.7,1.75,1.725,1.75,531115,296595,0.050000000000000044,0.028985507246376836,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23100CE,15727618,23100.0,CE,-0.0473087503247811,kite_quote_api,2026-08-21 09:46:07,1.820927,1184.85,1199.45,1192.15,1252.0,130,4810,14.600000000000136,0.012246781025877729,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23100PE,15727874,23100.0,PE,-0.0473087503247811,kite_quote_api,2026-08-21 09:46:06,2.820927,1.75,1.8,1.775,1.8,1562795,1265615,0.050000000000000044,0.028169014084507067,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23150CE,15728642,23150.0,CE,-0.0452466480527568,kite_quote_api,2026-08-21 09:46:08,0.820927,1090.9,1172.6,1131.75,1118.9,0,585,81.69999999999982,0.07218908769604579,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23150PE,15729666,23150.0,PE,-0.0452466480527568,kite_quote_api,2026-08-21 09:46:07,1.820927,1.9,1.95,1.9249999999999998,1.9,1381250,1552980,0.050000000000000044,0.025974025974026,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23200CE,15729922,23200.0,CE,-0.0431845457807325,kite_quote_api,2026-08-21 09:46:06,2.820927,1090.15,1097.1,1093.625,1074.65,2665,22490,6.949999999999818,0.006355012001371419,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23200PE,15730178,23200.0,PE,-0.0431845457807325,kite_quote_api,2026-08-21 09:46:07,1.820927,1.95,2.0,1.975,2.0,4730830,3426020,0.050000000000000044,0.025316455696202552,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23250CE,15731202,23250.0,CE,-0.041122443508708195,kite_quote_api,2026-08-21 09:46:07,1.820927,996.65,1081.45,1039.05,1075.1,0,2015,84.80000000000007,0.08161301188585735,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23250PE,15732226,23250.0,PE,-0.041122443508708195,kite_quote_api,2026-08-21 09:46:07,1.820927,2.05,2.1,2.075,2.05,1881360,943475,0.050000000000000266,0.0240963855421688,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-21,2026-08-21T09:46:08.820927+05:30,NIFTY,NSE:NIFTY 50,24247.1,2026-08-21 09:46:06,2026-08-25,4,23034.745,25459.454999999998,NIFTY26AUG23300CE,15732482,23300.0,CE,-0.03906034123668389,kite_quote_api,2026-08-21 09:46:07,1.820927,989.5,1001.8,995.65,975.3,975,24895,12.299999999999955,0.012353738763621709,True,True,True,False,blocked_no_broker_call,spot_band
