experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,0.09636689782578665
E1002,AXISBANK,-0.047263367329414704
E1002,BAJAJ-AUTO,-0.023327862841966723
E1002,BHARTIARTL,-0.0013475571928948664
E1002,BPCL,0.003771543487103207
E1002,BRITANNIA,0.0310995227936188
E1002,CIPLA,0.07936462985132983
E1002,DRREDDY,0.07092150882888816
E1002,HCLTECH,0.05145168734507427
E1002,HDFCBANK,0.04601280907169481
E1002,HINDUNILVR,-0.002344527954633885
E1002,ICICIBANK,0.025107469230957528
E1002,INFY,0.026198384293986663
E1002,ITC,-0.06412191188292775
E1002,KOTAKBANK,-0.01300849869348162
E1002,LT,-0.0015540713235895568
E1002,M&M,0.009296832192331333
E1002,MARUTI,-0.013107584343422648
E1002,NESTLEIND,-0.00773514384503607
E1002,ONGC,0.03800909842206808
E1002,RELIANCE,-0.02419567741825991
E1002,SBIN,-0.0037279292862876638
E1002,SUNPHARMA,-0.012262007889078136
E1002,TCS,-0.04215828490140886
E1002,TECHM,0.06639766950921032
E1002,ULTRACEMCO,-0.004238449266913802
E1002,WIPRO,-0.007127106734488409
E1003,ADANIPORTS,-0.009387469477306811
E1003,AXISBANK,-0.03666850796986302
E1003,BAJAJ-AUTO,0.03414080902285088
E1003,BHARTIARTL,-0.016160139806185227
E1003,BPCL,0.040308518743696814
E1003,BRITANNIA,-0.007760026033091195
E1003,CIPLA,0.02776081471661001
E1003,DRREDDY,0.0331499703221942
E1003,HCLTECH,0.02204655876359322
E1003,HDFCBANK,-0.001560949257341297
E1003,HINDUNILVR,-0.023921586914074075
E1003,ICICIBANK,-0.007427375553248608
E1003,INFY,0.00889676750921138
E1003,ITC,-0.038688070916835654
E1003,KOTAKBANK,0.03681490751590842
E1003,LT,0.010344688183389166
E1003,M&M,0.06824823892670352
E1003,MARUTI,-0.039607717882702065
E1003,NESTLEIND,-0.02583417136968039
E1003,ONGC,0.10926036390539969
E1003,RELIANCE,0.042765509356501044
E1003,SBIN,0.031007967446617615
E1003,SUNPHARMA,0.01653091878877288
E1003,TCS,-0.03377585202120312
E1003,TECHM,0.032957711068509775
E1003,ULTRACEMCO,0.004598197944686062
E1003,WIPRO,-0.01511248779866699
E1006,ADANIPORTS,0.045233218922797164
E1006,AXISBANK,0.006558872270161276
E1006,BAJAJ-AUTO,0.019380644873524505
E1006,BHARTIARTL,0.019608177278892108
E1006,BPCL,0.23054134253926872
E1006,BRITANNIA,0.04800999036404133
E1006,CIPLA,0.10097516990200929
E1006,DRREDDY,-0.025232503799373338
E1006,HCLTECH,0.013948790026497345
E1006,HDFCBANK,-0.0008327302847266642
E1006,HINDUNILVR,-0.030475992930743295
E1006,ICICIBANK,-0.004702931972823709
E1006,INFY,-0.004287870215110925
E1006,ITC,-0.008109875570957607
E1006,KOTAKBANK,0.05291003701181422
E1006,LT,0.03607122508657925
E1006,M&M,0.019626755488900867
E1006,MARUTI,-0.04574143111429764
E1006,NESTLEIND,-0.03372187291005968
E1006,ONGC,0.1618317716574335
E1006,RELIANCE,-0.04769117598152886
E1006,SBIN,0.0655603105290247
E1006,SUNPHARMA,0.0264506666253636
E1006,TCS,-0.014012703701602583
E1006,TECHM,0.06851027572840475
E1006,ULTRACEMCO,-0.01978138219806937
E1006,WIPRO,0.025589618014513166
