ticker,cycle,policy,friction_profile,slippage_rate,disable_costs,test_return,test_drawdown,test_sharpe,test_turnover,test_trades
ICICIBANK,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0005333654060142301,0.0006072237524876982,0.033331997363870866,1.999999999,4
ICICIBANK,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,-0.0015660125104576261,0.0015660125104575854,-0.09886040809892573,0.9999999995,2
ICICIBANK,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0008132092512571631,0.0003972951170339002,0.04923666128550999,1.999999999,4
ICICIBANK,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,-0.0014267775257289506,0.001426777525728903,-0.0965270647597243,0.9999999995,2
ICICIBANK,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0010930530965000962,0.0001873664815799202,0.0634998591353234,1.999999999,4
ICICIBANK,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,-0.001287542541000053,0.0012875425410000388,-0.09353389632547468,0.9999999995,2
ICICIBANK,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0013900000000002244,0.0,0.0758253347771124,1.999999999,4
ICICIBANK,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
ICICIBANK,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,-0.001140000000000141,0.0011400000000001455,-0.08803069358204813,0.9999999995,2
ICICIBANK,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.00048332256492766845,0.00016030572014187782,0.0543847727657572,1.9999999979999998,2
SBIN,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.0031863030521745994,0.0004995304479946022,0.10058383201597328,0.5714285713469388,4
SBIN,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0005965648868337947,0.00010386201099099708,0.06291006231388273,1.9999999979999998,2
SBIN,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.0034095524659374377,0.00043934049055142265,0.1074686836866542,0.5714285713469388,4
SBIN,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.000709807208739921,4.741830184011633e-05,0.06988951056359266,1.9999999979999998,2
SBIN,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.003632801879700054,0.0003791700656940521,0.11408544378457076,0.5714285713469388,4
SBIN,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0008300000000001084,0.0,0.0747313957376191,1.9999999979999998,2
SBIN,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.003869999999999818,0.0003286197968531441,0.12099573938922616,0.5714285713469388,4
SBIN,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,-0.00020404097041704095,0.00021126062697985617,-0.0681883160084885,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,-0.0036085901189993885,0.004170740091930899,-0.16074379969793465,0.7857142856862245,12
KOTAKBANK,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,-7.530018383861137e-05,0.00014687687353998627,-0.03320541191349814,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,-0.0031515398140996576,0.003877359394220848,-0.14482288622628575,0.7857142856862245,12
KOTAKBANK,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,5.344060273992923e-05,8.249312009993446e-05,0.02948771264159461,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,-0.0026944895091999266,0.0035840500314218418,-0.12682498917209722,0.7857142856862245,12
KOTAKBANK,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.00018999999999991246,0.0,0.10818557392326576,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,-0.0022099999999998232,0.0032729053405818457,-0.10548034548797307,0.7857142856862245,12
KOTAKBANK,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.00025028509079483285,0.00042389850600993667,0.023447204484107483,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,-0.0014598272967845105,0.0014598272967845333,-0.0904239321421278,0.9999999995,2
TCS,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0005082764328776523,0.00029471126802491196,0.04433652199656497,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,-0.0011919365983121821,0.0011919365983121678,-0.08590677769793963,0.9999999995,2
TCS,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0007662677749600277,0.00016552403003988728,0.060454333016840715,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,-0.0009240458998399648,0.0009240458998399845,-0.078899933925709,0.9999999995,2
TCS,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0010399999999999299,0.0,0.07473384142401535,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,-0.0006399999999999739,0.0007399260073992237,-0.06400067292388753,0.9999999995,2
TCS,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0032716376196775254,0.0007819534540121822,0.06436752079411048,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,-0.0019944908993888566,0.0030619649228412526,-0.07215779532808908,1.499999999625,6
INFY,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.003529078221618631,0.0005904656003560376,0.06863381012777373,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,-0.0015290369538244475,0.0026642994517906116,-0.057542812512509714,1.499999999625,6
INFY,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.003786518823560181,0.000398977746699893,0.07269630558685582,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,-0.0010635830082599274,0.002266633980739789,-0.04136615344613448,1.499999999625,6
INFY,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0040599999999999525,0.00020999999999985448,0.07647551017471965,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,-0.0005700000000002925,0.001830000000000109,-0.02308427766539816,1.499999999625,6
INFY,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,-0.002151318682521164,0.002301088961293863,-0.08414255554630218,1.1304347825595462,9
WIPRO,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,-0.0018636404936077655,0.002097643654359126,-0.07446784355958602,1.1304347825595462,9
WIPRO,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,-0.001575962304694034,0.001894198347424026,-0.064120755364574,1.1304347825595462,9
WIPRO,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,-0.0012710000000001331,0.0017,-0.05278211833415444,1.1304347825595462,9
WIPRO,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
HCLTECH,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,-0.0007328329497074959,0.0007328329497075174,-0.10310708200085715,1.9999999979999998,2
HCLTECH,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.00022651433961140555,0.00023811704195795755,0.03235614243087343,1.9999999979999998,2
HCLTECH,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.00032539123922981084,0.00027635218220766546,0.036654582142371384,1.9999999979999998,2
HCLTECH,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
HCLTECH,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,-0.0005619966880836547,0.0005619966880836728,-0.10123821096380876,1.9999999979999998,2
HCLTECH,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0003713932235356321,0.00016554853196903423,0.0493189626391498,1.9999999979999998,2
HCLTECH,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.000493502522235012,0.00019213113725381845,0.05172288907106182,1.9999999979999998,2
HCLTECH,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
HCLTECH,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,-0.00039116042646003546,0.00039116042646001004,-0.09685206389216681,1.9999999979999998,2
HCLTECH,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0005162721074600807,9.2980021979929e-05,0.06254714882902246,1.9999999979999998,2
HCLTECH,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.0006616138052399911,0.00010791009229997143,0.06358100088549141,1.9999999979999998,2
HCLTECH,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
HCLTECH,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,-0.00021000000000004349,0.00021000000000003638,-0.07469565485772212,1.9999999979999998,2
HCLTECH,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0006699999999999484,0.0,0.0747285035332913,1.9999999979999998,2
HCLTECH,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.0008399999999999519,0.0,0.0747315399233063,1.9999999979999998,2
HCLTECH,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
TECHM,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0009064092978450233,0.0010586908969789873,0.03158094321102244,0.9999999995,2
TECHM,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0006870744152505104,0.0010362029050639567,0.02387134916925203,1.999999999,4
TECHM,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.00226786703166737,0.0012476796143678548,0.05828317762504667,0.6666666665925925,6
TECHM,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
TECHM,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0010512980003924977,0.0009859474990294985,0.035632895998860166,0.9999999995,2
TECHM,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.000968967992575287,0.0008997124957775617,0.03319047440734474,1.999999999,4
TECHM,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.0027225960355534706,0.0011798333077331345,0.07036805751018482,0.6666666665925925,6
TECHM,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
TECHM,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.001196186702939972,0.0009132041010800094,0.039419554886738734,0.9999999995,2
TECHM,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0012508615699000636,0.0007632616703905195,0.04210690146880607,1.999999999,4
TECHM,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.0031773250394397934,0.001112039303197452,0.08226862879867711,0.6666666665925925,6
TECHM,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
TECHM,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0013499999999999623,0.0008200000000000727,0.04344091608866686,0.9999999995,2
TECHM,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0015499999999999403,0.0006186575131964364,0.051308323387408,1.999999999,4
TECHM,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.0036599999999999966,0.0010550203041643804,0.09465813875946308,0.6666666665925925,6
TECHM,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
ITC,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,-0.0010509376201663923,0.0010509376201664055,-0.12116634065047067,1.24999999984375,4
ITC,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,0.0020862857603030083,0.00022723236384863412,0.06288587125059947,1.24999999984375,4
ITC,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.0002554186327008434,0.00026823623262644104,0.02901652229660968,1.24999999984375,4
ITC,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
ITC,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,-0.0008905101206532207,0.0008941300242695433,-0.11229144537939982,1.24999999984375,4
ITC,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,0.0022475073399117473,0.00014722375627425208,0.06663677411912274,1.24999999984375,4
ITC,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.00041862297806538606,0.0001864886031131391,0.046538846210313504,1.24999999984375,4
ITC,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
ITC,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,-0.0007300826211401601,0.0007496498083501138,-0.09949537482409192,1.24999999984375,4
ITC,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.0024087289195198203,8.638951591313016e-05,0.07018730520636109,1.24999999984375,4
ITC,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.0005818273234299287,0.00013364211403303527,0.062123960354656206,1.24999999984375,4
ITC,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
ITC,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,-0.0005600000000000049,0.0006,-0.08185525020903985,1.24999999984375,4
ITC,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.0025800000000000267,4.488218426619211e-05,0.07344403389248785,1.24999999984375,4
ITC,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.0007550000000000612,0.00011991605875875973,0.07715169429311211,1.24999999984375,4
ITC,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
HINDUNILVR,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,-0.00029721859432718656,0.00038921979366841696,-0.056817469334483395,0.9999999995,2
HINDUNILVR,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,-0.0002872349901852367,0.00037923618952627296,-0.054918219996308776,1.9999999979999998,2
HINDUNILVR,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.0008974170452238361,0.00038300723680640656,0.05011655153257974,1.9999999979999998,2
HINDUNILVR,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
HINDUNILVR,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,-6.615912237362132e-05,0.00027364883260415807,-0.014673559326025251,0.9999999995,2
HINDUNILVR,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,-5.617052143247481e-05,0.000263660231663016,-0.01246110047992639,1.9999999979999998,2
HINDUNILVR,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.001130186010941836,0.00026628201520325094,0.05935831323006013,1.9999999979999998,2
HINDUNILVR,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
HINDUNILVR,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0001649003495798329,0.0001580778715400811,0.034592441321211025,0.9999999995,2
HINDUNILVR,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,0.00017489394732006502,0.000148084273799941,0.036705192562445844,1.9999999979999998,2
HINDUNILVR,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.001362954976660058,0.00014955679359991337,0.06698466255435752,1.9999999979999998,2
HINDUNILVR,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
HINDUNILVR,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0004099999999997994,1.000000000003638e-05,0.07291020724974272,0.9999999995,2
HINDUNILVR,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,0.00042000000000008697,0.0,0.07471957440432564,1.9999999979999998,2
HINDUNILVR,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.0016100000000001113,0.0,0.07473726391762721,1.9999999979999998,2
HINDUNILVR,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,-0.0008263383402845603,0.0008263383402845648,-0.14146351236956017,1.999999999,4
NESTLEIND,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,0.0015801080845259108,0.0017267990300696137,0.03656303721893143,1.19999999976,6
NESTLEIND,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,-0.0005628773188822711,0.0005628773188822379,-0.13283370054852728,1.999999999,4
NESTLEIND,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,0.0019687895904132446,0.0015965069305434619,0.04607822248768698,1.19999999976,6
NESTLEIND,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E801_BANDED_70,fees_only,0.0,False,-0.00029941629747987086,0.0003060652745400148,-0.10652744535440672,1.999999999,4
NESTLEIND,1,SIGNAL_E1102_BANDED_70,fees_only,0.0,False,0.0023574710962999124,0.0014662652685931866,0.05570039025656847,1.19999999976,6
NESTLEIND,1,FLAT,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E211_BANDED_68,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
NESTLEIND,1,SIGNAL_E801_BANDED_70,frictionless,0.0,True,-2.0000000000020002e-05,0.00011000000000003638,-0.01047364710939926,1.999999999,4
NESTLEIND,1,SIGNAL_E1102_BANDED_70,frictionless,0.0,True,0.0027700000000001612,0.001327795858874196,0.06587711715037148,1.19999999976,6
NESTLEIND,1,FLAT,frictionless,0.0,True,0.0,0.0,-10.0,0.0,0
BRITANNIA,1,SIGNAL_E211_BANDED_68,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
BRITANNIA,1,SIGNAL_E801_BANDED_70,realistic,0.001,False,-0.0009682171471964152,0.0010016229493365245,-0.07218482232224369,1.9999999979999998,2
BRITANNIA,1,SIGNAL_E1102_BANDED_70,realistic,0.001,False,-0.0026492831181740284,0.0036847894205115153,-0.07773568984454016,1.999999999,4
BRITANNIA,1,FLAT,realistic,0.001,False,0.0,0.0,-10.0,0.0,0
BRITANNIA,1,SIGNAL_E211_BANDED_68,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
BRITANNIA,1,SIGNAL_E801_BANDED_70,half_slippage,0.0005,False,-0.00035783453529802944,0.0006963685063681623,-0.034433154220480246,1.9999999979999998,2
BRITANNIA,1,SIGNAL_E1102_BANDED_70,half_slippage,0.0005,False,-0.0014569645527869879,0.0028016477852055685,-0.04703164032516191,1.999999999,4
BRITANNIA,1,FLAT,half_slippage,0.0005,False,0.0,0.0,-10.0,0.0,0
BRITANNIA,1,SIGNAL_E211_BANDED_68,fees_only,0.0,False,0.0,0.0,-10.0,0.0,0
