output_prefix,input_source,collection_date_ist,mode_scope,note
tb11_options_zerodha_quote_only_collector,/app/results/signal_baseline/tb11_options_current_nfo_leg_resolver_template.csv,2026-08-07,tb11_phase1_zerodha_quote_only_collector,Quote-only Zerodha collector. Uses market-data quote endpoints only; never places orders.
