experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,0.042210012635396685
E1002,AXISBANK,-0.0032832950996434995
E1002,BAJAJ-AUTO,0.0407741740603998
E1002,BHARTIARTL,-0.004578557831410014
E1002,BPCL,0.055309135026679945
E1002,BRITANNIA,-0.006375882731515346
E1002,CIPLA,0.030370011843902367
E1002,DRREDDY,0.010139861040157974
E1002,HCLTECH,0.05953690690326231
E1002,HDFCBANK,0.02652347489607281
E1002,HINDUNILVR,-0.031572098390215644
E1002,ICICIBANK,-0.03216640934332926
E1002,INFY,-0.08338616799316559
E1002,ITC,0.008870292749000846
E1002,KOTAKBANK,-0.07663452579398632
E1002,LT,-0.004063284598586959
E1002,M&M,0.06266886208892783
E1002,MARUTI,-0.03481925468671048
E1002,NESTLEIND,-0.02793913957878682
E1002,ONGC,0.06903142530750409
E1002,RELIANCE,-0.03836980891521564
E1002,SBIN,0.036756103045480513
E1002,SUNPHARMA,0.004862786875289271
E1002,TCS,0.0028409290952374237
E1002,TECHM,-0.07521827493168007
E1002,ULTRACEMCO,-0.030826526026385928
E1002,WIPRO,0.054864314233195155
E1003,ADANIPORTS,0.016244843657217074
E1003,AXISBANK,-0.01471249584966864
E1003,BAJAJ-AUTO,0.06724885241399627
E1003,BHARTIARTL,0.06986298794505683
E1003,BPCL,0.05081094098217406
E1003,BRITANNIA,0.005144139497850283
E1003,CIPLA,0.06151127428219264
E1003,DRREDDY,0.029009163082957486
E1003,HCLTECH,0.011570692136534989
E1003,HDFCBANK,-0.02294124550533514
E1003,HINDUNILVR,-0.01147708976600383
E1003,ICICIBANK,-0.06279790256582123
E1003,INFY,0.03792741174828995
E1003,ITC,0.0031219150147882967
E1003,KOTAKBANK,-0.008565226180675544
E1003,LT,-0.0048680780024212
E1003,M&M,0.0957769026152159
E1003,MARUTI,0.028957247014025696
E1003,NESTLEIND,0.04328068193058805
E1003,ONGC,0.14536609006455808
E1003,RELIANCE,0.024831288995367882
E1003,SBIN,0.0019394656509530307
E1003,SUNPHARMA,0.01600636371172663
E1003,TCS,-0.049429953030185006
E1003,TECHM,-0.09999761871617673
E1003,ULTRACEMCO,0.0348352281792413
E1003,WIPRO,-0.023498237607611723
E1006,ADANIPORTS,0.0652475130932308
E1006,AXISBANK,0.031568310483245494
E1006,BAJAJ-AUTO,0.07205372702695195
E1006,BHARTIARTL,0.057583015863621675
E1006,BPCL,0.09223598536778824
E1006,BRITANNIA,-0.000816263118252775
E1006,CIPLA,0.05119173691492391
E1006,DRREDDY,-0.0197333061448031
E1006,HCLTECH,-0.020772479994897574
E1006,HDFCBANK,-0.019101201774364834
E1006,HINDUNILVR,-0.0030921349192185935
E1006,ICICIBANK,-0.04548414275442758
E1006,INFY,-0.05828288080088375
E1006,ITC,-0.021796414637121606
E1006,KOTAKBANK,-0.08079041321071974
E1006,LT,0.0034673881476761136
E1006,M&M,0.07862305146051807
E1006,MARUTI,-0.035824114467569675
E1006,NESTLEIND,0.04179898066279602
E1006,ONGC,0.11957709304715561
E1006,RELIANCE,-0.011047761246037183
E1006,SBIN,0.05326184573894354
E1006,SUNPHARMA,-0.0042192739895159865
E1006,TCS,0.04773071800583664
E1006,TECHM,0.02071283932720476
E1006,ULTRACEMCO,0.029922692680924783
E1006,WIPRO,0.04178715846944388
