collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681122650PE,10479618,22650.0,PE,-0.08028894763128724,kite_quote_api,2026-08-05 09:46:03,8.601618,1.55,1.65,1.6,1.65,191685,53755,0.09999999999999987,0.06249999999999992,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123400CE,10487042,23400.0,CE,-0.04983493927470728,kite_quote_api,2026-08-05 09:46:10,1.601618,1258.5,1274.8,1266.65,1102.7,0,10855,16.299999999999955,0.012868590376189124,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123400PE,10487298,23400.0,PE,-0.04983493927470728,kite_quote_api,2026-08-05 09:46:10,1.601618,3.2,3.25,3.225,3.2,2044900,1658150,0.04999999999999982,0.015503875968992192,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123450CE,10487554,23450.0,CE,-0.047804672050935304,kite_quote_api,2026-08-05 09:46:07,4.601618,1147.75,1288.4,1218.075,966.75,0,390,140.6500000000001,0.11546908031114676,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123450PE,10487810,23450.0,PE,-0.047804672050935304,kite_quote_api,2026-08-05 09:46:08,3.601618,3.45,3.5,3.475,3.5,558155,393250,0.04999999999999982,0.014388489208633042,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123500CE,10488066,23500.0,CE,-0.04577440482716333,kite_quote_api,2026-08-05 09:46:09,2.601618,1163.5,1168.25,1165.875,1166.4,6045,119145,4.75,0.004074193202530289,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123500PE,10488322,23500.0,PE,-0.04577440482716333,kite_quote_api,2026-08-05 09:46:11,0.601618,3.75,3.8,3.775,3.75,5480735,5083390,0.04999999999999982,0.013245033112582735,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123550CE,10488578,23550.0,CE,-0.04374413760339135,kite_quote_api,2026-08-05 09:46:02,9.601618,1106.15,1131.1,1118.625,1172.0,65,2340,24.949999999999818,0.022304168063470617,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123550PE,10488834,23550.0,PE,-0.04374413760339135,kite_quote_api,2026-08-05 09:46:11,0.601618,3.95,4.0,3.975,4.0,1199510,505570,0.04999999999999982,0.012578616352201213,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123600CE,10489090,23600.0,CE,-0.04171387037961938,kite_quote_api,2026-08-05 09:46:10,1.601618,1063.6,1068.85,1066.225,1050.0,2405,29640,5.25,0.00492391380806115,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123600PE,10489346,23600.0,PE,-0.04171387037961938,kite_quote_api,2026-08-05 09:46:10,1.601618,4.25,4.3,4.275,4.3,3772665,2193555,0.04999999999999982,0.011695906432748496,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123650CE,10489602,23650.0,CE,-0.03968360315584729,kite_quote_api,2026-08-05 09:46:10,1.601618,1013.05,1019.85,1016.45,1014.0,455,5460,6.800000000000068,0.006689950317280799,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123650PE,10489858,23650.0,PE,-0.03968360315584729,kite_quote_api,2026-08-05 09:46:11,0.601618,4.65,4.7,4.675000000000001,4.65,1781650,530010,0.04999999999999982,0.010695187165775362,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123700CE,10490114,23700.0,CE,-0.037653335932075316,kite_quote_api,2026-08-05 09:46:10,1.601618,965.35,969.3,967.325,970.0,18135,44655,3.949999999999932,0.004083425942676899,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123700PE,10490370,23700.0,PE,-0.037653335932075316,kite_quote_api,2026-08-05 09:46:11,0.601618,4.95,5.0,4.975,5.0,4632420,1490190,0.04999999999999982,0.010050251256281372,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123750CE,10490626,23750.0,CE,-0.03562306870830334,kite_quote_api,2026-08-05 09:46:10,1.601618,904.85,925.7,915.2750000000001,898.4,715,10465,20.850000000000023,0.022780038786157187,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123750PE,10491394,23750.0,PE,-0.03562306870830334,kite_quote_api,2026-08-05 09:46:10,1.601618,5.45,5.5,5.475,5.45,2395315,683150,0.04999999999999982,0.00913242009132417,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123800CE,10491650,23800.0,CE,-0.033592801484531365,kite_quote_api,2026-08-05 09:46:10,1.601618,868.05,870.55,869.3,869.0,13780,111605,2.5,0.0028758771425284714,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123800PE,10491906,23800.0,PE,-0.033592801484531365,kite_quote_api,2026-08-05 09:46:10,1.601618,6.0,6.05,6.025,6.0,5404945,2914015,0.04999999999999982,0.008298755186721962,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123850CE,10492162,23850.0,CE,-0.03156253426075939,kite_quote_api,2026-08-05 09:46:10,1.601618,816.6,821.6,819.1,825.8,1365,19760,5.0,0.006104260774020266,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-05,2026-08-05T09:46:11.601618+05:30,NIFTY,NSE:NIFTY 50,24627.3,2026-08-05 09:46:09,2026-08-11,6,23395.934999999998,25858.665,NIFTY2681123850PE,10492418,23850.0,PE,-0.03156253426075939,kite_quote_api,2026-08-05 09:46:10,1.601618,6.75,6.8,6.775,6.75,2108340,845780,0.04999999999999982,0.007380073800737981,True,True,True,False,blocked_no_broker_call,spot_band
