experiment_id,variant,fold_count,mean_strategy_annualized,min_strategy_annualized,mean_buyhold_annualized,folds_beating_buyhold,mean_eligibility_rate,all_folds_beat_buyhold
E1006,delivery_rising,10,0.04415229640118732,-0.048434494867499955,0.1794741277849023,4,0.1383137445745818,False
E1006,ungated,10,0.043847343080983904,-0.5074229174377476,0.1794741277849023,3,1.0,False
E1006,delivery_rising_above_floor,10,0.033079710395675345,-0.08880787887345432,0.1794741277849023,4,0.1251825198624747,False
E1006,delivery_rising_and_zpos,10,0.025522045252820102,-0.16346129392592335,0.1794741277849023,3,0.09477300313278199,False
