experiment_id,rebalance_idx,open_ts,next_open_ts,eligible_count,portfolio_return,long_contribution,short_contribution,turnover,long_names,short_names
E1002,1,2023-04-17 10:15:00,2023-04-24 09:15:00,27,-0.011722189026221026,-0.011722189026221026,0.0,1.0,"INFY,DRREDDY,SUNPHARMA,AXISBANK,CIPLA",
E1002,6,2023-04-24 09:15:00,2023-05-02 09:15:00,27,0.030478335899450502,0.030478335899450502,0.0,1.6,"ICICIBANK,SUNPHARMA,LT,HINDUNILVR,WIPRO",
E1002,11,2023-05-02 09:15:00,2023-05-09 09:15:00,27,0.011770852237600705,0.011770852237600705,0.0,2.0,"TECHM,ULTRACEMCO,M&M,DRREDDY,ADANIPORTS",
E1002,16,2023-05-09 09:15:00,2023-05-16 09:15:00,27,-0.0148810871701397,-0.0148810871701397,0.0,2.0,"BPCL,WIPRO,LT,SUNPHARMA,ITC",
E1002,21,2023-05-16 09:15:00,2023-05-23 09:15:00,27,-0.0053765226296919235,-0.0053765226296919235,0.0,1.6,"BPCL,TCS,BAJAJ-AUTO,KOTAKBANK,BRITANNIA",
E1002,26,2023-05-23 09:15:00,2023-05-30 09:15:00,27,0.025079479384724733,0.025079479384724733,0.0,1.2000000000000002,"BAJAJ-AUTO,M&M,CIPLA,HCLTECH,TCS",
E1002,31,2023-05-30 09:15:00,2023-06-06 09:15:00,27,0.017979736953067003,0.017979736953067003,0.0,1.6,"AXISBANK,BPCL,DRREDDY,HINDUNILVR,M&M",
E1002,36,2023-06-06 09:15:00,2023-06-13 09:15:00,27,0.020606855865055645,0.020606855865055645,0.0,2.0,"ULTRACEMCO,INFY,WIPRO,LT,BRITANNIA",
E1002,41,2023-06-13 09:15:00,2023-06-20 09:15:00,27,-0.005003184980181306,-0.005003184980181306,0.0,1.2000000000000002,"NESTLEIND,AXISBANK,ITC,LT,WIPRO",
E1002,46,2023-06-20 09:15:00,2023-06-27 09:15:00,27,0.013741542278571021,0.013741542278571021,0.0,1.6,"WIPRO,TECHM,HDFCBANK,BAJAJ-AUTO,ICICIBANK",
E1002,51,2023-06-27 09:15:00,2023-07-05 09:15:00,27,0.023883093557478807,0.023883093557478807,0.0,0.8,"HINDUNILVR,M&M,WIPRO,HDFCBANK,BAJAJ-AUTO",
E1002,56,2023-07-05 09:15:00,2023-07-12 09:15:00,27,0.00827963672892384,0.00827963672892384,0.0,2.0,"ONGC,NESTLEIND,ADANIPORTS,LT,BHARTIARTL",
E1002,61,2023-07-12 09:15:00,2023-07-19 09:15:00,27,0.006506959055973434,0.006506959055973434,0.0,1.6,"ULTRACEMCO,BPCL,MARUTI,INFY,BHARTIARTL",
