experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,-0.026894336041230628
E1002,AXISBANK,0.0005237484046414776
E1002,BAJAJ-AUTO,0.03379467702800743
E1002,BHARTIARTL,-0.0022480560165837986
E1002,BPCL,0.07378027053646002
E1002,BRITANNIA,-0.01057467824081016
E1002,CIPLA,0.0007514236943498849
E1002,DRREDDY,0.04277363762012779
E1002,HCLTECH,0.00314625641593261
E1002,HDFCBANK,0.02731999018245722
E1002,HINDUNILVR,-0.024891257802065386
E1002,ICICIBANK,0.017645267951269358
E1002,INFY,0.005193029530404927
E1002,ITC,-0.018945533781329255
E1002,KOTAKBANK,-0.030790372141476213
E1002,LT,0.031047213838646594
E1002,M&M,0.03567353996170785
E1002,MARUTI,-0.003916324223188205
E1002,NESTLEIND,-0.0031509681157873993
E1002,ONGC,0.01843795938498673
E1002,RELIANCE,0.00479314258684556
E1002,SBIN,-0.002499414768252092
E1002,SUNPHARMA,-0.01129821267187063
E1002,TCS,-0.01967100679464281
E1002,TECHM,0.04841778663351883
E1002,ULTRACEMCO,-0.03207513102863948
E1002,WIPRO,-0.006974500829211552
E1003,ADANIPORTS,0.04245983872597005
E1003,AXISBANK,-0.03421240912210277
E1003,BAJAJ-AUTO,0.09832727968221351
E1003,BHARTIARTL,0.021203177785538617
E1003,BPCL,0.05820729073682612
E1003,BRITANNIA,-0.028839303921175185
E1003,CIPLA,-0.032537519899097894
E1003,DRREDDY,0.032576350067769544
E1003,HCLTECH,-0.008245813567382833
E1003,HDFCBANK,-0.01639835863555267
E1003,HINDUNILVR,-0.004034159882240019
E1003,ICICIBANK,0.014003726864610367
E1003,INFY,0.02852711501702377
E1003,ITC,-0.04197179112851397
E1003,KOTAKBANK,-0.00511605417227641
E1003,LT,0.014438302150796924
E1003,M&M,0.023197280183024707
E1003,MARUTI,-0.016305861099179583
E1003,NESTLEIND,-0.030367201504611432
E1003,ONGC,-0.0031047460840898807
E1003,RELIANCE,-0.05072236077985331
E1003,SBIN,0.05231131481804194
E1003,SUNPHARMA,0.013747962839311133
E1003,TCS,0.0044889810062132595
E1003,TECHM,0.032339753992628985
E1003,ULTRACEMCO,0.04940072906535177
E1003,WIPRO,0.02554430210820664
E1006,ADANIPORTS,0.026785607091608574
E1006,AXISBANK,-0.017527341164146795
E1006,BAJAJ-AUTO,0.09181091529699793
E1006,BHARTIARTL,0.030583194094596332
E1006,BPCL,0.05256079590980578
E1006,BRITANNIA,-0.007442204913054014
E1006,CIPLA,0.009196484310784351
E1006,DRREDDY,0.03357417835243991
E1006,HCLTECH,0.026724118799631616
E1006,HDFCBANK,2.9036789245839335e-06
E1006,HINDUNILVR,0.006599755577305303
E1006,ICICIBANK,0.009757526666938222
E1006,INFY,0.0051823796455770284
E1006,ITC,-0.01932094942266361
E1006,KOTAKBANK,0.00701472041749045
E1006,LT,0.015619020867310622
E1006,M&M,0.03569111470590868
E1006,MARUTI,-0.012885300845228698
E1006,NESTLEIND,-0.03237161022655238
E1006,ONGC,-0.001824033278572507
E1006,RELIANCE,-0.01467069889759261
E1006,SBIN,0.03680190775871048
E1006,SUNPHARMA,0.03962824857437471
E1006,TCS,-0.01624053091826528
E1006,TECHM,0.051159300429873315
E1006,ULTRACEMCO,-0.017911104302015653
E1006,WIPRO,0.03781473262224397
