symbol,raw_kelly_fraction,half_kelly_fraction,worst_trade_budget_cap_fraction,recommended_cash_fraction,worst_trade_budget_pct,sizing_status
BHARTIARTL,5.007458113537911,2.5037290567689556,0.36377134372680037,0.25,0.05,paper_research_candidate
INFY,4.111214493632271,2.0556072468161357,0.4,0.25,0.05,paper_research_candidate
TCS,11.287932174859671,5.643966087429836,0.5082592121982212,0.25,0.05,paper_research_candidate
LT,1.838476391754825,0.9192381958774125,0.17018862572684726,0.17018862572684726,0.05,paper_research_candidate
ICICIBANK,4.790431568493333,2.3952157842466666,0.1450924608819346,0.1450924608819346,0.05,paper_research_candidate
SBIN,3.879344809276528,1.939672404638264,0.13920071845532106,0.13920071845532106,0.05,paper_research_candidate
RELIANCE,0.0,0.0,0.25,0.0,0.05,blocked_nonpositive_edge
