experiment_id,top_k,rebalance_every_sessions,research_output_dir_name,dataset_filename,predictions_csv,dataset_csv,source_rows,requested_fold_count,actual_fold_count,thesis,active_weight,core_weight,active_gate,core_definition,active_definition
E1006,10,30,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,0.5,0.5,breadth_adv_50,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
E1006,10,30,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,0.4,0.6,breadth_adv_50,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
E1006,5,15,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,1.0,0.0,breadth_adv_50,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
E1006,3,30,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,0.4,0.6,strong_spread,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
E1006,5,30,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,0.7,0.30000000000000004,strong_spread,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
E1006,5,30,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,0.2,0.8,trend_score_positive,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
E1006,5,30,outputs_portfolio_rank_60m_10y,research_dataset_portfolio_rank_60m_10y.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\outputs_portfolio_rank_60m_10y\latest\promoted_predictions_oos.csv,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\results\signal_research\research_dataset_portfolio_rank_60m_10y.csv,463104,10,10,TB13_CoreActiveTiltPortfolioRank,0.2,0.8,always,periodically_rebalanced_equal_weight_universe_interval_return,gated_score_weighted_topk_e1006_net_of_active_sleeve_roundtrip_cost_else_core_return
