generated_at_ist,collection_date_ist,reconciliation_status,blockers,phase2_reconciliation_passed,broker_orders_allowed
2026-08-31T09:47:57.792085+05:30,2026-08-31,blocked_phase2_inputs_not_ready,readiness_phase2_gate_not_passed|transition_controller_not_passed|phase2_runbook_not_written|phase1_t28_timestamp_gap_outside_15_minutes|phase1_t28_collection_date_mismatch,False,False
