experiment_id,fold_id,TradeDate,rebalance_ts,next_rebalance_ts,rebalance_every_sessions,top_k,eligible_count,portfolio_return,universe_interval_return,event_won,prediction_spread_top1_top5,prediction_spread_top1_topk,topk_prediction_mean,top_names,MktRet_1,MktRet_3,MktRet_6,MktVolRank,MarketStateTrendScore,MarketStateVolPressure,BreadthAdvFrac_1,BreadthRelAdvFrac_3,BreadthParticipation,BreadthDispersion_3,BreadthTrendPressure,BreadthLeaderSpread,BreadthExpansion_3,nifty_close,nifty_sma50,nifty_sma100,nifty_sma200,nifty_ret5,nifty_ret10,nifty_ret20,nifty_realized_vol20,nifty_realized_vol20_pct,nifty_above_sma50,nifty_above_sma100,nifty_above_sma200,gate_name,gate_passed,gated_portfolio_return
E1006,1,2016-05-26,2016-05-26 10:15:00,2016-06-09 09:15:00,10,3,27,0.04916887720152441,0.035613355241382275,True,0.0044945297888407,0.0035922414267549998,0.004798398589697933,LT|BAJAJ-AUTO|ONGC,0.0,0.0,0.0,0.5,0.0007363895425925927,0.0,0.3333333333333334,0.5555555555555556,0.5,0.020915213999999998,-0.3333333333333334,0.03703703703703699,-0.8888888888888891,,,,,,,,,,,,,ungated,True,0.04916887720152441
E1006,1,2016-06-09,2016-06-09 09:15:00,2016-06-23 09:15:00,10,3,27,0.015088013627445399,-0.0016026461503562827,True,0.0015000562765232,0.0009848119469926002,0.0025784848028448664,HCLTECH|SBIN|ICICIBANK,0.0,0.0,0.0,0.5,-0.002124504394074074,0.0,0.4074074074074073,0.2962962962962962,0.5,0.012354032000000001,-0.18518518518518517,0.03703703703703699,0.14814814814814808,,,,,,,,,,,,,ungated,True,0.015088013627445399
E1006,1,2016-06-23,2016-06-23 09:15:00,2016-07-08 09:15:00,10,3,27,-0.035321124958492746,0.019574944617905685,False,0.0089125591137274,0.0070256383446918,0.006353092814516466,HCLTECH|SBIN|BHARTIARTL,0.0,0.0,0.0,0.5,-0.00022711530370370374,0.0,0.48148148148148134,0.5555555555555556,0.5,0.008237483999999998,-0.03703703703703699,0.03703703703703699,0.7407407407407407,,,,,,,,,,,,,ungated,True,-0.035321124958492746
E1006,1,2016-07-08,2016-07-08 09:15:00,2016-07-22 09:15:00,10,3,27,0.0594478885796409,0.021573161847643914,True,0.0034332740518937996,0.0010281231957023993,0.005511538390870434,ICICIBANK|BHARTIARTL|ONGC,0.0,0.0,0.0,0.5,-0.0028279391748148143,0.0,0.2962962962962962,0.3333333333333334,0.5,0.010372092,-0.4074074074074073,0.03703703703703699,-0.8148148148148151,8323.2,,,,0.004277397363578794,,,,,False,False,False,ungated,True,0.0594478885796409
E1006,1,2016-07-22,2016-07-22 09:15:00,2016-08-05 09:15:00,10,3,27,-0.023867223812739022,0.012982647614782631,False,0.0048669225834159,0.004185941065176,0.0031735453674704667,NESTLEIND|LT|HINDUNILVR,0.0,0.0,0.0,0.5,-0.00024358693370370364,0.0,0.48148148148148134,0.3333333333333334,0.5,0.009525521,-0.03703703703703699,0.03703703703703699,-0.2222222222222222,8541.2,8388.4125,,,-2.3415365162482438e-05,0.02619184928873519,,0.005745266294308317,,True,False,False,ungated,True,-0.023867223812739022
E1006,1,2016-08-05,2016-08-05 09:15:00,2016-08-22 09:15:00,10,3,27,0.11917344657680672,0.015507124780042179,True,0.0042987464752604,0.0026459136000644,0.006006646713889566,BRITANNIA|ITC|HINDUNILVR,0.0,0.0,0.0,0.5,0.005483758988888888,0.0,0.9259259259259262,0.9629629629629627,0.5,0.010772545999999997,0.8518518518518517,0.03703703703703699,1.0,8683.15,8465.123333333333,,,0.00516872142154301,0.016619444574532682,0.04324658785082658,0.006909674889406425,,True,False,False,ungated,True,0.11917344657680672
E1006,1,2016-08-22,2016-08-22 09:15:00,2016-09-06 09:15:00,10,3,27,-0.00025596752814370375,0.012425533082259325,False,0.0029958547001532,0.0025855431216509,0.0046181112616233335,HINDUNILVR|ITC|BAJAJ-AUTO,0.0,0.0,0.0,0.5,-0.0011668532651851855,0.0,0.3703703703703703,0.3333333333333334,0.5,0.009478807,-0.2592592592592593,0.03703703703703699,-0.5185185185185186,8629.15,8510.47,8510.47,,-0.004958401319165362,-0.006218941282829404,0.01029714794174108,0.006668855864653708,,True,True,False,ungated,True,-0.00025596752814370375
E1006,1,2016-09-06,2016-09-06 09:15:00,2016-09-21 09:15:00,10,3,27,0.04228808666120577,-0.0015402439139780668,True,0.0032802171954054004,0.0026379405592644005,0.0058066590614505,RELIANCE|ADANIPORTS|AXISBANK,0.0,0.0,0.0,0.5,0.00516631214962963,0.0,0.7777777777777779,0.8888888888888888,0.5,0.008514788999999998,0.5555555555555556,0.03703703703703699,0.0,8943.0,8550.635,8550.635,,0.03898367112210921,0.036370905593250846,0.02992577578413358,0.006780904943691688,0.85,True,True,False,ungated,True,0.04228808666120577
E1006,1,2016-09-21,2016-09-21 09:15:00,2016-10-05 09:15:00,10,3,27,-0.024480660809016966,-0.006276033349761543,False,0.0113932879974523,0.010927094193035699,0.0057419104393449,BAJAJ-AUTO|DRREDDY|BPCL,0.0,0.0,0.0,0.5,0.0020109213394444445,0.0,0.7037037037037036,0.7407407407407407,0.5,0.0056596347,0.4074074074074073,0.03703703703703699,0.8148148148148151,8777.15,8661.919,8593.249166666666,,0.005792634015538534,-0.01854523090685456,0.017151167843878046,0.007366369579930058,0.88,True,True,False,ungated,True,-0.024480660809016966
E1006,1,2016-10-05,2016-10-05 09:15:00,2016-10-21 09:15:00,10,3,27,-0.044833304912060404,-5.1078558084040584e-05,False,0.0013274888809797001,0.0007016943265041001,0.002263534327778,M&M|SBIN|BRITANNIA,0.0,0.0,0.0,0.5,-0.002539903625925926,0.0,0.2962962962962962,0.4444444444444444,0.5,0.008432019000000002,-0.4074074074074073,0.03703703703703699,0.0,8743.95,8703.078000000001,8613.173571428571,,-0.00013721891562734623,-0.0037825490050868993,-0.02225763166722572,0.00820298039417982,0.9333333333333333,True,True,False,ungated,True,-0.044833304912060404
