strategy_id,guardrail_profile,fold_id,rebalance_ts,raw_return,drawdown_before_event,exposure_multiplier,guarded_return,equity_after_event
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-07-13 09:15:00,-0.0076450198097395,0.010136443857039268,1.0,-0.0076450198097395,0.9822960296473086
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-07-27 09:15:00,0.030293921595352,0.017703970352691445,1.0,0.030293921595352,1.0120536285528696
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-08-10 09:15:00,-0.0342906170159895,0.0,1.0,-0.0342906170159895,0.9773496851765208
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-08-25 09:15:00,0.0315430355566374,0.03429061701598941,1.0,0.0315430355566374,1.008178261047312
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-09-09 09:15:00,0.0100312230945514,0.0038292116111465187,1.0,0.0100312230945514,1.0182915221029545
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-09-26 09:15:00,-0.028479466717176,0.0,1.0,-0.028479466717176,0.9892911225908408
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-10-10 09:15:00,-0.0089745870369605,0.028479466717176057,1.0,-0.0089745870369605,0.980412643306257
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-10-26 09:15:00,-0.0583221723979937,0.03719846230131703,1.0,-0.0583221723979937,0.9232328481021769
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-11-09 09:15:00,-0.0157463272309081,0.09335113956803294,0.75,-0.011809745423181073,0.9123297031997718
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-11-24 09:15:00,0.0261725719235405,0.10405843179795167,0.5,0.01308628596177025,0.9242687105872609
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-12-08 09:15:00,-0.0061827874496057,0.09233388423142287,0.75,-0.004637090587204275,0.9199827928493493
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2016-12-22 09:15:00,0.0073559230874507,0.09654281423317763,0.75,0.005516942315588025,0.9250582848488327
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-01-05 09:15:00,0.0158915330711523,0.09155849305469858,0.75,0.011918649803364224,0.9360837305936468
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-01-19 09:15:00,0.0285462939611244,0.08073109686657692,0.75,0.0214097204708433,0.9561250216029609
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-02-03 09:15:00,0.0411656160460057,0.061049806612951715,0.75,0.030874212034504276,0.9856446282514256
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-02-17 09:15:00,0.0254374692045192,0.03206045925248122,1.0,0.0254374692045192,1.010716933129171
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-03-06 09:15:00,-0.0061483399295555,0.007438526992879807,1.0,-0.0061483399295555,1.004502701851735
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-03-21 09:15:00,0.0074581381546218,0.013541132329907982,1.0,0.0074581381546218,1.011994421778836
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-04-05 09:15:00,-0.0188954255208213,0.0061839858109728,1.0,-0.0188954255208213,0.9928723565546272
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,1,2017-04-20 09:15:00,0.0213694623075915,0.024962562288481108,1.0,0.0213694623075915,1.0140895049542709
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-05-03 09:15:00,-0.0794027742409393,0.0,1.0,-0.0794027742409393,0.9205972257590607
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-05-17 09:15:00,0.0114946190125473,0.07940277424093933,1.0,0.0114946190125473,0.931179140133169
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-05-31 09:15:00,0.0153497346432631,0.06882085986683095,1.0,0.0153497346432631,0.9454724928395551
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-06-14 09:15:00,0.029863477746637,0.054527507160444855,1.0,0.029863477746637,0.9737075895895267
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-06-28 09:15:00,0.0308291451621232,0.026292410410473255,1.0,0.0308291451621232,1.0037261622144433
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-07-13 09:15:00,-0.0076450198097395,0.0,1.0,-0.0076450198097395,0.9960526558207601
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-07-27 09:15:00,0.030293921595352,0.0076450198097395275,1.0,0.030293921595352,1.0262269968810362
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-08-10 09:15:00,-0.0342906170159895,0.0,1.0,-0.0342906170159895,0.9910370399595196
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-08-25 09:15:00,0.0315430355566374,0.03429061701598944,1.0,0.0315430355566374,1.0222973565489073
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-09-09 09:15:00,0.0100312230945514,0.0038292116111465786,1.0,0.0100312230945514,1.0325522494014197
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-09-26 09:15:00,-0.028479466717176,0.0,1.0,-0.028479466717176,1.0031457119808467
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-10-10 09:15:00,-0.0089745870369605,0.028479466717176032,1.0,-0.0089745870369605,0.9941428934779208
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-10-26 09:15:00,-0.0583221723979937,0.037198462301317035,1.0,-0.0583221723979937,0.9361623202562613
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-11-09 09:15:00,-0.0157463272309081,0.09335113956803297,0.6,-0.009447796338544858,0.9273176493146605
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-11-24 09:15:00,0.0261725719235405,0.101916973351968,0.6,0.0157035431541243,0.9418798220382545
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-12-08 09:15:00,-0.0061827874496057,0.087813887787014,0.6,-0.00370967246976342,0.9383857563926136
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2016-12-22 09:15:00,0.0073559230874507,0.09119779949479098,0.6,0.0044135538524704195,0.9425273724628435
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-01-05 09:15:00,0.0158915330711523,0.08718675204161772,0.6,0.00953491984269138,0.9515142954088192
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-01-19 09:15:00,0.0285462939611244,0.07848315089098781,1.0,0.0285462939611244,0.9786765021937713
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-02-03 09:15:00,0.0411656160460057,0.05217726002619296,1.0,0.0411656160460057,1.018964323316328
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-02-17 09:15:00,0.0254374692045192,0.013159553032758186,1.0,0.0254374692045192,1.0448841969111906
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-03-06 09:15:00,-0.0061483399295555,0.0,1.0,-0.0061483399295555,1.0384598936815599
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-03-21 09:15:00,0.0074581381546218,0.006148339929555613,1.0,0.0074581381546218,1.0462048710366707
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-04-05 09:15:00,-0.0188954255208213,0.0,1.0,-0.0188954255208213,1.0264363848164768
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,1,2017-04-20 09:15:00,0.0213694623075915,0.018895425520821327,1.0,0.0213694623075915,1.048370778452953
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-05-03 09:15:00,-0.0794027742409393,0.0,1.0,-0.0794027742409393,0.9205972257590607
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-05-17 09:15:00,0.0114946190125473,0.07940277424093933,1.0,0.0114946190125473,0.931179140133169
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-05-31 09:15:00,0.0153497346432631,0.06882085986683095,1.0,0.0153497346432631,0.9454724928395551
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-06-14 09:15:00,0.029863477746637,0.054527507160444855,1.0,0.029863477746637,0.9737075895895267
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-06-28 09:15:00,0.0308291451621232,0.026292410410473255,1.0,0.0308291451621232,1.0037261622144433
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-07-13 09:15:00,-0.0076450198097395,0.0,1.0,-0.0076450198097395,0.9960526558207601
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-07-27 09:15:00,0.030293921595352,0.0076450198097395275,1.0,0.030293921595352,1.0262269968810362
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-08-10 09:15:00,-0.0342906170159895,0.0,1.0,-0.0342906170159895,0.9910370399595196
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-08-25 09:15:00,0.0315430355566374,0.03429061701598944,1.0,0.0315430355566374,1.0222973565489073
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-09-09 09:15:00,0.0100312230945514,0.0038292116111465786,1.0,0.0100312230945514,1.0325522494014197
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-09-26 09:15:00,-0.028479466717176,0.0,1.0,-0.028479466717176,1.0031457119808467
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-10-10 09:15:00,-0.0089745870369605,0.028479466717176032,1.0,-0.0089745870369605,0.9941428934779208
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-10-26 09:15:00,-0.0583221723979937,0.037198462301317035,1.0,-0.0583221723979937,0.9361623202562613
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-11-09 09:15:00,-0.0157463272309081,0.09335113956803297,1.0,-0.0157463272309081,0.9214212020202601
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-11-24 09:15:00,0.0261725719235405,0.1076275292079246,0.75,0.019629428942655375,0.9395081740315728
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-12-08 09:15:00,-0.0061827874496057,0.09011076720212982,1.0,-0.0061827874496057,0.9336993946843685
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2016-12-22 09:15:00,0.0073559230874507,0.09573641893120384,1.0,0.0073559230874507,0.9405676156184659
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-01-05 09:15:00,0.0158915330711523,0.08908472557807907,1.0,0.0158915330711523,0.9555146769877215
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-01-19 09:15:00,0.0285462939611244,0.07460888536958546,1.0,0.0285462939611244,0.9827910798411817
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-02-03 09:15:00,0.0411656160460057,0.04819239858233317,1.0,0.0411656160460057,1.0232482800873632
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-02-17 09:15:00,0.0254374692045192,0.009010652312703801,1.0,0.0254374692045192,1.0492771267006626
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-03-06 09:15:00,-0.0061483399295555,0.0,1.0,-0.0061483399295555,1.0428258142453997
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-03-21 09:15:00,0.0074581381546218,0.00614833992955553,1.0,0.0074581381546218,1.0506033532392478
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-04-05 09:15:00,-0.0188954255208213,0.0,1.0,-0.0188954255208213,1.0307517558261905
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,1,2017-04-20 09:15:00,0.0213694623075915,0.018895425520821293,1.0,0.0213694623075915,1.0527783666208022
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-05-03 09:15:00,0.048531853460173,0.0,1.0,0.048531853460173,1.048531853460173
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-05-17 09:15:00,-0.0541694148306458,0.0,1.0,-0.0541694148306458,0.9917334965269431
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-05-31 09:15:00,0.008144692125536,0.05416941483064576,0.75,0.006108519094152,0.9977915195267881
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-06-14 09:15:00,-0.0139734927324609,0.04839179064130573,1.0,-0.0139734927324609,0.9838488869801695
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-06-29 09:15:00,0.0254053574338383,0.06168908103892953,0.75,0.019054018075378723,1.0025951614561308
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-07-13 09:15:00,0.0303917117979021,0.04381048782872013,1.0,0.0303917117979021,1.0330657446530767
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-07-27 09:15:00,-0.0080138825214396,0.014750251750633993,1.0,-0.0080138825214396,1.0247868771385034
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-08-10 09:15:00,-0.0020383303896051,0.022645927487382374,1.0,-0.0020383303896051,1.0226980229039635
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-08-28 09:15:00,0.0073711221248836,0.024638097994789093,1.0,0.0073711221248836,1.0302364549276655
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-09-11 09:15:00,0.0057423965249925,0.01744858629915008,1.0,0.0057423965249925,1.0361524811663627
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-09-25 09:15:00,0.013597157849139,0.01180638647548782,1.0,0.013597157849139,1.0502412100085587
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-10-10 09:15:00,0.0165410061801588,0.0,1.0,0.0165410061801588,1.0676132563539678
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-10-25 09:15:00,0.0344762225769174,0.0,1.0,0.0344762225769174,1.1044205286060946
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-11-08 09:15:00,-0.0002746460946099,0.0,1.0,-0.0002746460946099,1.104117203821106
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-11-22 09:15:00,-0.0046833064309688,0.00027464609460986207,1.0,-0.0046833064309688,1.0989462846199074
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-12-06 09:15:00,0.0975569150422034,0.004956666273757476,1.0,0.0975569150422034,1.2061560939445166
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2017-12-20 09:15:00,-0.0076716587911284,0.0,1.0,-0.0076716587911284,1.196902875942934
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-01-04 09:15:00,0.0470384591858175,0.00767165879112838,1.0,0.0470384591858175,1.2532033430223635
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-01-18 09:15:00,0.0283979728999991,0.0,1.0,0.0283979728999991,1.2887917775957007
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-02-02 09:15:00,-0.0425786829524056,0.0,1.0,-0.0425786829524056,1.2339167211057862
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-02-19 09:15:00,-0.0154136292498019,0.04257868295240557,1.0,-0.0154136292498019,1.2148975862415303
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-03-06 09:15:00,-0.0259374780005708,0.057336020169234295,0.75,-0.0194531085004281,1.1912640516794655
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-03-20 09:15:00,0.0054775481352995,0.07567376484832766,0.5,0.00273877406764975,1.1945266547719284
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-04-05 09:15:00,0.0557051253536623,0.07314224412544604,0.75,0.04177884401524673,1.2444325975536992
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,2,2018-04-19 09:15:00,-0.000669293075651,0.03441919851844153,1.0,-0.000669293075651,1.243599707433042
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-05-03 09:15:00,0.048531853460173,0.0,1.0,0.048531853460173,1.048531853460173
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-05-17 09:15:00,-0.0541694148306458,0.0,1.0,-0.0541694148306458,0.9917334965269431
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-05-31 09:15:00,0.008144692125536,0.05416941483064576,0.75,0.006108519094152,0.9977915195267881
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-06-14 09:15:00,-0.0139734927324609,0.04839179064130573,1.0,-0.0139734927324609,0.9838488869801695
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-06-29 09:15:00,0.0254053574338383,0.06168908103892953,0.75,0.019054018075378723,1.0025951614561308
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-07-13 09:15:00,0.0303917117979021,0.04381048782872013,1.0,0.0303917117979021,1.0330657446530767
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-07-27 09:15:00,-0.0080138825214396,0.014750251750633993,1.0,-0.0080138825214396,1.0247868771385034
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-08-10 09:15:00,-0.0020383303896051,0.022645927487382374,1.0,-0.0020383303896051,1.0226980229039635
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-08-28 09:15:00,0.0073711221248836,0.024638097994789093,1.0,0.0073711221248836,1.0302364549276655
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-09-11 09:15:00,0.0057423965249925,0.01744858629915008,1.0,0.0057423965249925,1.0361524811663627
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-09-25 09:15:00,0.013597157849139,0.01180638647548782,1.0,0.013597157849139,1.0502412100085587
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-10-10 09:15:00,0.0165410061801588,0.0,1.0,0.0165410061801588,1.0676132563539678
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-10-25 09:15:00,0.0344762225769174,0.0,1.0,0.0344762225769174,1.1044205286060946
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-11-08 09:15:00,-0.0002746460946099,0.0,1.0,-0.0002746460946099,1.104117203821106
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-11-22 09:15:00,-0.0046833064309688,0.00027464609460986207,1.0,-0.0046833064309688,1.0989462846199074
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-12-06 09:15:00,0.0975569150422034,0.004956666273757476,1.0,0.0975569150422034,1.2061560939445166
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2017-12-20 09:15:00,-0.0076716587911284,0.0,1.0,-0.0076716587911284,1.196902875942934
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-01-04 09:15:00,0.0470384591858175,0.00767165879112838,1.0,0.0470384591858175,1.2532033430223635
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-01-18 09:15:00,0.0283979728999991,0.0,1.0,0.0283979728999991,1.2887917775957007
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-02-02 09:15:00,-0.0425786829524056,0.0,1.0,-0.0425786829524056,1.2339167211057862
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-02-19 09:15:00,-0.0154136292498019,0.04257868295240557,1.0,-0.0154136292498019,1.2148975862415303
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-03-06 09:15:00,-0.0259374780005708,0.057336020169234295,0.75,-0.0194531085004281,1.1912640516794655
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-03-20 09:15:00,0.0054775481352995,0.07567376484832766,0.75,0.0041081611014746255,1.1961579563181601
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-04-05 09:15:00,0.0557051253536623,0.07187648376400506,0.75,0.04177884401524673,1.2461320529927729
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,2,2018-04-19 09:15:00,-0.000669293075651,0.033100556152299114,1.0,-0.000669293075651,1.245298025438358
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-05-03 09:15:00,0.048531853460173,0.0,1.0,0.048531853460173,1.048531853460173
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-05-17 09:15:00,-0.0541694148306458,0.0,1.0,-0.0541694148306458,0.9917334965269431
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-05-31 09:15:00,0.008144692125536,0.05416941483064576,1.0,0.008144692125536,0.9998108605267363
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-06-14 09:15:00,-0.0139734927324609,0.04646591591152589,1.0,-0.0139734927324609,0.9858400107333305
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-06-29 09:15:00,0.0254053574338383,0.05979011750568991,1.0,0.0254053574338383,1.0108856285785897
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-07-13 09:15:00,0.0303917117979021,0.035903749378094936,1.0,0.0303917117979021,1.0416081732629912
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-07-27 09:15:00,-0.0080138825214396,0.006603213983756108,1.0,-0.0080138825214396,1.03326084772909
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-08-10 09:15:00,-0.0020383303896051,0.014564179124066089,1.0,-0.0020383303896051,1.0311547207427747
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-08-28 09:15:00,0.0073711221248836,0.016572822904763022,1.0,0.0073711221248836,1.03875548811902
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-09-11 09:15:00,0.0057423965249925,0.00932386108146447,1.0,0.0057423965249925,1.0447204340243115
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-09-25 09:15:00,0.013597157849139,0.0036350058639457233,1.0,0.013597157849139,1.058925662673961
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-10-10 09:15:00,0.0165410061801588,0.0,1.0,0.0165410061801588,1.0764413586045796
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,2,2017-10-25 09:15:00,0.0344762225769174,0.0,1.0,0.0344762225769174,1.1135529904748303
