experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,0.0012917786639402573
E1002,AXISBANK,0.013422452913271484
E1002,BAJAJ-AUTO,-0.03472861970874955
E1002,BHARTIARTL,0.01652957197674587
E1002,BPCL,0.2010888018821561
E1002,BRITANNIA,0.04180621383922434
E1002,CIPLA,0.018042690803263442
E1002,DRREDDY,0.07103961922277524
E1002,HCLTECH,-0.03289668784209779
E1002,HDFCBANK,0.00438916828714199
E1002,HINDUNILVR,-0.040980161635703574
E1002,ICICIBANK,0.05666844409899228
E1002,INFY,0.06822907839131719
E1002,ITC,-0.043648554090332484
E1002,KOTAKBANK,-0.02407013429767462
E1002,LT,-0.060013252910170706
E1002,M&M,0.02797908850351811
E1002,MARUTI,0.047899212594053386
E1002,NESTLEIND,-0.008473044909696604
E1002,ONGC,0.08025163088415611
E1002,RELIANCE,0.06109197246583145
E1002,SBIN,-0.013006147509637682
E1002,SUNPHARMA,-0.024736247505579012
E1002,TCS,-0.01143412015938133
E1002,TECHM,0.03434124085972056
E1002,ULTRACEMCO,0.030840964982775165
E1002,WIPRO,0.03157692179433988
E1003,ADANIPORTS,0.02714482163539391
E1003,AXISBANK,0.025498206701895683
E1003,BAJAJ-AUTO,-0.00619624406733308
E1003,BHARTIARTL,0.013028208784887071
E1003,BPCL,0.1283387614370214
E1003,BRITANNIA,-0.006552889192684944
E1003,CIPLA,-0.011685836021567352
E1003,DRREDDY,0.020861307182171655
E1003,HCLTECH,-0.011508641426187925
E1003,HDFCBANK,4.2453708628314036e-05
E1003,HINDUNILVR,-0.0644236520058261
E1003,ICICIBANK,0.030623067329136118
E1003,INFY,-0.042498391058986576
E1003,ITC,-0.00890135914531616
E1003,KOTAKBANK,-0.04685641070677957
E1003,LT,0.004533860168597399
E1003,M&M,0.02819110427864662
E1003,MARUTI,0.03826758658615904
E1003,NESTLEIND,-0.013904450193580577
E1003,ONGC,0.02295050537566085
E1003,RELIANCE,0.06748494140840222
E1003,SBIN,0.013394814896312904
E1003,SUNPHARMA,0.0006029702722280331
E1003,TCS,-0.05460301990166677
E1003,TECHM,0.04771904775923719
E1003,ULTRACEMCO,0.03015396777885141
E1003,WIPRO,0.039059147926863894
E1006,ADANIPORTS,0.048271242197345667
E1006,AXISBANK,0.04441926361204595
E1006,BAJAJ-AUTO,0.09864420409008834
E1006,BHARTIARTL,0.018942870919487764
E1006,BPCL,0.2758166909823264
E1006,BRITANNIA,0.0256677722724306
E1006,CIPLA,-0.010485624000303975
E1006,DRREDDY,0.024450058834733085
E1006,HCLTECH,-0.07876974655258787
E1006,HDFCBANK,-0.00296588211263558
E1006,HINDUNILVR,-0.0999648493742961
E1006,ICICIBANK,-0.016919599290647673
E1006,INFY,0.0648809862852634
E1006,ITC,0.0014054745757854491
E1006,KOTAKBANK,-0.0030231429130895
E1006,LT,-0.017878561976108986
E1006,M&M,0.12274265848614825
E1006,MARUTI,0.05153087385452118
E1006,NESTLEIND,-0.01757487094570139
E1006,ONGC,0.059078598975820164
E1006,RELIANCE,-0.053675596859005345
E1006,SBIN,-0.005619005608887796
E1006,SUNPHARMA,-0.029428859071733843
E1006,TCS,-0.09972592702342445
E1006,TECHM,-0.036312463490368097
E1006,ULTRACEMCO,0.0009023175023979719
E1006,WIPRO,-0.0066081116302322065
