experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict,fold_id,fold_start_date,fold_end_date,fold_trade_dates,fold_rows
E1006,long_only,every_5_session_open,3,49,0.01015299766092213,0.010594586890072033,0.02227781426839636,1.707482993197279,0.01015299766092213,0.0,32,0,17,0.6530612244897959,0.24920541935870075,SIGNAL_E211_BANDED_68,0.0001012555869542,0.01005174207396793,True,True,baseline_promoted,1,2023-04-17,2024-04-03,242,181764
E1003,long_only,every_5_session_open,3,49,0.0057066955437007115,0.003974727164200248,0.019520692699975174,1.7346938775510203,0.0057066955437007115,0.0,28,0,21,0.5714285714285714,0.14509791129141178,SIGNAL_E211_BANDED_68,0.0001012555869542,0.005605439956746511,True,True,baseline_promoted,1,2023-04-17,2024-04-03,242,181764
E1002,long_only,every_5_session_open,3,49,0.004590421979448843,0.0010054782907341986,0.01939196539540349,1.8435374149659862,0.004590421979448843,0.0,26,0,23,0.5306122448979592,0.11750047061775351,SIGNAL_E211_BANDED_68,0.0001012555869542,0.004489166392494643,True,True,baseline_promoted,1,2023-04-17,2024-04-03,242,181764
E1006,long_only,every_5_session_open,3,49,0.007979619110148885,0.0071196498905459924,0.02286906343162724,1.7755102040816324,0.007979619110148885,0.0,33,0,16,0.673469387755102,0.24707084602600723,SIGNAL_E211_BANDED_68,0.0001012555869542,0.007878363523194685,True,True,baseline_promoted,2,2024-04-04,2025-03-24,242,181872
E1002,long_only,every_5_session_open,3,49,0.0044201715887053445,0.004096357439562642,0.02222744160328321,1.7755102040816326,0.0044201715887053445,0.0,31,0,18,0.6326530612244898,0.1249695113964333,SIGNAL_E211_BANDED_68,0.0001012555869542,0.004318916001751144,True,True,baseline_promoted,2,2024-04-04,2025-03-24,242,181872
E1003,long_only,every_5_session_open,3,49,-0.002810290323985319,0.0006163961016736313,0.020673852320727673,1.7619047619047619,-0.002810290323985319,0.0,25,0,24,0.5102040816326531,0.23471544735893377,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.002911545910939519,False,False,research_only,2,2024-04-04,2025-03-24,242,181872
E1003,long_only,every_5_session_open,3,48,0.0023685583732829213,-0.00046850568156063446,0.019769917410601995,1.701388888888889,0.0023685583732829213,0.0,24,0,24,0.5,0.15211626502076983,SIGNAL_E211_BANDED_68,0.0001012555869542,0.0022673027863287214,True,True,baseline_promoted,3,2025-03-25,2026-03-13,241,181224
E1002,long_only,every_5_session_open,3,48,0.0013169615681371876,0.0005765744760037965,0.01878372956656146,1.7152777777777777,0.0013169615681371876,0.0,26,0,22,0.5416666666666666,0.14606318105654958,SIGNAL_E211_BANDED_68,0.0001012555869542,0.0012157059811829876,True,True,baseline_promoted,3,2025-03-25,2026-03-13,241,181224
E1006,long_only,every_5_session_open,3,48,-0.0036714641393993087,-0.0025867466023623614,0.020778050439771878,1.8263888888888886,-0.0036714641393993087,0.0,22,0,26,0.4583333333333333,0.16295139661461333,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.0037727197263535085,False,False,research_only,3,2025-03-25,2026-03-13,241,181224
