pair,ticker_a,ticker_b,z_window,entry_z,forward_horizon_bars,trade_count,mean_event_return,median_event_return,win_rate,approx_annualized_return
HINDUNILVR|TECHM,HINDUNILVR,TECHM,120,2.0,10,2363,-0.008465114086789776,-0.007008774167615986,0.366060093101989,-0.7206170893114181
TECHM|WIPRO,TECHM,WIPRO,60,1.5,10,5162,-0.008466190643967161,-0.008523763576426837,0.29620302208446336,-0.7206625865532849
DRREDDY|HINDUNILVR,DRREDDY,HINDUNILVR,60,2.0,10,2372,-0.008484455369675323,-0.007431013489295235,0.346964586846543,-0.7214333660017112
BAJAJ-AUTO|SBIN,BAJAJ-AUTO,SBIN,60,2.0,10,2343,-0.008489213460767388,-0.007387249263920027,0.3691848058045241,-0.7216338124310713
BHARTIARTL|ICICIBANK,BHARTIARTL,ICICIBANK,120,1.0,10,9242,-0.008498146145110996,-0.007694945506357761,0.33813027483228736,-0.7220097370997096
HINDUNILVR|INFY,HINDUNILVR,INFY,60,1.0,10,9224,-0.008505379315750319,-0.007511610080490786,0.346379011274935,-0.7223137695990254
HINDUNILVR|RELIANCE,HINDUNILVR,RELIANCE,60,1.0,10,9627,-0.00850738755867621,-0.007847357125113849,0.330528721304664,-0.7223981236522167
CIPLA|DRREDDY,CIPLA,DRREDDY,60,1.5,10,5128,-0.008515419090027534,-0.008257826009716293,0.31357254290171604,-0.7227352249844636
ONGC|RELIANCE,ONGC,RELIANCE,120,2.0,10,2515,-0.008520420983689754,-0.007490859443974762,0.36182902584493043,-0.7229449601394872
BAJAJ-AUTO|WIPRO,BAJAJ-AUTO,WIPRO,60,1.5,10,5371,-0.008531338256335005,-0.00809240399599328,0.3362502327313349,-0.7234021867314482
BAJAJ-AUTO|ULTRACEMCO,BAJAJ-AUTO,ULTRACEMCO,60,2.0,10,2341,-0.00853580015842556,-0.008001343422946672,0.34173430158052115,-0.7235888399345143
LT|TCS,LT,TCS,120,1.0,10,9193,-0.00853711116446045,-0.00809405955845652,0.3373218753399326,-0.7236436590096718
ONGC|SUNPHARMA,ONGC,SUNPHARMA,60,2.0,10,2272,-0.00855314421826072,-0.008117255476102949,0.3573943661971831,-0.7243132003031463
BHARTIARTL|TCS,BHARTIARTL,TCS,60,1.5,10,5383,-0.008562361365237126,-0.00799817543413231,0.3492476314322868,-0.7246973792350657
SUNPHARMA|WIPRO,SUNPHARMA,WIPRO,60,2.0,10,2433,-0.008595729214232477,-0.007499828129620493,0.35511713933415534,-0.7260837389120032
BAJAJ-AUTO|DRREDDY,BAJAJ-AUTO,DRREDDY,60,1.5,10,5309,-0.008607546513447546,-0.007602171161591356,0.34978338670182707,-0.7265730565978676
HDFCBANK|M&M,HDFCBANK,M&M,120,2.0,10,2362,-0.008625584677975797,-0.008321374943002592,0.32557154953429296,-0.7273182873027171
ICICIBANK|M&M,ICICIBANK,M&M,120,2.0,10,2418,-0.008630078675485833,-0.008720050908270131,0.33953680727874275,-0.7275036386438583
BPCL|BRITANNIA,BPCL,BRITANNIA,120,2.0,10,2455,-0.008636172433470845,-0.008307669733349727,0.3714867617107943,-0.7277547709390839
MARUTI|SUNPHARMA,MARUTI,SUNPHARMA,60,2.0,10,2471,-0.008639829941170405,-0.007211512644392997,0.3520841764467827,-0.7279053915321569
BHARTIARTL|RELIANCE,BHARTIARTL,RELIANCE,120,1.0,10,9448,-0.008645049360731084,-0.00790876661785301,0.34218882303132936,-0.7281201902096339
ITC|M&M,ITC,M&M,120,1.0,10,9256,-0.008656176707426565,-0.007861127198934096,0.3408599827139153,-0.7285775600691805
BRITANNIA|HCLTECH,BRITANNIA,HCLTECH,60,2.0,10,2269,-0.00866286570076479,-0.007023193631851887,0.35169678272366683,-0.7288521313905763
HDFCBANK|WIPRO,HDFCBANK,WIPRO,120,2.0,10,2637,-0.008682140264743366,-0.008666309840553287,0.34053849070913916,-0.7296417760684722
HCLTECH|TECHM,HCLTECH,TECHM,60,1.0,10,9214,-0.008682584086725816,-0.008344130738024947,0.2973735619709138,-0.7296599317366503
BHARTIARTL|LT,BHARTIARTL,LT,60,1.0,10,9333,-0.008716116126375769,-0.008215106628898326,0.3347262402228651,-0.7310281485748285
BPCL|LT,BPCL,LT,60,1.5,10,5174,-0.008723775495231508,-0.007878117327593873,0.3649014302280634,-0.7313397095513368
BHARTIARTL|SUNPHARMA,BHARTIARTL,SUNPHARMA,120,1.0,10,9278,-0.008736822573077773,-0.007979120694325638,0.3443630092692391,-0.7318696017406982
HCLTECH|LT,HCLTECH,LT,60,1.5,10,5362,-0.008745522730087212,-0.008132942882810768,0.34688549048862366,-0.7322223716106184
ADANIPORTS|INFY,ADANIPORTS,INFY,60,2.0,10,2373,-0.00876366443572323,-0.0072688770902567465,0.3725242309313106,-0.7329564906410326
INFY|NESTLEIND,INFY,NESTLEIND,60,1.0,10,9390,-0.008765830596208371,-0.008141914936796044,0.3382321618743344,-0.7330440123920141
ONGC|TCS,ONGC,TCS,60,2.0,10,2433,-0.008774431130782938,-0.008401744194805869,0.3567612001644061,-0.7333912281330416
MARUTI|TCS,MARUTI,TCS,120,1.0,10,9462,-0.008776357133154812,-0.008366690975236148,0.3378778270978651,-0.7334689220735915
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,60,2.0,10,2311,-0.008781658828938044,-0.007334307278012566,0.3448723496321939,-0.7336826735989458
HINDUNILVR|WIPRO,HINDUNILVR,WIPRO,60,1.5,10,5307,-0.008790403790830527,-0.007107498746309927,0.3516110797060486,-0.7340348772503476
AXISBANK|BPCL,AXISBANK,BPCL,120,1.5,10,5139,-0.00880125814826132,-0.008458783705815749,0.3574625413504573,-0.7344713933935758
NESTLEIND|ONGC,NESTLEIND,ONGC,120,2.0,10,2456,-0.008803498973394455,-0.008357681913971543,0.36115635179153094,-0.7345614211975813
BHARTIARTL|MARUTI,BHARTIARTL,MARUTI,60,1.5,10,5383,-0.008820239215532561,-0.008189786748095037,0.342559910830392,-0.7352330216022074
BHARTIARTL|INFY,BHARTIARTL,INFY,60,1.0,10,9259,-0.008839405119187266,-0.008277053190041229,0.35295388270871586,-0.7359998646237529
LT|M&M,LT,M&M,120,1.0,10,9347,-0.00884010538707647,-0.0083423138617669,0.31978174815448807,-0.7360278410820787
ADANIPORTS|ONGC,ADANIPORTS,ONGC,60,2.0,10,2239,-0.008853507240042833,-0.007771423502960166,0.38499330058061637,-0.7365626924359077
RELIANCE|SUNPHARMA,RELIANCE,SUNPHARMA,120,1.0,10,9247,-0.008858903482957982,-0.008359082184417253,0.33437871742186653,-0.7367777456996354
AXISBANK|RELIANCE,AXISBANK,RELIANCE,120,1.5,10,5363,-0.008870742949928977,-0.007760369605016656,0.33749766921499164,-0.7372489661133292
HCLTECH|ONGC,HCLTECH,ONGC,60,2.0,10,2309,-0.008893045998253458,-0.008269284485275544,0.35426591598094415,-0.738134370659302
HDFCBANK|ONGC,HDFCBANK,ONGC,60,2.0,10,2380,-0.008896028436120144,-0.007878680066296022,0.3592436974789916,-0.7382525450253716
DRREDDY|ITC,DRREDDY,ITC,60,1.5,10,5282,-0.008897242991478512,-0.007848245605628062,0.33434305187429003,-0.738300654672957
M&M|NESTLEIND,M&M,NESTLEIND,60,2.0,10,2433,-0.008897663651173435,-0.008299088663118844,0.3493629264282778,-0.7383173153398344
ADANIPORTS|TCS,ADANIPORTS,TCS,120,2.0,10,2432,-0.008899512714683576,-0.007821547867529574,0.36883223684210525,-0.7383905369393854
DRREDDY|KOTAKBANK,DRREDDY,KOTAKBANK,60,2.0,10,2352,-0.008906699008319453,-0.007127565836481205,0.35034013605442177,-0.7386749158578576
BHARTIARTL|BPCL,BHARTIARTL,BPCL,60,2.0,10,2400,-0.008924829279333335,-0.00823921431306813,0.36375,-0.7393910104082917
AXISBANK|M&M,AXISBANK,M&M,120,2.0,10,2426,-0.008933301148135179,-0.009155361696574525,0.3190436933223413,-0.7397249567809077
AXISBANK|BRITANNIA,AXISBANK,BRITANNIA,60,2.0,10,2459,-0.008947753770047912,-0.008666992147649277,0.337942252948353,-0.7402936732419527
BPCL|KOTAKBANK,BPCL,KOTAKBANK,60,1.5,10,5396,-0.008952833256199697,-0.008839925411716233,0.3602668643439585,-0.7404932597588927
BAJAJ-AUTO|INFY,BAJAJ-AUTO,INFY,120,1.0,10,9554,-0.008956006925676269,-0.00864138887304483,0.33598492777894073,-0.7406178843265308
ADANIPORTS|ITC,ADANIPORTS,ITC,120,1.0,10,9113,-0.00895652568995555,-0.009152665363982421,0.3381981784264238,-0.7406382496579369
CIPLA|SBIN,CIPLA,SBIN,60,2.0,10,2314,-0.00895652893663186,-0.007915029675676864,0.35133967156439067,-0.7406383771089746
MARUTI|ONGC,MARUTI,ONGC,60,1.5,10,5247,-0.008965707211944753,-0.007212507155051312,0.35982466171145416,-0.7409984295314165
AXISBANK|TECHM,AXISBANK,TECHM,120,2.0,10,2301,-0.008966247128064266,-0.007713067048092128,0.36332029552368533,-0.7410195943056774
BHARTIARTL|TECHM,BHARTIARTL,TECHM,60,2.0,10,2292,-0.008972115834685735,-0.008301453906886237,0.3669284467713787,-0.7412495374858868
HDFCBANK|SUNPHARMA,HDFCBANK,SUNPHARMA,60,1.0,10,9494,-0.00897641121158082,-0.007937216797334438,0.33442174004634506,-0.741417707115938
BPCL|TCS,BPCL,TCS,60,2.0,10,2467,-0.00899022906865364,-0.008656141515266596,0.38224564248074583,-0.7419579582609904
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,60,1.5,10,5503,-0.008997859944630657,-0.008394214164426301,0.32982009812829366,-0.7422558298444745
BRITANNIA|SUNPHARMA,BRITANNIA,SUNPHARMA,60,2.0,10,2350,-0.009005243748075896,-0.007867709950022082,0.34297872340425534,-0.7425437317869247
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,120,1.0,10,9627,-0.009012315415249956,-0.008325657929684524,0.29863924379349743,-0.7428191637404934
INFY|ULTRACEMCO,INFY,ULTRACEMCO,60,1.5,10,5436,-0.009014555496885485,-0.008417886551789773,0.34841795437821926,-0.7429063508573939
NESTLEIND|SBIN,NESTLEIND,SBIN,120,1.5,10,5405,-0.009022197642973129,-0.0077123582833231435,0.3598519888991674,-0.7432035730134914
ADANIPORTS|AXISBANK,ADANIPORTS,AXISBANK,120,1.0,10,8794,-0.009050007547153538,-0.007931286559222032,0.35660677734819196,-0.7442822915210248
BHARTIARTL|ULTRACEMCO,BHARTIARTL,ULTRACEMCO,60,1.5,10,5252,-0.009051561409663919,-0.007559852631841704,0.34596344249809596,-0.7443424313487575
DRREDDY|INFY,DRREDDY,INFY,120,1.5,10,5436,-0.009054929478579811,-0.007980341850293358,0.34345106696100075,-0.7444727389830881
HCLTECH|MARUTI,HCLTECH,MARUTI,120,1.5,10,5544,-0.009060768240487824,-0.008141878782487151,0.34505772005772006,-0.7446984792622919
M&M|MARUTI,M&M,MARUTI,120,2.0,10,2482,-0.009068141739638094,-0.00782104825116045,0.30942788074133765,-0.7449832730710715
SBIN|SUNPHARMA,SBIN,SUNPHARMA,60,1.5,10,5320,-0.00907529661621591,-0.009063986580323048,0.34078947368421053,-0.7452593211239842
BRITANNIA|ONGC,BRITANNIA,ONGC,120,2.0,10,2501,-0.009082214752038844,-0.007219972660821729,0.367453018792483,-0.7455259530335365
BRITANNIA|WIPRO,BRITANNIA,WIPRO,60,2.0,10,2522,-0.009093766489125903,-0.008828062576303797,0.3330689928628073,-0.7459705508239747
ICICIBANK|INFY,ICICIBANK,INFY,120,1.5,10,5549,-0.009097218314961308,-0.007958943953143734,0.35195530726256985,-0.7461032532725111
AXISBANK|SBIN,AXISBANK,SBIN,120,1.0,10,9296,-0.009105942339529346,-0.008264563552126368,0.3057228915662651,-0.7464383339625877
TCS|TECHM,TCS,TECHM,60,1.5,10,5266,-0.00911390749770246,-0.008623055722737584,0.29661982529434106,-0.7467438837465669
MARUTI|ULTRACEMCO,MARUTI,ULTRACEMCO,120,1.5,10,5492,-0.00911450747897539,-0.008039670419150905,0.329388201019665,-0.7467668846859243
HCLTECH|ITC,HCLTECH,ITC,60,2.0,10,2463,-0.009133627630172053,-0.008511118911566544,0.3329273244011368,-0.7474987908974641
DRREDDY|RELIANCE,DRREDDY,RELIANCE,60,1.5,10,5394,-0.009143021782420574,-0.008326081675744668,0.3439006303299963,-0.7478576223573239
BPCL|RELIANCE,BPCL,RELIANCE,60,2.0,10,2406,-0.00915016758133052,-0.009108752123655065,0.3482959268495428,-0.7481302335018931
AXISBANK|INFY,AXISBANK,INFY,120,1.5,10,5437,-0.00915146461952821,-0.008825590750011235,0.3527680706271841,-0.7481796839090884
ADANIPORTS|WIPRO,ADANIPORTS,WIPRO,60,2.0,10,2374,-0.009163019552930345,-0.008269501873475811,0.37194608256107836,-0.7486197976619522
HINDUNILVR|SUNPHARMA,HINDUNILVR,SUNPHARMA,60,2.0,10,2333,-0.009196356144395791,-0.007634034989852687,0.35233604800685814,-0.7498852715280774
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,60,1.5,10,5406,-0.009199467404439235,-0.00856352196960809,0.35275619681834997,-0.7500030531816195
BRITANNIA|INFY,BRITANNIA,INFY,60,2.0,10,2338,-0.009211659626658293,-0.008271137740892059,0.32335329341317365,-0.7504640782277472
ITC|SBIN,ITC,SBIN,60,2.0,10,2314,-0.009213680413580732,-0.008747547554389168,0.34485738980121,-0.7505404087051967
INFY|LT,INFY,LT,120,1.0,10,9543,-0.009230170214631348,-0.008698767221826905,0.3199203604736456,-0.7511624060065114
DRREDDY|HDFCBANK,DRREDDY,HDFCBANK,60,1.0,10,9339,-0.009236172757653977,-0.008065066073252827,0.3332262554877396,-0.7513884399978354
HINDUNILVR|M&M,HINDUNILVR,M&M,60,1.0,10,9259,-0.0092714579255042,-0.007935415165647459,0.3413975591316557,-0.7527130341305486
INFY|MARUTI,INFY,MARUTI,60,2.0,10,2514,-0.009275931135964003,-0.00913335999371328,0.3448687350835322,-0.7528804555674691
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,60,1.0,10,9316,-0.009277971991939757,-0.008329070533769424,0.32052382996994416,-0.7529568024571371
AXISBANK|SUNPHARMA,AXISBANK,SUNPHARMA,60,1.0,10,9274,-0.009312844096931783,-0.008805181275003713,0.3477463877507009,-0.7542577270882742
NESTLEIND|WIPRO,NESTLEIND,WIPRO,60,2.0,10,2449,-0.00931808398297859,-0.008303716561185146,0.33401388321763986,-0.7544526151879161
BPCL|MARUTI,BPCL,MARUTI,60,1.5,10,5256,-0.009327935563082696,-0.008037057568843103,0.3613013698630137,-0.7548186113430093
INFY|SUNPHARMA,INFY,SUNPHARMA,120,1.0,10,9138,-0.009336965078622077,-0.00825133485301718,0.34088421974173777,-0.7551535909932947
AXISBANK|BHARTIARTL,AXISBANK,BHARTIARTL,120,1.0,10,9212,-0.009338802241280732,-0.008059870051262954,0.33955709943551887,-0.7552216909207214
BPCL|M&M,BPCL,M&M,120,2.0,10,2489,-0.009343137982088232,-0.009663744192127253,0.34391321815990356,-0.7553823335304883
ITC|WIPRO,ITC,WIPRO,60,2.0,10,2453,-0.009355568633714497,-0.008278491551344004,0.317570322054627,-0.7558423186649093
MARUTI|SBIN,MARUTI,SBIN,60,2.0,10,2369,-0.009355863768261367,-0.008180601964300229,0.34529337273111016,-0.7558532294061946
AXISBANK|WIPRO,AXISBANK,WIPRO,120,2.0,10,2439,-0.009358222657020415,-0.008776492960520868,0.3415334153341533,-0.75594041705988
SUNPHARMA|TECHM,SUNPHARMA,TECHM,60,2.0,10,2381,-0.009360528664305362,-0.00858519331847648,0.3498530029399412,-0.7560256202481628
DRREDDY|MARUTI,DRREDDY,MARUTI,60,1.0,10,9318,-0.009364204267350755,-0.0077749613594820886,0.3399871216999356,-0.7561613666772394
BAJAJ-AUTO|BPCL,BAJAJ-AUTO,BPCL,60,1.5,10,5377,-0.009371760546599498,-0.009152762089156876,0.35726241398549374,-0.7564401976319977
ADANIPORTS|SBIN,ADANIPORTS,SBIN,60,2.0,10,2422,-0.009371889326213684,-0.007930406211898335,0.34145334434351776,-0.7564449469262886
SBIN|ULTRACEMCO,SBIN,ULTRACEMCO,120,1.0,10,9504,-0.009391705669871225,-0.0086238106840956,0.32407407407407407,-0.7571746635082391
BRITANNIA|DRREDDY,BRITANNIA,DRREDDY,120,1.0,10,9505,-0.009403645959906453,-0.008813803239808658,0.3238295633876907,-0.7576133035166475
AXISBANK|HCLTECH,AXISBANK,HCLTECH,120,2.0,10,2473,-0.009406332772130519,-0.007228879950588352,0.36959158916296,-0.7577118980589036
AXISBANK|TCS,AXISBANK,TCS,120,1.5,10,5459,-0.009431127279299893,-0.008604328095844622,0.34456860230811504,-0.7586198726231316
SBIN|WIPRO,SBIN,WIPRO,60,2.0,10,2490,-0.009432876582306288,-0.008908504468929022,0.3309236947791165,-0.7586838042860179
ADANIPORTS|SUNPHARMA,ADANIPORTS,SUNPHARMA,60,2.0,10,2291,-0.009456147006801651,-0.008682616188367083,0.3539938891313837,-0.7595326685640154
M&M|RELIANCE,M&M,RELIANCE,120,1.5,10,5523,-0.009461781660784787,-0.008244319129054444,0.3387651638602209,-0.7597377644036503
BHARTIARTL|ONGC,BHARTIARTL,ONGC,60,1.5,10,5261,-0.009494243314222136,-0.00824583706445733,0.35050370651967305,-0.7609159569352137
AXISBANK|CIPLA,AXISBANK,CIPLA,60,1.0,10,9390,-0.009530592355349457,-0.008628542351095739,0.3376996805111821,-0.7622284317787703
ADANIPORTS|BHARTIARTL,ADANIPORTS,BHARTIARTL,60,2.0,10,2378,-0.009552899936725503,-0.008701377567518386,0.3675357443229605,-0.7630303574086004
DRREDDY|HCLTECH,DRREDDY,HCLTECH,60,1.5,10,5141,-0.00956046516116157,-0.007651769659256676,0.3573234779225832,-0.7633017058891922
ULTRACEMCO|WIPRO,ULTRACEMCO,WIPRO,60,2.0,10,2404,-0.00956883864615579,-0.008598393863774015,0.33569051580698833,-0.7636016850978118
AXISBANK|MARUTI,AXISBANK,MARUTI,60,2.0,10,2411,-0.009576046371769686,-0.008454894324071136,0.3226876814599751,-0.7638595986406655
DRREDDY|ICICIBANK,DRREDDY,ICICIBANK,60,1.0,10,9420,-0.009576539983745027,-0.008250981210480741,0.3440552016985138,-0.7638772512936186
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,60,2.0,10,2407,-0.009580894408785125,-0.008816620772598285,0.3402575820523473,-0.7640329183622402
MARUTI|WIPRO,MARUTI,WIPRO,120,1.0,10,9547,-0.00958682632697588,-0.008702935028428869,0.3302608149156803,-0.7642448154824028
BRITANNIA|SBIN,BRITANNIA,SBIN,60,2.0,10,2409,-0.009599459963938756,-0.009748425578699583,0.33167289331672895,-0.7646954784188973
M&M|ONGC,M&M,ONGC,60,1.5,10,5262,-0.009602970611357526,-0.008548300485266759,0.3409350057012543,-0.764820557071721
ADANIPORTS|HCLTECH,ADANIPORTS,HCLTECH,60,2.0,10,2418,-0.00960426372591727,-0.008424174342493668,0.3813068651778329,-0.7648666119931083
LT|WIPRO,LT,WIPRO,60,1.0,10,9557,-0.00960539650745259,-0.009181889582929884,0.30762791671026474,-0.7649069492121947
DRREDDY|TCS,DRREDDY,TCS,60,1.0,10,9263,-0.00961319004213621,-0.007889371106252926,0.3374716614487747,-0.7651842829323885
RELIANCE|ULTRACEMCO,RELIANCE,ULTRACEMCO,60,1.0,10,9689,-0.009614889018348956,-0.009037038767840443,0.3200536691092992,-0.7652446980144116
MARUTI|RELIANCE,MARUTI,RELIANCE,60,1.0,10,9701,-0.009666116840621396,-0.008622714893387192,0.3183176992062674,-0.7670591101499915
NESTLEIND|TECHM,NESTLEIND,TECHM,60,2.0,10,2330,-0.009667877523390064,-0.009755172506724148,0.3278969957081545,-0.7671212226405006
SBIN|TCS,SBIN,TCS,60,2.0,10,2439,-0.009681402137689794,-0.00986491025197233,0.3165231652316523,-0.7675977890267214
INFY|M&M,INFY,M&M,60,1.0,10,9543,-0.00968931602431004,-0.00894487605362751,0.3429739075762339,-0.767876200976561
BPCL|WIPRO,BPCL,WIPRO,60,2.0,10,2430,-0.009696258455033413,-0.009483462787008654,0.348559670781893,-0.7681201641189377
AXISBANK|DRREDDY,AXISBANK,DRREDDY,60,1.0,10,9480,-0.009698712257369934,-0.008872141881420222,0.3381856540084388,-0.7682063319639182
M&M|TCS,M&M,TCS,60,1.5,10,5446,-0.009710754683299879,-0.008478807451668222,0.3398824825560044,-0.7686287535248212
BPCL|INFY,BPCL,INFY,60,2.0,10,2391,-0.009718002479554646,-0.009544567164751912,0.3492262651610205,-0.7688826214177382
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,60,1.0,10,9461,-0.009735375176467656,-0.008791858665308513,0.3175140048620653,-0.7694900073552013
BRITANNIA|TECHM,BRITANNIA,TECHM,60,2.0,10,2320,-0.009751788284449787,-0.009211167254331666,0.3288793103448276,-0.7700623873141496
KOTAKBANK|M&M,KOTAKBANK,M&M,60,2.0,10,2439,-0.009764374129453019,-0.008357341416512397,0.32636326363263635,-0.770500341244343
BPCL|ITC,BPCL,ITC,60,1.5,10,5176,-0.009765992152458772,-0.008328691799192114,0.35664605873261207,-0.7705565839988605
CIPLA|M&M,CIPLA,M&M,60,1.5,10,5205,-0.009796311923602884,-0.008196621025843627,0.3440922190201729,-0.7716079759254347
DRREDDY|WIPRO,DRREDDY,WIPRO,60,1.5,10,5318,-0.009797753840360366,-0.008289132873504683,0.33132756675441893,-0.7716578575659432
BHARTIARTL|DRREDDY,BHARTIARTL,DRREDDY,60,1.5,10,5392,-0.009813028888828209,-0.009560300295084822,0.3371661721068249,-0.772185618208659
HCLTECH|SBIN,HCLTECH,SBIN,60,2.0,10,2560,-0.009826703526327899,-0.010013607842514954,0.33046875,-0.7726570558541509
BPCL|SBIN,BPCL,SBIN,120,1.0,10,9186,-0.009838534434233591,-0.008842969623361502,0.3460701066840845,-0.7730641483261864
ADANIPORTS|TECHM,ADANIPORTS,TECHM,60,2.0,10,2427,-0.009846974110670623,-0.009970116569351569,0.3547589616810878,-0.7733541085303578
ADANIPORTS|MARUTI,ADANIPORTS,MARUTI,60,2.0,10,2342,-0.009851027032053351,-0.009251644538583305,0.35055508112724165,-0.7734932230757205
ADANIPORTS|BAJAJ-AUTO,ADANIPORTS,BAJAJ-AUTO,60,2.0,10,2391,-0.009867423701744262,-0.009673396848972598,0.3450439146800502,-0.7740551655791031
DRREDDY|TECHM,DRREDDY,TECHM,120,2.0,10,2437,-0.009873447444049693,-0.008506780552526742,0.37012720558063195,-0.7742612617321524
BHARTIARTL|M&M,BHARTIARTL,M&M,120,1.0,10,9434,-0.009905931705977316,-0.009120998329327702,0.33707865168539325,-0.775369462795364
M&M|TECHM,M&M,TECHM,60,2.0,10,2407,-0.009942893313467724,-0.010233257284827537,0.3456584960531782,-0.7766238370631122
BPCL|CIPLA,BPCL,CIPLA,60,1.5,10,5379,-0.009956187438745302,-0.009114297886538626,0.35452686372931774,-0.777073299319093
LT|RELIANCE,LT,RELIANCE,120,2.0,10,2709,-0.010050907781979864,-0.00958080215181107,0.2997416020671835,-0.7802498097473574
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,60,1.0,10,9422,-0.010054619266769276,-0.008721570651217413,0.3247718106559117,-0.7803733572706048
BPCL|HCLTECH,BPCL,HCLTECH,60,2.0,10,2499,-0.010063702301307216,-0.009758129016453869,0.344937975190076,-0.7806754214180049
DRREDDY|ONGC,DRREDDY,ONGC,60,1.5,10,5301,-0.010074714204021758,-0.00896829230007276,0.3459724580267874,-0.78104107835481
MARUTI|TECHM,MARUTI,TECHM,120,1.0,10,9450,-0.010082510725250791,-0.009184450847409285,0.344973544973545,-0.7812996003825772
DRREDDY|LT,DRREDDY,LT,60,1.0,10,9199,-0.010097156108575657,-0.008393576109281388,0.32949233612349166,-0.7817844019224318
HCLTECH|M&M,HCLTECH,M&M,60,1.0,10,9616,-0.01011992132559582,-0.009305104660325126,0.334130615640599,-0.7825358732230892
ADANIPORTS|BPCL,ADANIPORTS,BPCL,120,1.0,10,9254,-0.010121558761648924,-0.009677831999777734,0.34223038685973634,-0.7825898251709549
BPCL|SUNPHARMA,BPCL,SUNPHARMA,60,1.0,10,9302,-0.01018428639902029,-0.0094343327200445,0.34949473231563105,-0.7846466601891069
BPCL|ONGC,BPCL,ONGC,60,2.0,10,2435,-0.010295222212795541,-0.008972705388799272,0.3470225872689938,-0.7882370281443514
SBIN|TECHM,SBIN,TECHM,60,2.0,10,2414,-0.0103040773043404,-0.010157920750321585,0.3351284175642088,-0.7885210417960216
M&M|ULTRACEMCO,M&M,ULTRACEMCO,120,1.0,10,9308,-0.010334899269567982,-0.009680163220357696,0.3120971207563386,-0.7895066622785986
BHARTIARTL|SBIN,BHARTIARTL,SBIN,60,1.0,10,9563,-0.01035811807432834,-0.009067875385615628,0.33012652933179965,-0.7902461353183239
BPCL|TECHM,BPCL,TECHM,60,2.0,10,2442,-0.010363879449718444,-0.011176769420463148,0.3521703521703522,-0.7904292237861879
RELIANCE|SBIN,RELIANCE,SBIN,60,1.0,10,9743,-0.010410815945947493,-0.009276826304636377,0.31591912142050704,-0.7919148975632853
M&M|WIPRO,M&M,WIPRO,60,1.0,10,9603,-0.01042109095347168,-0.009485162382761004,0.3292721024679788,-0.792238732390579
M&M|SUNPHARMA,M&M,SUNPHARMA,60,1.0,10,9383,-0.010490663040191505,-0.00879339969819241,0.3374187360119365,-0.7944182865815294
BPCL|DRREDDY,BPCL,DRREDDY,60,1.0,10,9727,-0.010550217379243556,-0.010076248721221339,0.3354580034954251,-0.7962659521413313
ADANIPORTS|M&M,ADANIPORTS,M&M,120,1.0,10,9346,-0.010644193272234181,-0.010415601251753826,0.3217419216777231,-0.7991480458589761
DRREDDY|M&M,DRREDDY,M&M,60,1.0,10,9483,-0.01065686687757292,-0.008983092799863838,0.3344933038068122,-0.7995336135113152
M&M|SBIN,M&M,SBIN,120,1.0,10,9725,-0.010768231829379441,-0.009989362108110212,0.3153727506426735,-0.8028901961688475
INFY|SBIN,INFY,SBIN,60,1.5,10,5588,-0.010851663788114673,-0.010079272541203901,0.3199713672154617,-0.8053682334180655
ADANIPORTS|DRREDDY,ADANIPORTS,DRREDDY,60,1.0,10,9041,-0.011504624879687458,-0.009426414016310763,0.34232938834199755,-0.8237227536549337
DRREDDY|SBIN,DRREDDY,SBIN,60,1.0,10,9582,-0.011517538151627742,-0.010280773613755293,0.3168440826549781,-0.8240678390410274
