experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict
E1003,long_only,every_4_session_open,5,181,0.0014129185464343895,0.001461136434157048,0.019893285335230847,1.5767955801104971,0.0014129185464343895,0.0,98,0,83,0.5414364640883977,0.11055479824304468,SIGNAL_E211_BANDED_68,0.0001012555869542,0.0013116629594801894,True,True,baseline_promoted
E1006,long_only,every_4_session_open,5,181,0.001190547367523859,0.0015147469169173471,0.020076230277742142,1.5812154696132596,0.001190547367523859,0.0,97,0,84,0.5359116022099447,0.10272076256190005,SIGNAL_E211_BANDED_68,0.0001012555869542,0.0010892917805696589,True,True,baseline_promoted
E1002,long_only,every_4_session_open,5,181,-0.00011455944799422639,0.00042653654168021103,0.02043420395835055,1.6165745856353593,-0.00011455944799422639,0.0,93,0,88,0.5138121546961326,0.12155216835648695,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.00021581503494842637,False,False,research_only
