variant_id,fold_id,strategy_total_return,strategy_annualized_return,rebalanced_benchmark_annualized_return,excess_vs_rebalanced_benchmark_annualized,beats_rebalanced_benchmark,quantile,threshold,normal_active_weight,hedge_active_weight,borrow_annual,short_slippage_bps
fit_candidate,1,0.18594294812573242,0.18840195429453255,0.16055160559336135,0.0278503487011712,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,2,0.12924696345924036,0.13148105839552016,0.12510099341174752,0.0063800649837726375,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,3,0.15355950957589481,0.15624211550273182,0.13725714933058608,0.018984966172145734,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,4,-0.13622458613068844,-0.13827894276369024,-0.16437240642228312,0.026093463658592886,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,5,0.6235382335342639,0.6363819308359742,0.5966881760179767,0.03969375481799742,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,6,0.04346715845244198,0.044189334382773504,0.03600624453013057,0.008183089852642933,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,7,0.15924285093502877,0.16203153196060716,0.1494331223012595,0.012598409659347665,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,8,0.33088864089028114,0.3370888982585911,0.31041379477841047,0.02667510348018065,True,0.2,0.34074074074074084,0.1,-0.3,0.05,25.0
fit_candidate,1,0.15973741769536165,0.16182673485541543,0.16055160559336135,0.0012751292620540866,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,2,0.11887435861761908,0.12091972968811637,0.12510099341174752,-0.004181263723631146,False,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,3,0.15896235258956581,0.1617457874883852,0.13725714933058608,0.024488638157799114,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,4,-0.12342388658637815,-0.12529948520525114,-0.16437240642228312,0.039072921217031986,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,5,0.6412689535416147,0.654545109276695,0.5966881760179767,0.05785693325871821,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,6,0.05230170097338127,0.05317435846214358,0.03600624453013057,0.017168113932013007,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,7,0.15600830788180353,0.15873656197146313,0.1494331223012595,0.00930343967020364,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,8,0.3574383346934271,0.36420036147881896,0.31041379477841047,0.05378656670040849,True,0.2,0.34074074074074084,0.2,-0.1,0.05,25.0
fit_candidate,1,0.17040571255224068,0.17264465944613616,0.16055160559336135,0.012093053852774815,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,2,0.1221833747870209,0.12428877936856164,0.12510099341174752,-0.0008122140431858771,False,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,3,0.16161921349454533,0.16445238442370935,0.13725714933058608,0.02719523509312327,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,4,-0.12072742503965772,-0.12256497383643783,-0.16437240642228312,0.041807432585845294,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,5,0.6455948779773304,0.6589770300335995,0.5966881760179767,0.062288854015622785,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,6,0.0521311071832995,0.05300084724687415,0.03600624453013057,0.01699460271674358,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,7,0.15912923303848125,0.16191578894675174,0.1494331223012595,0.012482666645492246,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,8,0.3574383346934271,0.36420036147881896,0.31041379477841047,0.05378656670040849,True,0.2,0.34074074074074084,0.2,-0.2,0.05,25.0
fit_candidate,1,0.18113062759075294,0.18352120561021645,0.16055160559336135,0.022969600016855107,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,2,0.12548240715704662,0.12764782492899496,0.12510099341174752,0.0025468315172474387,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,3,0.16427865214835968,0.16716170817056786,0.13725714933058608,0.029904558839981776,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,4,-0.11803733438293795,-0.11983678737999293,-0.16437240642228312,0.0445356190422902,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,5,0.6499144681351208,0.6634026503355404,0.5966881760179767,0.06671447431756361,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,6,0.0519605133932175,0.05282733648905591,0.03600624453013057,0.016821091958925338,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,7,0.1622376711674196,0.16508243398108258,0.1494331223012595,0.015649311679823086,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,8,0.3574383346934271,0.36420036147881896,0.31041379477841047,0.05378656670040849,True,0.2,0.34074074074074084,0.2,-0.3,0.05,25.0
fit_candidate,1,0.17254269662678645,0.17481176043775148,0.16055160559336135,0.014260154844390138,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,2,0.12632218514467208,0.12850290502613881,0.12510099341174752,0.0034019116143912953,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,3,0.137524368715223,0.13991019893877432,0.13725714933058608,0.0026530496081882404,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,4,-0.15977797292679274,-0.1621530406620404,-0.16437240642228312,0.002219365760242731,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,5,0.588972780078151,0.6009827179427161,0.5966881760179767,0.004294541924739326,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,6,0.03857456933052261,0.039213939744813686,0.03600624453013057,0.003207695214683115,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,7,0.1499917937087969,0.15260804782824988,0.1494331223012595,0.003174925526990391,True,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,8,0.2972818440200562,0.3027836417305534,0.31041379477841047,-0.00763015304785708,False,0.25,0.4074074074074073,0.0,-0.1,0.05,25.0
fit_candidate,1,0.18672439819355002,0.18919453881549564,0.16055160559336135,0.028642933222134292,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,2,0.12965322789660716,0.13189474678863267,0.12510099341174752,0.006793753376885148,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,3,0.14013208415735812,0.1425659240416497,0.13725714933058608,0.005308774711063613,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,4,-0.15759642744537694,-0.15994224314571703,-0.16437240642228312,0.00443016327656609,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,5,0.5931608664744688,0.6052711646579567,0.5966881760179767,0.008582988639979972,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,6,0.04169032998472133,0.042382389699426426,0.03600624453013057,0.006376145169295855,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,7,0.15309647582439068,0.15577045999150751,0.1494331223012595,0.006337337690248024,True,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,8,0.2898058304319038,0.29515420363309497,0.31041379477841047,-0.015259591145315499,False,0.25,0.4074074074074073,0.0,-0.2,0.05,25.0
fit_candidate,1,0.20102557593669768,0.20370060155616154,0.16055160559336135,0.043148995962800196,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,2,0.13297422039165507,0.13527651675187458,0.12510099341174752,0.010175523340127057,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,3,0.14274232966624623,0.14522432470428348,0.13725714933058608,0.0079671753736974,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,4,-0.1554234550794279,-0.15774004115304419,-0.16437240642228312,0.006632365269238938,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,5,0.597342820423584,0.6095535148821112,0.5966881760179767,0.012865338864134435,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,6,0.044767361490736235,0.045511606816275973,0.03600624453013057,0.009505362286145402,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,7,0.15618873590172555,0.15892035675922078,0.1494331223012595,0.009487234457961291,True,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,8,0.2823298168437507,0.287525484562523,0.31041379477841047,-0.022888310215887442,False,0.25,0.4074074074074073,0.0,-0.3,0.05,25.0
fit_candidate,1,0.1721108174922994,0.17437379087910876,0.16055160559336135,0.013822185285747413,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,2,0.1226168120680795,0.12473009221987574,0.12510099341174752,-0.0003709011918717753,False,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,3,0.14829215549318886,0.15087686444700843,0.13725714933058608,0.013619715116422348,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,4,-0.14160715502608823,-0.14373574630398922,-0.16437240642228312,0.020636660118293904,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,5,0.6150309298150594,0.6276682738405326,0.5966881760179767,0.03098009782255584,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,6,0.05245259510736444,0.05332783350706283,0.03600624453013057,0.017321588976932256,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,7,0.15302953929157304,0.1557022773448915,0.1494331223012595,0.006269155043632013,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,8,0.3167834498779518,0.32268881893674095,0.31041379477841047,0.012275024158330483,True,0.25,0.4074074074074073,0.1,-0.1,0.05,25.0
fit_candidate,1,0.18628729555546153,0.18875120736032547,0.16055160559336135,0.028199601766964122,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,2,0.1259368963604437,0.12811059437129635,0.12510099341174752,0.0030096009595488304,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,3,0.1509245555263805,0.15355813932469253,0.13725714933058608,0.016300989994106452,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,4,-0.13937843098423552,-0.14147635171612427,-0.16437240642228312,0.022896054706158853,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,5,0.6192876981823929,0.632028201392669,0.5966881760179767,0.035340025374692274,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,6,0.055609990332589065,0.05653931518434541,0.03600624453013057,0.020533070654214836,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,7,0.15614242253906574,0.1588731791496003,0.1494331223012595,0.009440056848340816,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,8,0.3091950518676658,0.31494281097115606,0.31041379477841047,0.004529016192745594,True,0.25,0.4074074074074073,0.1,-0.2,0.05,25.0
fit_candidate,1,0.2005832057887067,0.20325186224408198,0.16055160559336135,0.042700256650720636,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,2,0.12924696345924036,0.13148105839552016,0.12510099341174752,0.0063800649837726375,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,3,0.15355950957589481,0.15624211550273182,0.13725714933058608,0.018984966172145734,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,4,-0.1371584654618433,-0.13922574159606815,-0.16437240642228312,0.02514666482621497,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,5,0.6235382335342639,0.6363819308359742,0.5966881760179767,0.03969375481799742,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,6,0.05872813888866335,0.05971103119026688,0.03600624453013057,0.023704786660136312,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,7,0.15924285093502877,0.16203153196060716,0.1494331223012595,0.012598409659347665,True,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,8,0.30160665385737917,0.3071975330184398,0.31041379477841047,-0.0032162617599706955,False,0.25,0.4074074074074073,0.1,-0.3,0.05,25.0
fit_candidate,1,0.17166595132932727,0.1739226531962874,0.16055160559336135,0.013371047602926067,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,2,0.11887435861761908,0.12091972968811637,0.12510099341174752,-0.004181263723631146,False,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,3,0.15896235258956581,0.1617457874883852,0.13725714933058608,0.024488638157799114,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,4,-0.12322333010318642,-0.12509610336856236,-0.16437240642228312,0.03927630305372076,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,5,0.6412689535416147,0.654545109276695,0.5966881760179767,0.05785693325871821,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,6,0.06644469337907921,0.06756080243286822,0.03600624453013057,0.031554557902737645,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,7,0.15600830788180353,0.15873656197146313,0.1494331223012595,0.00930343967020364,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,8,0.33650745544832406,0.3428258744949164,0.31041379477841047,0.03241207971650595,True,0.25,0.4074074074074073,0.2,-0.1,0.05,25.0
fit_candidate,1,0.18583704881302054,0.18829454656858768,0.16055160559336135,0.027742940975226338,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,2,0.1221833747870209,0.12428877936856164,0.12510099341174752,-0.0008122140431858771,False,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,3,0.16161921349454533,0.16445238442370935,0.13725714933058608,0.02719523509312327,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,4,-0.12094687445123609,-0.12278752500572798,-0.16437240642228312,0.04158488141655514,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,5,0.6455948779773304,0.6589770300335995,0.5966881760179767,0.062288854015622785,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,6,0.06964406539687373,0.07081567888000762,0.03600624453013057,0.034809434349877044,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,7,0.15912923303848125,0.16191578894675174,0.1494331223012595,0.012482666645492246,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,8,0.32880539136436515,0.3349619387215781,0.31041379477841047,0.024548143943167622,True,0.25,0.4074074074074073,0.2,-0.2,0.05,25.0
fit_candidate,1,0.20012753313718168,0.2027896310011854,0.16055160559336135,0.042238025407824065,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,2,0.12548240715704662,0.12764782492899496,0.12510099341174752,0.0025468315172474387,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,3,0.16427865214835968,0.16716170817056786,0.13725714933058608,0.029904558839981776,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,4,-0.11867936489613484,-0.1204879223359494,-0.16437240642228312,0.04388448408633372,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,5,0.6499144681351208,0.6634026503355404,0.5966881760179767,0.06671447431756361,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,6,0.07280366897070811,0.07403025232681038,0.03600624453013057,0.038024007796679804,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,7,0.1622376711674196,0.16508243398108258,0.1494331223012595,0.015649311679823086,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,8,0.321103327280406,0.32709874407506834,0.31041379477841047,0.01668494929665787,True,0.25,0.4074074074074073,0.2,-0.3,0.05,25.0
fit_candidate,1,0.17102981954297336,0.17327755712937543,0.16055160559336135,0.01272595153601408,True,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,2,0.12798933710661076,0.13020046589670886,0.12510099341174752,0.005099472484961343,True,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,3,0.13763647057173212,0.14002436262538653,0.13725714933058608,0.0027672132948004524,True,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,4,-0.15977797292679274,-0.1621530406620404,-0.16437240642228312,0.002219365760242731,True,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,5,0.588972780078151,0.6009827179427161,0.5966881760179767,0.004294541924739326,True,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,6,0.035410074238514166,0.03599608942945265,0.03600624453013057,-1.0155100677922135e-05,False,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,7,0.1500128274033703,0.15262947216745726,0.1494331223012595,0.0031963498661977674,True,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,8,0.2972818440200562,0.3027836417305534,0.31041379477841047,-0.00763015304785708,False,0.33,0.48148148148148134,0.0,-0.1,0.05,25.0
fit_candidate,1,0.18365939436340128,0.18608589979398538,0.16055160559336135,0.02553429420062403,True,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,2,0.13299739286119294,0.1353001138674781,0.12510099341174752,0.01019912045573057,True,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,3,0.14035680184572552,0.14279478354778763,0.13725714933058608,0.005537634217201548,True,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,4,-0.15759642744537694,-0.15994224314571703,-0.16437240642228312,0.00443016327656609,True,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,5,0.5931608664744688,0.6052711646579567,0.5966881760179767,0.008582988639979972,True,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,6,0.035342352605004734,0.03592722771587398,0.03600624453013057,-7.90168142565939e-05,False,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,7,0.15313865678467042,0.15581342624028505,0.1494331223012595,0.006380303939025556,True,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,8,0.2898058304319038,0.29515420363309497,0.31041379477841047,-0.015259591145315499,False,0.33,0.48148148148148134,0.0,-0.2,0.05,25.0
fit_candidate,1,0.1963686372955682,0.19897671398051986,0.16055160559336135,0.03842510838715851,True,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,2,0.13800521477123184,0.14039989023208999,0.12510099341174752,0.015298896820342467,True,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,3,0.14308017790982785,0.14556841296800727,0.13725714933058608,0.008311263637421185,True,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,4,-0.1554234550794279,-0.15774004115304419,-0.16437240642228312,0.006632365269238938,True,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,5,0.597342820423584,0.6095535148821112,0.5966881760179767,0.012865338864134435,True,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,6,0.035217268646101196,0.03580003818626931,0.03600624453013057,-0.00020620634386125936,False,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,7,0.1562521770172356,0.1589849817900848,0.1494331223012595,0.00955185948882531,True,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,8,0.2823298168437507,0.287525484562523,0.31041379477841047,-0.022888310215887442,False,0.33,0.48148148148148134,0.0,-0.3,0.05,25.0
fit_candidate,1,0.17118668925233727,0.17343663702954948,0.16055160559336135,0.012885031436188132,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,2,0.1269263157704652,0.12911805029817724,0.12510099341174752,0.004017056886429726,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,3,0.14954776668598435,0.15215577567796412,0.13725714933058608,0.014898626347378041,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,4,-0.14160715502608823,-0.14373574630398922,-0.16437240642228312,0.020636660118293904,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,5,0.6150309298150594,0.6276682738405326,0.5966881760179767,0.03098009782255584,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,6,0.046873990602997795,0.04765405022717473,0.03600624453013057,0.011647805697044156,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,7,0.15406874800364756,0.15676083958283393,0.1494331223012595,0.007327717281574442,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,8,0.3167834498779518,0.32268881893674095,0.31041379477841047,0.012275024158330483,True,0.33,0.48148148148148134,0.1,-0.1,0.05,25.0
fit_candidate,1,0.1838179559150206,0.1862467163248991,0.16055160559336135,0.02569511073153774,True,0.33,0.48148148148148134,0.1,-0.2,0.05,25.0
