experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,0.028313754933470006
E1002,AXISBANK,-0.02335637566196208
E1002,BAJAJ-AUTO,0.011666544525698956
E1002,BHARTIARTL,-0.039291859370392736
E1002,BPCL,0.04111563097982153
E1002,BRITANNIA,-0.03486169321510732
E1002,CIPLA,0.048014356830177816
E1002,DRREDDY,0.026480676119999234
E1002,HCLTECH,0.04139923052105688
E1002,HDFCBANK,-0.0009725093222792951
E1002,HINDUNILVR,-0.0005159467557171692
E1002,ICICIBANK,0.03125090180986891
E1002,INFY,-0.007635288565683085
E1002,ITC,-0.04338788870057934
E1002,KOTAKBANK,-0.049155695150676804
E1002,LT,-0.08198517451112845
E1002,M&M,-0.022604785595085154
E1002,MARUTI,0.07529330137617057
E1002,NESTLEIND,-0.01918324763574335
E1002,ONGC,0.1257443500174131
E1002,RELIANCE,-0.004440304997256721
E1002,SBIN,0.017509706821386934
E1002,SUNPHARMA,-0.017462495788029442
E1002,TCS,0.07297593804021225
E1002,TECHM,-0.05049896126030796
E1002,ULTRACEMCO,0.038044044311112475
E1002,WIPRO,0.038603599184830216
E1003,ADANIPORTS,-0.04075146047813521
E1003,AXISBANK,-0.028662437621872032
E1003,BAJAJ-AUTO,0.02126457050458788
E1003,BHARTIARTL,-0.04348308805731931
E1003,BPCL,0.09059735911847712
E1003,BRITANNIA,-0.015810420322807727
E1003,CIPLA,0.024236946747632424
E1003,DRREDDY,-0.004705684530610095
E1003,HCLTECH,0.05656992808570645
E1003,HDFCBANK,-0.04152801726644085
E1003,HINDUNILVR,-0.07020413209206132
E1003,ICICIBANK,-0.012557002422726343
E1003,INFY,-0.04605693900310501
E1003,ITC,-0.04897685703527187
E1003,KOTAKBANK,-0.028507244017835855
E1003,LT,-0.007594711229712628
E1003,M&M,0.02268187451407399
E1003,MARUTI,0.054633354790399755
E1003,NESTLEIND,-0.00880259726218328
E1003,ONGC,0.02537382590382127
E1003,RELIANCE,-0.02133588650795511
E1003,SBIN,-0.026813666234238767
E1003,SUNPHARMA,0.0145348034449861
E1003,TCS,-0.08057090394732086
E1003,TECHM,-0.12186238684757938
E1003,ULTRACEMCO,0.0005066752428339628
E1003,WIPRO,-0.030957308464942712
E1006,ADANIPORTS,0.09317448186783941
E1006,AXISBANK,0.0354972827568085
E1006,BAJAJ-AUTO,0.04445772112296991
E1006,BHARTIARTL,0.01608280845761629
E1006,BPCL,0.039412958037623395
E1006,BRITANNIA,0.03320983954320237
E1006,CIPLA,-0.02041016349541816
E1006,DRREDDY,0.01936245044691503
E1006,HCLTECH,0.0017810690059062214
E1006,HDFCBANK,-0.011798799948396608
E1006,HINDUNILVR,-0.004168410132482113
E1006,ICICIBANK,-0.04505531567761201
E1006,INFY,0.033958337473612946
E1006,ITC,-0.011664875301834783
E1006,KOTAKBANK,-0.010731217684382392
E1006,LT,-0.001126860170026796
E1006,M&M,0.11725912163514485
E1006,MARUTI,0.05829769443118764
E1006,NESTLEIND,-0.01137827005342703
E1006,ONGC,0.006192359614838754
E1006,RELIANCE,-0.006420277285403843
E1006,SBIN,-0.023880106516166205
E1006,SUNPHARMA,-0.03459226008867464
E1006,TCS,-0.09646885142646848
E1006,TECHM,-0.022151960751218953
E1006,ULTRACEMCO,0.06533604881172644
E1006,WIPRO,-0.0027606088528660485
