collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG22350PE,15713026,22350.0,PE,-0.07954805191596082,kite_quote_api,2026-08-24 09:46:04,1.075113,0.65,0.7,0.675,0.7,96850,184340,0.04999999999999993,0.07407407407407397,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23100CE,15727618,23100.0,CE,-0.04866040265139582,kite_quote_api,2026-08-24 09:46:03,2.075113,1209.65,1220.1,1214.875,1240.0,195,4225,10.449999999999818,0.008601707994649505,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23100PE,15727874,23100.0,PE,-0.04866040265139582,kite_quote_api,2026-08-24 09:46:03,2.075113,1.05,1.1,1.0750000000000002,1.05,3735225,1518725,0.050000000000000044,0.04651162790697678,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23150CE,15728642,23150.0,CE,-0.04660122603375816,kite_quote_api,2026-08-24 09:45:59,6.075113,1138.2,1207.85,1173.025,1146.9,0,650,69.64999999999986,0.05937639862748011,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23150PE,15729666,23150.0,PE,-0.04660122603375816,kite_quote_api,2026-08-24 09:46:03,2.075113,1.05,1.1,1.0750000000000002,1.1,1686555,1209130,0.050000000000000044,0.04651162790697678,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23200CE,15729922,23200.0,CE,-0.04454204941612039,kite_quote_api,2026-08-24 09:46:03,2.075113,1112.9,1118.6,1115.75,1116.1,1040,19760,5.699999999999818,0.005108671297333469,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23200PE,15730178,23200.0,PE,-0.04454204941612039,kite_quote_api,2026-08-24 09:46:03,2.075113,1.0,1.05,1.025,1.05,4451590,3728985,0.050000000000000044,0.0487804878048781,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23250CE,15731202,23250.0,CE,-0.04248287279848273,kite_quote_api,2026-08-24 09:46:03,2.075113,1033.6,1108.2,1070.9,1045.0,0,2080,74.60000000000014,0.0696610327761697,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23250PE,15732226,23250.0,PE,-0.04248287279848273,kite_quote_api,2026-08-24 09:46:04,1.075113,1.0,1.05,1.025,1.05,2021565,1458470,0.050000000000000044,0.0487804878048781,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23300CE,15732482,23300.0,CE,-0.04042369618084507,kite_quote_api,2026-08-24 09:46:04,1.075113,1012.1,1017.45,1014.7750000000001,1018.25,2860,25220,5.350000000000023,0.005272104653740999,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23300PE,15733250,23300.0,PE,-0.04042369618084507,kite_quote_api,2026-08-24 09:46:04,1.075113,1.05,1.1,1.0750000000000002,1.1,6536660,3697915,0.050000000000000044,0.04651162790697678,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23350CE,15733506,23350.0,CE,-0.03836451956320741,kite_quote_api,2026-08-24 09:46:03,2.075113,940.4,1007.55,973.9749999999999,931.6,0,2470,67.14999999999998,0.06894427475037859,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23350PE,15735554,23350.0,PE,-0.03836451956320741,kite_quote_api,2026-08-24 09:46:02,3.075113,1.15,1.2,1.1749999999999998,1.2,1615315,820885,0.050000000000000044,0.04255319148936175,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23400CE,15735810,23400.0,CE,-0.03630534294556975,kite_quote_api,2026-08-24 09:46:03,2.075113,911.65,916.9,914.275,920.4,2275,26845,5.25,0.005742254792048344,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23400PE,15741954,23400.0,PE,-0.03630534294556975,kite_quote_api,2026-08-24 09:46:04,1.075113,1.15,1.2,1.1749999999999998,1.2,9451650,4375800,0.050000000000000044,0.04255319148936175,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23450CE,15742210,23450.0,CE,-0.03424616632793209,kite_quote_api,2026-08-24 09:46:04,1.075113,862.45,866.8,864.625,867.65,130,2470,4.349999999999909,0.00503108283938113,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23450PE,15743490,23450.0,PE,-0.03424616632793209,kite_quote_api,2026-08-24 09:46:04,1.075113,1.25,1.3,1.275,1.3,4447105,1156350,0.050000000000000044,0.03921568627450984,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23500CE,15743746,23500.0,CE,-0.032186989710294434,kite_quote_api,2026-08-24 09:46:04,1.075113,813.5,816.35,814.925,817.0,36985,379470,2.8500000000000227,0.0034972543485597115,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23500PE,15744002,23500.0,PE,-0.032186989710294434,kite_quote_api,2026-08-24 09:46:04,1.075113,1.35,1.4,1.375,1.4,14261260,8946990,0.04999999999999982,0.03636363636363624,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23550CE,15744258,23550.0,CE,-0.030127813092656774,kite_quote_api,2026-08-24 09:46:03,2.075113,764.15,766.15,765.15,768.8,2990,13260,2.0,0.0026138665621120044,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23550PE,15747586,23550.0,PE,-0.030127813092656774,kite_quote_api,2026-08-24 09:46:03,2.075113,1.45,1.5,1.475,1.45,4514315,1804985,0.050000000000000044,0.03389830508474579,True,True,True,False,blocked_no_broker_call,spot_band|selected_profile_leg
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23600CE,15748354,23600.0,CE,-0.028068636475019115,kite_quote_api,2026-08-24 09:46:03,2.075113,713.1,716.3,714.7,710.0,3445,228280,3.199999999999932,0.004477403106198309,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23600PE,15748610,23600.0,PE,-0.028068636475019115,kite_quote_api,2026-08-24 09:46:04,1.075113,1.45,1.5,1.475,1.45,9304620,4849325,0.050000000000000044,0.03389830508474579,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23650CE,15748866,23650.0,CE,-0.026009459857381345,kite_quote_api,2026-08-24 09:46:03,2.075113,664.35,666.9,665.625,668.0,390,35945,2.5499999999999545,0.0038309859154928893,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-24,2026-08-24T09:46:05.075113+05:30,NIFTY,NSE:NIFTY 50,24281.55,2026-08-24 09:46:02,2026-08-25,1,23067.4725,25495.6275,NIFTY26AUG23650PE,15751426,23650.0,PE,-0.026009459857381345,kite_quote_api,2026-08-24 09:46:03,2.075113,1.6,1.65,1.625,1.6,4802330,1640795,0.04999999999999982,0.03076923076923066,True,True,True,False,blocked_no_broker_call,spot_band
