experiment_id,fold_id,weighting_mode,top_k,rebalance_every_sessions,rebalance_idx,open_ts,next_open_ts,dispersion_top1_minus_top5,dispersion_reference_median,dispersion_reference_source,dispersion_percentile_vs_ref,size_multiplier,portfolio_return,portfolio_return_sign,turnover,selected_weight_top_liquid14,selected_weight_non_top_liquid,majority_non_top_liquid,long_names,long_weights
E1006,2,score_weighted_dispersion_sized,3,10,1,2024-04-04 09:15:00,2024-04-22 09:15:00,0.006799808319744799,0.0019990133710053003,prefold_1,1.0,1.5,0.0392183086819924,1,1.5,0.0002452731486609217,1.499754726851339,True,"MARUTI,M&M,TCS","1.487481,0.012274,0.000245"
E1006,2,score_weighted_dispersion_sized,3,10,11,2024-04-22 09:15:00,2024-05-07 09:15:00,0.0037848034880812,0.0019990133710053003,prefold_1,0.88,1.5,0.03550313676191632,1,3.0,0.0,1.5,True,"ONGC,BAJAJ-AUTO,NESTLEIND","0.895436,0.604290,0.000274"
E1006,2,score_weighted_dispersion_sized,3,10,21,2024-05-07 09:15:00,2024-05-21 09:15:00,0.0016122286581188002,0.0019990133710053003,prefold_1,0.28,0.8065121932166033,-0.014645390481830651,-1,2.305964925365701,0.7538046561451742,0.05270753707142918,False,"ITC,NESTLEIND,KOTAKBANK","0.753080,0.052708,0.000725"
E1006,2,score_weighted_dispersion_sized,3,10,31,2024-05-21 09:15:00,2024-06-04 09:15:00,0.0008719363071494999,0.0019990133710053003,prefold_1,0.08,0.4361833291345143,0.013571426900335219,1,1.2404806728145736,0.11874652161623282,0.3174368075182814,True,"M&M,ICICIBANK,ITC","0.317437,0.117639,0.001107"
E1006,2,score_weighted_dispersion_sized,3,10,41,2024-06-04 09:15:00,2024-06-19 09:15:00,0.0018742648024071993,0.0019990133710053003,prefold_1,0.36,0.9375949303753955,-0.0037700358579844592,-1,1.37377825950991,0.5177724171667593,0.41982251320863645,False,"SBIN,ADANIPORTS,ONGC","0.517772,0.419299,0.000523"
E1006,2,score_weighted_dispersion_sized,3,10,51,2024-06-19 09:15:00,2024-07-03 09:15:00,0.0021893014181084,0.0019990133710053003,prefold_1,0.52,1.0951909826433048,0.006887194134345877,1,2.0327859130187007,0.8709510411909236,0.22423994145238135,False,"LT,TECHM,BRITANNIA","0.870951,0.223629,0.000611"
E1006,2,score_weighted_dispersion_sized,3,10,61,2024-07-03 09:15:00,2024-07-18 09:15:00,0.0026749491847787997,0.0019990133710053003,prefold_1,0.56,1.338134713643047,0.00124950972550517,1,2.433325696286352,0.0004502879373565023,1.3376844257056906,True,"ADANIPORTS,BAJAJ-AUTO,AXISBANK","0.987431,0.350253,0.000450"
E1006,2,score_weighted_dispersion_sized,3,10,71,2024-07-18 09:15:00,2024-08-01 09:15:00,0.0006435627460607,0.0019990133710053003,prefold_1,0.04,0.32194019079374814,0.009650902199238077,1,1.660074904436795,0.03704665432723453,0.28489353646651355,True,"CIPLA,HDFCBANK,TCS","0.284894,0.036140,0.000907"
E1006,2,score_weighted_dispersion_sized,3,10,81,2024-08-01 09:15:00,2024-08-16 09:15:00,0.0033448024586551998,0.0019990133710053003,prefold_1,0.72,1.5,-0.13222108056088888,-1,1.8210044141091988,0.0004678883422745465,1.4995321116577254,True,"MARUTI,ADANIPORTS,HDFCBANK","1.128211,0.371322,0.000468"
E1006,2,score_weighted_dispersion_sized,3,10,91,2024-08-16 09:15:00,2024-08-30 09:15:00,0.0017466966977497,0.0019990133710053003,prefold_1,0.36,0.8737793969188358,0.044490171935464215,1,2.3737793969188354,0.8728482665372213,0.0009311303816144415,False,"INFY,BHARTIARTL,ULTRACEMCO","0.759358,0.113490,0.000931"
E1006,2,score_weighted_dispersion_sized,3,10,101,2024-08-30 09:15:00,2024-09-13 09:15:00,0.0022727239338976,0.0019990133710053003,prefold_1,0.52,1.136922827461955,0.03964079811401866,1,2.0107022243807906,0.7435628756380069,0.39335995182394795,False,"HDFCBANK,BAJAJ-AUTO,HCLTECH","0.743188,0.393360,0.000375"
E1006,2,score_weighted_dispersion_sized,3,10,111,2024-09-13 09:15:00,2024-09-27 09:15:00,0.0026183160395796,0.0019990133710053003,prefold_1,0.52,1.309804165173169,0.01905815526527433,1,2.446726992635124,1.3092515049848215,0.0005526601883475209,False,"ITC,HINDUNILVR,MARUTI","1.267895,0.041356,0.000553"
E1006,2,score_weighted_dispersion_sized,3,10,121,2024-09-27 09:15:00,2024-10-14 09:15:00,0.0031451327766552997,0.0019990133710053003,prefold_1,0.64,1.5,-0.06538125537906352,-1,2.809804165173169,1.4993251561356398,0.0006748438643600857,False,"LT,KOTAKBANK,BPCL","1.485857,0.013468,0.000675"
E1006,2,score_weighted_dispersion_sized,3,10,131,2024-10-14 09:15:00,2024-10-28 09:15:00,0.0029244103647468,0.0019990133710053003,prefold_1,0.64,1.4629268654046668,-0.046362465613752325,-1,2.9629268654046665,0.0005974474711105337,1.4623294179335562,True,"CIPLA,TECHM,AXISBANK","0.873231,0.589098,0.000597"
E1006,2,score_weighted_dispersion_sized,3,10,141,2024-10-28 09:15:00,2024-11-11 09:15:00,0.0013803734332459997,0.0019990133710053003,prefold_1,0.24,0.6905273637823705,-0.016864424020356268,-1,1.649708236889684,0.43819076461738377,0.25233659916498674,False,"ICICIBANK,TECHM,ONGC","0.438191,0.251873,0.000464"
E1006,2,score_weighted_dispersion_sized,3,10,151,2024-11-11 09:15:00,2024-11-27 09:15:00,0.00124071196667,0.0019990133710053003,prefold_1,0.24,0.6206621649789407,0.02107644379495465,1,1.3111895287613113,0.6206621649789408,0.0,False,"WIPRO,HCLTECH,INFY","0.339021,0.281009,0.000632"
E1006,2,score_weighted_dispersion_sized,3,10,161,2024-11-27 09:15:00,2024-12-11 09:15:00,0.0038899787967630996,0.0019990133710053003,prefold_1,0.88,1.5,0.09579451152322278,1,2.1206621649789406,0.5560049219421067,0.9439950780578932,True,"ADANIPORTS,BHARTIARTL,M&M","0.943682,0.556005,0.000313"
E1006,2,score_weighted_dispersion_sized,3,10,171,2024-12-11 09:15:00,2024-12-26 09:15:00,0.0051581682107193,0.0019990133710053003,prefold_1,1.0,1.5,-0.01684822381403273,-1,2.999596738553617,1.5,0.0,False,"WIPRO,INFY,BHARTIARTL","1.018972,0.480826,0.000202"
E1006,2,score_weighted_dispersion_sized,3,10,181,2024-12-26 09:15:00,2025-01-09 09:15:00,0.0012237878369366,0.0019990133710053003,prefold_1,0.24,0.6121959235926268,-0.02260674724483376,-1,0.9207367975429432,0.6121959235926269,0.0,False,"WIPRO,ICICIBANK,HCLTECH","0.595730,0.015924,0.000543"
E1006,2,score_weighted_dispersion_sized,3,10,191,2025-01-09 09:15:00,2025-01-23 09:15:00,0.0020125934341601003,0.0019990133710053003,prefold_1,0.52,1.0067933828516467,-0.04121624858962668,-1,1.6189893064442735,0.12766303501275086,0.8791303478388959,True,"BAJAJ-AUTO,SBIN,TCS","0.879130,0.126705,0.000958"
E1006,2,score_weighted_dispersion_sized,3,10,201,2025-01-23 09:15:00,2025-02-05 09:15:00,0.0019538475072181,0.0019990133710053003,prefold_1,0.36,0.9774059221202275,0.054774548211953766,1,1.9841993049718742,0.037652317946640076,0.9397536041735874,True,"ULTRACEMCO,HINDUNILVR,M&M","0.939042,0.037652,0.000711"
E1006,2,score_weighted_dispersion_sized,3,10,211,2025-02-05 09:15:00,2025-02-19 09:15:00,0.0013009848627531001,0.0019990133710053003,prefold_1,0.24,0.6508134871048097,-0.035503022082894936,-1,1.6282194092250373,0.25999120003220233,0.39082228707260736,True,"NESTLEIND,ITC,AXISBANK","0.390822,0.259291,0.000700"
E1006,2,score_weighted_dispersion_sized,3,10,221,2025-02-19 09:15:00,2025-03-06 09:15:00,0.0011199044249605998,0.0019990133710053003,prefold_1,0.16,0.5602285813613151,-0.017003025171125823,-1,1.2110420684661247,0.1188120691299351,0.44141651223138,True,"ONGC,LT,ICICIBANK","0.441417,0.118180,0.000632"
E1006,2,score_weighted_dispersion_sized,3,10,231,2025-03-06 09:15:00,2025-03-21 09:15:00,0.0034381338977581997,0.0019990133710053003,prefold_1,0.76,1.5,0.08385045361304501,1,2.060228581361315,1.092176449297655,0.4078235507023451,False,"AXISBANK,SUNPHARMA,HCLTECH","1.091770,0.407824,0.000407"
E1006,2,score_weighted_dispersion_sized,3,10,241,2025-03-21 09:15:00,2025-03-24 09:15:00,0.0016626916896449997,0.0019990133710053003,prefold_1,0.32,0.831756162195571,0.006219676159368986,1,2.331756162195571,0.2106761737197715,0.6210799884757995,True,"ADANIPORTS,INFY,ITC","0.621080,0.208876,0.001800"
E1006,3,score_weighted_dispersion_sized,3,10,1,2025-03-25 09:15:00,2025-04-09 09:15:00,0.0009434894146682997,0.0020125934341601003,prefold_2,0.08,0.4687928513798609,-0.019603217465783637,-1,0.4687928513798609,0.0006399455520155457,0.4681529058278453,True,"MARUTI,ULTRACEMCO,HINDUNILVR","0.378871,0.089281,0.000640"
E1006,3,score_weighted_dispersion_sized,3,10,11,2025-04-09 09:15:00,2025-04-28 09:15:00,0.0030652086692770004,0.0020125934341601003,prefold_2,0.72,1.5,0.07037652358677358,1,1.9687928513798607,1.499327856584382,0.0006721434156178421,False,"INFY,TCS,TECHM","1.313728,0.185600,0.000672"
E1006,3,score_weighted_dispersion_sized,3,10,21,2025-04-28 09:15:00,2025-05-13 09:15:00,0.0033772711462264,0.0020125934341601003,prefold_2,0.8,1.5,0.12342775967552415,1,2.9999999999999996,0.21600980543611667,1.2839901945638832,True,"MARUTI,HCLTECH,KOTAKBANK","1.283990,0.215566,0.000443"
E1006,3,score_weighted_dispersion_sized,3,10,31,2025-05-13 09:15:00,2025-05-27 09:15:00,0.0045638551193636,0.0020125934341601003,prefold_2,0.92,1.5,-0.011939586229948137,-1,2.9994260968866886,0.0,1.5,True,"BRITANNIA,ONGC,MARUTI","1.136367,0.363346,0.000287"
E1006,3,score_weighted_dispersion_sized,3,10,41,2025-05-27 09:15:00,2025-06-10 09:15:00,0.0037636037150028,0.0020125934341601003,prefold_2,0.84,1.5,0.07060962907241843,1,3.0,0.37584579824740494,1.124154201752595,True,"ADANIPORTS,LT,INFY","1.124154,0.375509,0.000337"
E1006,3,score_weighted_dispersion_sized,3,10,51,2025-06-10 09:15:00,2025-06-24 09:15:00,0.0011860184250298,0.0020125934341601003,prefold_2,0.12,0.5892985661680605,0.004582181590602099,1,2.0892985661680603,0.5023504596323037,0.08694810653575676,False,"RELIANCE,BAJAJ-AUTO,ULTRACEMCO","0.502350,0.085538,0.001410"
E1006,3,score_weighted_dispersion_sized,3,10,61,2025-06-24 09:15:00,2025-07-08 09:15:00,0.0015946402946432998,0.0020125934341601003,prefold_2,0.28,0.7923310627855539,-0.025166982416800352,-1,1.3816296289536143,0.0006535736432026188,0.7916774891423513,True,"DRREDDY,TECHM,HDFCBANK","0.616476,0.175202,0.000654"
E1006,3,score_weighted_dispersion_sized,3,10,71,2025-07-08 09:15:00,2025-07-22 09:15:00,0.001646876379633,0.0020125934341601003,prefold_2,0.32,0.8182856764214169,-0.0123479735085795,-1,1.6106167392069708,0.0,0.8182856764214169,True,"BPCL,SUNPHARMA,BRITANNIA","0.491411,0.325904,0.000971"
E1006,3,score_weighted_dispersion_sized,3,10,81,2025-07-22 09:15:00,2025-08-05 09:15:00,0.0021471454174235996,0.0020125934341601003,prefold_2,0.52,1.0668550244573618,-0.022550567143860462,-1,1.8851407008787788,0.0,1.0668550244573618,True,"ULTRACEMCO,BAJAJ-AUTO,M&M","0.985647,0.080486,0.000722"
E1006,3,score_weighted_dispersion_sized,3,10,91,2025-08-05 09:15:00,2025-08-20 09:15:00,0.0006534456919574001,0.0020125934341601003,prefold_2,0.04,0.3246784377144197,-0.004772894795159795,-1,1.3915334621717814,0.3246784377144197,0.0,False,"TCS,HCLTECH,RELIANCE","0.317345,0.006793,0.000540"
E1006,3,score_weighted_dispersion_sized,3,10,101,2025-08-20 09:15:00,2025-09-04 09:15:00,0.0019765554875021997,0.0020125934341601003,prefold_2,0.48,0.982093777090682,0.06139591238387293,1,1.3067722148051015,0.0885071778642754,0.8935865992264065,True,"NESTLEIND,HINDUNILVR,CIPLA","0.856206,0.088507,0.037381"
E1006,3,score_weighted_dispersion_sized,3,10,111,2025-09-04 09:15:00,2025-09-18 09:15:00,0.0024653889936801002,0.0020125934341601003,prefold_2,0.6,1.2249811371907617,0.011781103172565968,1,2.2070749142814434,0.0009521840389667822,1.224028953151795,True,"ONGC,M&M,ITC","0.766876,0.457153,0.000952"
E1006,3,score_weighted_dispersion_sized,3,10,121,2025-09-18 09:15:00,2025-10-03 09:15:00,0.0045432443137695,0.0020125934341601003,prefold_2,0.92,1.5,-0.018493949757029175,-1,2.189777959736391,0.0003471417288148611,1.4996528582711852,True,"MARUTI,M&M,HCLTECH","1.232051,0.267602,0.000347"
E1006,3,score_weighted_dispersion_sized,3,10,131,2025-10-03 09:15:00,2025-10-17 09:15:00,0.0020389210900528,0.0020125934341601003,prefold_2,0.52,1.0130814577081668,0.01214334808327404,1,2.313765549535317,0.0009364046249548622,1.0121450530832121,True,"SUNPHARMA,MARUTI,AXISBANK","0.912487,0.099658,0.000936"
E1006,3,score_weighted_dispersion_sized,3,10,141,2025-10-17 09:15:00,2025-11-03 09:15:00,0.0015851575273633,0.0020125934341601003,prefold_2,0.28,0.7876193474837709,0.015751368662997284,1,0.5124981036401378,0.14410002133005553,0.6435193261537155,True,"SUNPHARMA,HCLTECH,AXISBANK","0.643519,0.143518,0.000582"
E1006,3,score_weighted_dispersion_sized,3,10,151,2025-11-03 09:15:00,2025-11-18 09:15:00,0.0012703497179756,0.0020125934341601003,prefold_2,0.2,0.6312003688443638,-0.0018766072376421798,-1,1.4188197163281349,0.0,0.6312003688443638,True,"ULTRACEMCO,CIPLA,BAJAJ-AUTO","0.351101,0.279659,0.000441"
E1006,3,score_weighted_dispersion_sized,3,10,161,2025-11-18 09:15:00,2025-12-02 09:15:00,0.0016026751611887,0.0020125934341601003,prefold_2,0.28,0.7963233577066358,0.020663872058401138,1,1.4259887937186289,0.0,0.7963233577066359,True,"NESTLEIND,TECHM,CIPLA","0.405617,0.389939,0.000767"
E1006,3,score_weighted_dispersion_sized,3,10,171,2025-12-02 09:15:00,2025-12-16 09:15:00,0.0012406806941532998,0.0020125934341601003,prefold_2,0.16,0.616458681169783,-0.00878260135097142,-1,1.4121633964966873,0.37031480391159877,0.24614387725818418,False,"SBIN,ADANIPORTS,NESTLEIND","0.370315,0.245835,0.000309"
E1006,3,score_weighted_dispersion_sized,3,10,181,2025-12-16 09:15:00,2025-12-31 09:15:00,0.0010468434724829,0.0020125934341601003,prefold_2,0.08,0.5201465207600515,0.00035303624712895444,1,1.1366052019298345,0.5195694849856987,0.0005770357743527677,False,"AXISBANK,BHARTIARTL,BAJAJ-AUTO","0.469495,0.050074,0.000577"
E1006,3,score_weighted_dispersion_sized,3,10,191,2025-12-31 09:15:00,2026-01-14 09:15:00,0.0007116443746860001,0.0020125934341601003,prefold_2,0.04,0.35359569528904133,-0.0039477380985738645,-1,0.8737422160490927,0.32798810307029513,0.02560759221874618,False,"INFY,TECHM,ITC","0.327413,0.025608,0.000575"
E1006,3,score_weighted_dispersion_sized,3,10,201,2026-01-14 09:15:00,2026-01-30 09:15:00,0.0011340770154908998,0.0020125934341601003,prefold_2,0.12,0.5634903683188132,-0.01106164087455502,-1,0.8658708791703621,0.4462217471216288,0.1172686211971843,False,"ICICIBANK,TECHM,AXISBANK","0.445598,0.117269,0.000624"
E1006,3,score_weighted_dispersion_sized,3,10,211,2026-01-30 09:15:00,2026-02-12 09:15:00,0.0035503996264670003,0.0020125934341601003,prefold_2,0.84,1.5,0.017087576689234954,1,2.0622419135034824,0.8840616221191006,0.6159383778808993,False,"AXISBANK,BRITANNIA,ITC","0.883773,0.615938,0.000289"
E1006,3,score_weighted_dispersion_sized,3,10,221,2026-02-12 09:15:00,2026-02-26 09:15:00,0.0034220337416341,0.0020125934341601003,prefold_2,0.8,1.5,-0.02392353167238248,-1,2.999375272740793,1.4996876363703966,0.0003123636296033501,False,"SBIN,INFY,BRITANNIA","1.024921,0.474767,0.000312"
E1006,3,score_weighted_dispersion_sized,3,10,231,2026-02-26 09:15:00,2026-03-13 09:15:00,0.0043297282079305995,0.0020125934341601003,prefold_2,0.92,1.5,-0.1269972419351796,-1,0.950158485731485,1.4996444993250648,0.00035550067493501675,False,"SBIN,RELIANCE,NESTLEIND","1.159292,0.340352,0.000356"
