trade_date,status,url,path,bytes,generated_at_ist
2024-09-05,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240905_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240905_F_0000.csv.zip,1021227,2026-07-03T09:41:20.619966+05:30
2024-09-06,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240906_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240906_F_0000.csv.zip,1050472,2026-07-03T09:41:20.619966+05:30
2024-09-09,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240909_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240909_F_0000.csv.zip,1065677,2026-07-03T09:41:20.619966+05:30
2024-09-10,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240910_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240910_F_0000.csv.zip,1070119,2026-07-03T09:41:20.619966+05:30
2024-09-11,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240911_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240911_F_0000.csv.zip,1078253,2026-07-03T09:41:20.619966+05:30
2024-09-12,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240912_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240912_F_0000.csv.zip,1096501,2026-07-03T09:41:20.619966+05:30
2024-09-13,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240913_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240913_F_0000.csv.zip,1106964,2026-07-03T09:41:20.619966+05:30
2024-09-16,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240916_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240916_F_0000.csv.zip,1122087,2026-07-03T09:41:20.619966+05:30
2024-09-17,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240917_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240917_F_0000.csv.zip,1128825,2026-07-03T09:41:20.619966+05:30
2024-09-18,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240918_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240918_F_0000.csv.zip,1156547,2026-07-03T09:41:20.619966+05:30
2024-09-19,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240919_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240919_F_0000.csv.zip,1179168,2026-07-03T09:41:20.619966+05:30
2024-09-20,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240920_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240920_F_0000.csv.zip,1203220,2026-07-03T09:41:20.619966+05:30
2024-09-23,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240923_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240923_F_0000.csv.zip,1239698,2026-07-03T09:41:20.619966+05:30
2024-09-24,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240924_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240924_F_0000.csv.zip,1251951,2026-07-03T09:41:20.619966+05:30
2024-09-25,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240925_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240925_F_0000.csv.zip,1275900,2026-07-03T09:41:20.619966+05:30
2024-09-26,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240926_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240926_F_0000.csv.zip,1257888,2026-07-03T09:41:20.619966+05:30
2024-09-27,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240927_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240927_F_0000.csv.zip,1102367,2026-07-03T09:41:20.619966+05:30
2024-09-30,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20240930_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\09\BhavCopy_NSE_FO_0_0_0_20240930_F_0000.csv.zip,970227,2026-07-03T09:41:20.619966+05:30
2024-10-01,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241001_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241001_F_0000.csv.zip,1077296,2026-07-03T09:41:20.619966+05:30
2024-10-02,missing_http_404,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241002_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241002_F_0000.csv.zip,0,2026-07-03T09:41:20.619966+05:30
2024-10-03,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241003_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241003_F_0000.csv.zip,1079833,2026-07-03T09:41:20.619966+05:30
2024-10-04,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241004_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241004_F_0000.csv.zip,1104434,2026-07-03T09:41:20.619966+05:30
2024-10-07,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241007_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241007_F_0000.csv.zip,1152225,2026-07-03T09:41:20.619966+05:30
2024-10-08,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241008_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241008_F_0000.csv.zip,1172989,2026-07-03T09:41:20.619966+05:30
2024-10-09,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241009_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241009_F_0000.csv.zip,1180318,2026-07-03T09:41:20.619966+05:30
2024-10-10,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241010_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241010_F_0000.csv.zip,1165950,2026-07-03T09:41:20.619966+05:30
2024-10-11,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241011_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241011_F_0000.csv.zip,1155860,2026-07-03T09:41:20.619966+05:30
2024-10-14,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241014_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241014_F_0000.csv.zip,1175205,2026-07-03T09:41:20.619966+05:30
2024-10-15,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241015_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241015_F_0000.csv.zip,1180814,2026-07-03T09:41:20.619966+05:30
2024-10-16,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241016_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241016_F_0000.csv.zip,1176230,2026-07-03T09:41:20.619966+05:30
2024-10-17,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241017_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241017_F_0000.csv.zip,1193283,2026-07-03T09:41:20.619966+05:30
2024-10-18,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241018_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241018_F_0000.csv.zip,1242171,2026-07-03T09:41:20.619966+05:30
2024-10-21,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241021_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241021_F_0000.csv.zip,1227944,2026-07-03T09:41:20.619966+05:30
2024-10-22,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241022_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241022_F_0000.csv.zip,1257851,2026-07-03T09:41:20.619966+05:30
2024-10-23,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241023_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241023_F_0000.csv.zip,1291522,2026-07-03T09:41:20.619966+05:30
2024-10-24,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241024_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241024_F_0000.csv.zip,1291994,2026-07-03T09:41:20.619966+05:30
2024-10-25,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241025_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241025_F_0000.csv.zip,1338180,2026-07-03T09:41:20.619966+05:30
2024-10-28,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241028_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241028_F_0000.csv.zip,1357164,2026-07-03T09:41:20.619966+05:30
2024-10-29,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241029_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241029_F_0000.csv.zip,1374123,2026-07-03T09:41:20.619966+05:30
2024-10-30,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241030_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241030_F_0000.csv.zip,1370601,2026-07-03T09:41:20.619966+05:30
2024-10-31,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241031_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\10\BhavCopy_NSE_FO_0_0_0_20241031_F_0000.csv.zip,1356496,2026-07-03T09:41:20.619966+05:30
2024-11-01,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241101_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241101_F_0000.csv.zip,993230,2026-07-03T09:41:20.619966+05:30
2024-11-04,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241104_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241104_F_0000.csv.zip,1090820,2026-07-03T09:41:20.619966+05:30
2024-11-05,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241105_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241105_F_0000.csv.zip,980600,2026-07-03T09:41:20.619966+05:30
2024-11-06,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241106_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241106_F_0000.csv.zip,1013294,2026-07-03T09:41:20.619966+05:30
2024-11-07,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241107_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241107_F_0000.csv.zip,1016362,2026-07-03T09:41:20.619966+05:30
2024-11-08,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241108_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241108_F_0000.csv.zip,998212,2026-07-03T09:41:20.619966+05:30
2024-11-11,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241111_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241111_F_0000.csv.zip,1045255,2026-07-03T09:41:20.619966+05:30
2024-11-12,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241112_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241112_F_0000.csv.zip,1062134,2026-07-03T09:41:20.619966+05:30
2024-11-13,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241113_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241113_F_0000.csv.zip,1076660,2026-07-03T09:41:20.619966+05:30
2024-11-14,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241114_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241114_F_0000.csv.zip,1105093,2026-07-03T09:41:20.619966+05:30
2024-11-15,missing_http_404,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241115_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241115_F_0000.csv.zip,0,2026-07-03T09:41:20.619966+05:30
2024-11-18,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241118_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241118_F_0000.csv.zip,1118893,2026-07-03T09:41:20.619966+05:30
2024-11-19,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241119_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241119_F_0000.csv.zip,1137417,2026-07-03T09:41:20.619966+05:30
2024-11-20,missing_http_404,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241120_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241120_F_0000.csv.zip,0,2026-07-03T09:41:20.619966+05:30
2024-11-21,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241121_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241121_F_0000.csv.zip,1161236,2026-07-03T09:41:20.619966+05:30
2024-11-22,fetched,https://nsearchives.nseindia.com/content/fo/BhavCopy_NSE_FO_0_0_0_20241122_F_0000.csv.zip,C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2024\11\BhavCopy_NSE_FO_0_0_0_20241122_F_0000.csv.zip,1177194,2026-07-03T09:41:20.619966+05:30
