experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,0.002774608281916467
E1002,AXISBANK,0.06073928974268636
E1002,BAJAJ-AUTO,0.02869674811127863
E1002,BHARTIARTL,0.046103361361860294
E1002,BPCL,-0.023017930342460642
E1002,BRITANNIA,0.01180952141230757
E1002,CIPLA,-0.01123411830059861
E1002,DRREDDY,-0.024861247987586717
E1002,HCLTECH,0.04608351884892363
E1002,HDFCBANK,0.014062487452225986
E1002,HINDUNILVR,0.0038086338749274626
E1002,ICICIBANK,0.008357060589115282
E1002,INFY,0.07108678821273853
E1002,ITC,-0.008615317420229971
E1002,KOTAKBANK,-0.03544645899996446
E1002,LT,-0.01882410972452045
E1002,M&M,0.00796441629312487
E1002,MARUTI,0.007935877953335124
E1002,NESTLEIND,0.007570513485154217
E1002,ONGC,0.026943560503351113
E1002,RELIANCE,0.014503443254932262
E1002,SBIN,0.011531793730486913
E1002,SUNPHARMA,-0.011932280288314591
E1002,TCS,-0.06419765458932415
E1002,TECHM,0.02257574297305846
E1002,ULTRACEMCO,0.056963135559468095
E1002,WIPRO,0.008973913366536771
E1003,ADANIPORTS,0.02026517961046164
E1003,AXISBANK,0.018824246877913047
E1003,BAJAJ-AUTO,0.037119840604434066
E1003,BHARTIARTL,0.04298123780002072
E1003,BPCL,-0.0911747063168162
E1003,BRITANNIA,0.050147666015512835
E1003,CIPLA,0.0311382926658604
E1003,DRREDDY,0.04138822511262623
E1003,HCLTECH,0.0008706604049460589
E1003,HDFCBANK,0.0033549756764021882
E1003,HINDUNILVR,0.0158425693870764
E1003,ICICIBANK,-0.025666360859566535
E1003,INFY,0.06472304346893545
E1003,ITC,0.002188138202791905
E1003,KOTAKBANK,-0.05006816134916132
E1003,LT,0.06219788341914768
E1003,M&M,0.02908409226917509
E1003,MARUTI,0.07329803001677532
E1003,NESTLEIND,0.02358261600148849
E1003,ONGC,0.0337836265685503
E1003,RELIANCE,0.07650090660463023
E1003,SBIN,0.04513963392151418
E1003,SUNPHARMA,0.020764385303005704
E1003,TCS,-0.06772460075258936
E1003,TECHM,-0.0006010566970351024
E1003,ULTRACEMCO,0.0022594610269606645
E1003,WIPRO,0.006546856058926646
E1006,ADANIPORTS,0.045863360129986125
E1006,AXISBANK,0.030310586693120787
E1006,BAJAJ-AUTO,-0.03387721410119705
E1006,BHARTIARTL,0.06528850718960871
E1006,BPCL,-0.06853539086423391
E1006,BRITANNIA,0.036586515706221824
E1006,CIPLA,0.01651533095110707
E1006,DRREDDY,0.0035437093333410778
E1006,HCLTECH,0.003854923055267419
E1006,HDFCBANK,0.03226634798329624
E1006,HINDUNILVR,-0.015749880984211546
E1006,ICICIBANK,0.013059000679502724
E1006,INFY,0.05489349084198214
E1006,ITC,-0.022172099106554422
E1006,KOTAKBANK,0.01455135322936428
E1006,LT,0.06512900199920521
E1006,M&M,0.003295490492092209
E1006,MARUTI,0.05049068791855664
E1006,NESTLEIND,-0.013349564660815248
E1006,ONGC,0.03926036881764646
E1006,RELIANCE,-0.001493005688422757
E1006,SBIN,-0.025120771157070343
E1006,SUNPHARMA,-0.02544966928390672
E1006,TCS,-0.024096179238732016
E1006,TECHM,-0.030487320514717923
E1006,ULTRACEMCO,-0.004659218305543586
E1006,WIPRO,0.05866960086087633
