strategy,trade_count,first_entry,last_expiry,total_pnl_points,mean_pnl_points,median_pnl_points,worst_trade_points,win_rate,max_drawdown_points,mean_return_on_margin,total_return_on_margin,annualized_return_on_margin,mean_days_to_expiry,mean_total_contracts
TB11_T04_3pct_3wing_ret5_1pct_margin500,206,2016-08-17,2022-09-01,2349.389999999998,11.40480582524271,11.5225,-327.32,0.8300970873786407,-915.1374999999997,0.025515681295752334,5.256230346924981,0.35471029161697465,7.048543689320389,124572.95145631068
TB11_T04_3pct_5wing_ret5_1pct_margin600,87,2016-08-17,2020-11-19,1276.2424999999992,14.669454022988496,14.844999999999999,-405.8925,0.8620689655172413,-864.2849999999992,0.029056190410478255,2.527888565711608,0.3446348851418002,7.264367816091954,92746.62068965517
TB11_T04_3pct_5wing_ret5_1pct_margin700,136,2016-08-17,2022-03-24,1931.9174999999977,14.205275735294101,13.055,-405.8925,0.8308823529411765,-1011.9849999999992,0.025738564729486206,3.500444803210124,0.30820430580681224,7.125,90866.78676470589
TB11_T04_3pct_5wing_ret5_1pct,264,2016-08-17,2024-06-27,4804.699999999999,18.199621212121208,14.223749999999997,-405.8925,0.8674242424242424,-1011.9849999999992,0.026363758911864738,6.9600323527322905,0.30201149379965475,7.056818181818182,163711.4090909091
TB11_T04_3pct_3wing_ret5_1pct,361,2016-08-17,2024-07-11,3354.369999999999,9.291883656509693,8.575,-327.32,0.8060941828254847,-915.1374999999997,0.019424882674134378,7.01238264536251,0.3014247096323621,6.991689750692521,230223.27700831025
TB11_T04_3pct_5wing_ret5_2pct,134,2017-04-24,2024-05-23,2782.7124999999987,20.766511194029842,21.7125,-405.8925,0.8805970149253731,-1065.5924999999993,0.030162234197618227,4.041739382480842,0.2567050708688807,7.08955223880597,127140.45522388059
TB11_T04_4pct_4wing_ret5_1pct_margin650,177,2016-08-17,2022-07-14,1463.6474999999982,8.269194915254227,4.775000000000002,-342.485,0.751412429378531,-721.2349999999993,0.01570231623863673,2.779309974238701,0.2524911050141301,7.067796610169491,67559.24293785311
TB11_T04_3pct_5wing_ret5_1pct_liq50k,157,2016-08-17,2024-06-27,3229.660000000002,20.571082802547785,11.952499999999997,-270.89499999999964,0.8853503184713376,-274.2824999999996,0.030241205712957388,4.74786929693431,0.2491794492106869,6.32484076433121,258504.77070063693
TB11_T04_4pct_5wing_ret5_1pct,218,2016-08-17,2024-06-27,2360.177499999999,10.826502293577976,6.411250000000002,-376.8724999999996,0.7614678899082569,-721.467499999999,0.015681846046619964,3.418642438163152,0.20807517180228396,7.110091743119266,103940.52293577982
