ticker,cycle,policy,cost_profile_label,cost_profile,slippage_rate,disable_costs,test_return,test_drawdown,test_sharpe,test_turnover,test_trades
SBIN,1,SIGNAL_E211_BANDED_68,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
SBIN,1,SIGNAL_E801_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.0008300000000001084,0.0,0.0747313957376191,1.9999999979999998,2
SBIN,1,SIGNAL_E1102_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.003869999999999818,0.0003286197968531441,0.12099573938922616,0.5714285713469388,4
SBIN,1,FLAT,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E211_BANDED_68,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E801_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
AXISBANK,1,FLAT,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,cash_equity_realistic,cash_equity,0.001,False,-0.00020404097041704095,0.00021126062697985617,-0.0681883160084885,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,-0.0036085901189993885,0.004170740091930899,-0.16074379969793465,0.7857142856862245,12
KOTAKBANK,1,FLAT,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,cash_equity_half_slippage,cash_equity,0.0005,False,-7.530018383861137e-05,0.00014687687353998627,-0.03320541191349814,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,-0.0031515398140996576,0.003877359394220848,-0.14482288622628575,0.7857142856862245,12
KOTAKBANK,1,FLAT,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,stock_futures_realistic,stock_futures,0.001,False,-0.0002314693493528086,0.0002417093575701074,-0.06846706082190014,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,-0.003705590390070568,0.004233382656740806,-0.16360996683654505,0.7857142856862245,12
KOTAKBANK,1,FLAT,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,stock_futures_half_slippage,stock_futures,0.0005,False,-0.00010274531104637052,0.00017734084373496444,-0.03899121073693146,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,-0.003248599390435314,0.003940021856979047,-0.14831254825173523,0.7857142856862245,12
KOTAKBANK,1,FLAT,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,stock_futures_fees_only,stock_futures,0.0,False,2.5978727259845513e-05,0.00011297232990000338,0.01237525499106084,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,-0.002791608390799949,0.003646732378071426,-0.13090002262213626,0.7857142856862245,12
KOTAKBANK,1,FLAT,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E211_BANDED_68,stock_futures_frictionless,stock_futures,0.0,True,0.00018999999999991246,0.0,0.10818557392326576,0.9999999998333333,4
KOTAKBANK,1,SIGNAL_E801_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
KOTAKBANK,1,SIGNAL_E1102_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,-0.0022099999999998232,0.0032729053405818457,-0.10548034548797307,0.7857142856862245,12
KOTAKBANK,1,FLAT,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,cash_equity_realistic,cash_equity,0.001,False,0.00025028509079483285,0.00042389850600993667,0.023447204484107483,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,-0.0014598272967845105,0.0014598272967845333,-0.0904239321421278,0.9999999995,2
TCS,1,FLAT,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,cash_equity_half_slippage,cash_equity,0.0005,False,0.0005082764328776523,0.00029471126802491196,0.04433652199656497,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,-0.0011919365983121821,0.0011919365983121678,-0.08590677769793963,0.9999999995,2
TCS,1,FLAT,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,stock_futures_realistic,stock_futures,0.001,False,0.00019523405688515183,0.00048499446880996403,0.01744228982567143,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,-0.0015167671860952803,0.0015167671860952395,-0.09253950822659562,0.9999999995,2
TCS,1,FLAT,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,stock_futures_half_slippage,stock_futures,0.0005,False,0.0004531918009627045,0.000355837809384866,0.03825399316797037,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,-0.0012489112831275406,0.0012489112831275634,-0.08879775140510075,0.9999999995,2
TCS,1,FLAT,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,stock_futures_fees_only,stock_futures,0.0,False,0.0007111495450400351,0.00022668114995994985,0.055017834679670176,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,-0.000981055380159912,0.000981055380159887,-0.08298590341454604,0.9999999995,2
TCS,1,FLAT,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E211_BANDED_68,stock_futures_frictionless,stock_futures,0.0,True,0.0010399999999999299,0.0,0.07473384142401535,1.9999999979999998,2
TCS,1,SIGNAL_E801_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
TCS,1,SIGNAL_E1102_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,-0.0006399999999999739,0.0007399260073992237,-0.06400067292388753,0.9999999995,2
TCS,1,FLAT,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,cash_equity_realistic,cash_equity,0.001,False,0.0032716376196775254,0.0007819534540121822,0.06436752079411048,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,-0.0019944908993888566,0.0030619649228412526,-0.07215779532808908,1.499999999625,6
INFY,1,FLAT,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,cash_equity_half_slippage,cash_equity,0.0005,False,0.003529078221618631,0.0005904656003560376,0.06863381012777373,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,-0.0015290369538244475,0.0026642994517906116,-0.057542812512509714,1.499999999625,6
INFY,1,FLAT,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,stock_futures_realistic,stock_futures,0.001,False,0.0032163113673424615,0.0008060889577976922,0.06377735507352959,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,-0.002093493082301001,0.003164148499008479,-0.07399638346034734,1.499999999625,6
INFY,1,FLAT,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,stock_futures_half_slippage,stock_futures,0.0005,False,0.003473718281891136,0.0006146191805488343,0.06809174056276956,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,-0.0016280996220205957,0.0027665419241342535,-0.059857534932723375,1.499999999625,6
INFY,1,FLAT,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,stock_futures_fees_only,stock_futures,0.0,False,0.0037311251964400327,0.00042314940329997626,0.07220042686477708,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,-0.001162706161739857,0.002368935349259846,-0.04419638688945044,1.499999999625,6
INFY,1,FLAT,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E211_BANDED_68,stock_futures_frictionless,stock_futures,0.0,True,0.0040599999999999525,0.00020999999999985448,0.07647551017471965,1.3333333328888888,3
INFY,1,SIGNAL_E801_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
INFY,1,SIGNAL_E1102_BANDED_70,stock_futures_frictionless,stock_futures,0.0,True,-0.0005700000000002925,0.001830000000000109,-0.02308427766539816,1.499999999625,6
INFY,1,FLAT,stock_futures_frictionless,stock_futures,0.0,True,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,cash_equity_realistic,cash_equity,0.001,False,-0.002151318682521164,0.002301088961293863,-0.08414255554630218,1.1304347825595462,9
WIPRO,1,FLAT,cash_equity_realistic,cash_equity,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,cash_equity_half_slippage,cash_equity,0.0005,False,-0.0018636404936077655,0.002097643654359126,-0.07446784355958602,1.1304347825595462,9
WIPRO,1,FLAT,cash_equity_half_slippage,cash_equity,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,stock_futures_realistic,stock_futures,0.001,False,-0.002212388527085718,0.002366111954597909,-0.08554958903841392,1.1304347825595462,9
WIPRO,1,FLAT,stock_futures_realistic,stock_futures,0.001,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,stock_futures_half_slippage,stock_futures,0.0005,False,-0.0019247476726955703,0.002162702007586995,-0.07607881140164843,1.1304347825595462,9
WIPRO,1,FLAT,stock_futures_half_slippage,stock_futures,0.0005,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E211_BANDED_68,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E801_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,0.0,0.0,-10.0,0.0,0
WIPRO,1,SIGNAL_E1102_BANDED_70,stock_futures_fees_only,stock_futures,0.0,False,-0.0016371068183061999,0.001959292060576263,-0.06593444347225692,1.1304347825595462,9
