experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict
E1006,long_only,every_2_session_open,5,362,8.750483023149403e-05,0.0009226741072438977,0.013556911759440016,1.6138121546961328,8.750483023149403e-05,0.0,191,0,171,0.5276243093922652,0.08403838991368842,SIGNAL_E211_BANDED_68,0.0001012555869542,-1.3750756722705963e-05,True,False,research_only
E1003,long_only,every_2_session_open,5,362,-0.0001652091169698633,0.0002812963315571464,0.013515681322203765,1.5939226519337018,-0.0001652091169698633,0.0,190,0,172,0.5248618784530387,0.10133245321916046,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.0002664647039240633,False,False,research_only
E1002,long_only,every_2_session_open,5,362,-0.0005888435905442032,-0.00031158266659143236,0.013234791224416193,1.576243093922652,-0.0005888435905442032,0.0,179,0,183,0.494475138121547,0.13149283154329233,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.0006900991774984031,False,False,research_only
