strategy,entry_date,expiry_date,days_to_expiry,spot_entry,spot_expiry,spot_sma20,spot_ret_20d,short_put_strike,long_put_strike,spread_width_points,short_put_close,long_put_close,net_credit,expiry_payoff,total_cost_points,net_pnl_points,margin_estimate_points,return_on_margin,total_entry_contracts,short_open_int,long_open_int
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-10-12,2020-10-15,3,11934.5,11762.45,11458.6275,0.04322096494333505,11550.0,11300.0,250.0,12.45,4.15,5.81,0.0,2.0,3.8099999999999996,244.19,0.015602604529260001,138221.0,412425.0,1413900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-10-15,2020-10-22,7,11762.45,11930.35,11497.197499999998,0.02139179062356189,11400.0,11150.0,250.0,45.55,20.2,15.487499999999997,0.0,2.0,13.487499999999997,235.24900000000002,0.057332868577549725,65088.0,907650.0,14175.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-10-19,2020-10-22,3,11896.8,11930.35,11547.914999999999,0.057441636186675415,11500.0,11250.0,250.0,8.25,3.8,2.642500000000001,0.0,2.0,0.642500000000001,247.3575,0.002597455100411352,265809.0,2003850.0,127500.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-10-21,2020-10-29,8,11896.45,11642.4,11625.345,0.06868579795811125,11500.0,11250.0,250.0,31.15,14.85,9.400000000000002,0.0,2.0,7.400000000000002,240.6,0.030756442227763935,84648.0,2340075.0,66300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-10-22,2020-10-29,7,11930.35,11642.4,11681.585000000001,0.10409465506151938,11550.0,11300.0,250.0,27.6,11.55,10.1775,0.0,2.0,8.1775,239.8225,0.0340981350790689,61396.0,207225.0,1870425.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-10-26,2020-10-29,3,11889.4,11642.4,11750.5525,0.05894874660990168,11500.0,11250.0,250.0,20.35,4.9,11.6625,0.0,2.0,9.6625,238.3375,0.04054124927885876,376352.0,3039900.0,294075.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-11-09,2020-11-12,3,12631.1,12719.95,11925.7625,0.05836859524906779,12250.0,11950.0,300.0,27.15,8.7,13.072499999999998,0.0,2.0,11.072499999999998,286.9275,0.03858988768939888,153010.0,659250.0,335325.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-11-12,2020-11-19,7,12719.95,12859.05,12063.065,0.08140310904615955,12300.0,12000.0,300.0,20.05,6.0,10.142500000000002,0.0,2.0,8.142500000000002,289.8575,0.028091389734610978,71840.0,837075.0,1085775.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-11-13,2020-11-19,6,12780.25,12859.05,12108.425,0.0764083365268402,12350.0,12050.0,300.0,12.25,4.1,5.697500000000001,0.0,2.0,3.6975000000000007,294.3025,0.012563603775027398,59157.0,453300.0,144375.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-11-23,2020-11-26,3,13055.15,12968.95,12413.744999999999,0.09804952310461412,12650.0,12350.0,300.0,18.95,4.7,10.702499999999999,0.0,2.0,8.702499999999999,289.2975,0.030081490507176862,125179.0,620325.0,329100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-12-07,2020-12-10,3,13392.95,13513.85,12958.717499999999,0.07478503015395987,12950.0,12650.0,300.0,9.3,3.7,3.6500000000000004,0.0,2.0,1.6500000000000004,296.35,0.005567740846971488,73244.0,517875.0,160800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-12-10,2020-12-17,7,13513.85,13760.55,13081.227499999999,0.06485406751347433,13100.0,12800.0,300.0,15.1,4.6,7.545,0.0,2.0,5.545,292.455,0.018960181908327777,75517.0,631800.0,728400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-12-14,2020-12-17,3,13567.85,13760.55,13162.517499999998,0.06162633751295954,13150.0,12850.0,300.0,7.3,2.45,3.3875,0.0,2.0,1.3875000000000002,296.6125,0.00467782038855409,55453.0,442500.0,169650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-12-23,2020-12-31,8,13749.25,14018.5,13414.8075,0.06928155913643996,13300.0,13000.0,300.0,41.8,18.95,13.737499999999997,0.0,2.0,11.737499999999997,286.2625,0.04100257630671149,150766.0,1729425.0,4794975.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2020-12-28,2020-12-31,3,13932.6,14018.5,13507.3,0.07430439626955154,13500.0,13200.0,300.0,14.7,6.95,4.5024999999999995,0.0,2.0,2.5024999999999995,295.4975,0.0084687687713094,321873.0,4175025.0,2973075.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-04,2021-01-07,3,14199.5,14347.25,13724.48,0.06317503696909577,13750.0,13450.0,300.0,12.3,4.55,5.222500000000001,0.0,2.0,3.222500000000001,294.7775,0.0109319741160706,133775.0,573450.0,211875.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-07,2021-01-14,7,14347.25,14433.7,13836.005000000001,0.06447029669913862,13900.0,13600.0,300.0,46.45,16.1,20.9675,0.0,2.0,18.9675,286.945,0.06610151771245361,92864.0,873675.0,945600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-11,2021-01-14,3,14563.45,14433.7,13934.815000000002,0.0741472841058699,14100.0,13800.0,300.0,23.15,10.3,7.832499999999998,0.0,2.0,5.832499999999998,292.1675,0.01996286376821514,336948.0,2082900.0,1947300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-14,2021-01-21,7,14433.7,14371.9,14064.960000000001,0.05043411179925328,14000.0,13700.0,300.0,16.25,8.7,3.807500000000001,0.0,2.0,1.807500000000001,296.1925,0.006102450264608324,80167.0,1399725.0,542700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-18,2021-01-21,3,14521.15,14371.9,14150.635,0.08948936106359362,14050.0,13750.0,300.0,41.3,11.9,21.419999999999998,0.0,2.0,19.419999999999998,290.423,0.06686798221903911,119090.0,204000.0,171450.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-19,2021-01-28,9,14644.7,13634.6,14209.555000000002,0.08750733312045633,14200.0,13900.0,300.0,59.2,27.8,18.35,300.0,2.0,-283.65,292.894,-0.9684390940067054,96578.0,1552200.0,1742550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-01-21,2021-01-28,7,14371.9,13634.6,14290.15,0.04528610651490084,13900.0,13600.0,300.0,22.1,11.25,5.847500000000002,265.39999999999964,2.0,-261.5524999999996,294.1525,-0.8891731329837402,65170.0,1773225.0,1587075.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-02-01,2021-02-04,3,14647.85,14924.25,14323.485,0.03643625865887401,14200.0,13900.0,300.0,90.25,24.95,48.019999999999996,0.0,2.0,46.019999999999996,292.957,0.15708790027205358,519861.0,1894500.0,1709025.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-02-08,2021-02-11,3,15109.3,15163.3,14499.477499999999,0.04311776178394511,14650.0,14300.0,350.0,20.3,7.2,8.975,0.0,2.0,6.975,341.025,0.020453045964372113,142044.0,336900.0,1188900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-02-15,2021-02-18,3,15313.45,14981.75,14681.095000000001,0.07227283230518244,14850.0,14500.0,350.0,11.85,4.7,4.6675,0.0,2.0,2.6675000000000004,345.3325,0.0077244394894775345,141140.0,470850.0,2248950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-02-18,2021-02-25,7,14981.75,14529.15,14758.765,0.026825950028614765,14500.0,14200.0,300.0,18.15,8.15,6.054999999999998,0.0,2.0,4.054999999999998,299.635,0.013533131977238967,86321.0,2182125.0,1439175.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-02-23,2021-03-04,9,14982.0,14938.1,14848.125,0.07263289779846072,14500.0,14200.0,300.0,102.95,42.4,38.747499999999995,0.0,2.0,36.747499999999995,299.64,0.12263883326658656,62014.0,601950.0,395325.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-04-26,2021-04-29,3,14653.05,14631.1,14582.032499999998,0.007124005113612997,14200.0,13900.0,300.0,50.15,17.6,22.3875,0.0,2.0,20.3875,293.061,0.06956742794162307,436875.0,3125850.0,2077275.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-05-17,2021-05-20,3,15108.1,15175.3,14671.352499999999,0.033537763761428696,14650.0,14300.0,350.0,24.15,6.25,13.34,0.0,2.0,11.34,336.66,0.03368383532347175,414175.0,977475.0,2082600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-05-20,2021-05-27,7,15175.3,15435.65,14773.8275,0.0533903922977339,14700.0,14350.0,350.0,64.6,17.8,34.44,0.0,2.0,32.44,315.56,0.10280136899480288,94821.0,2217075.0,185400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-05-24,2021-05-27,3,15208.45,15435.65,14852.817500000001,0.04994477045219203,14750.0,14400.0,350.0,9.2,3.35,3.9675,0.0,2.0,1.9674999999999998,346.0325,0.005685882106449537,159960.0,663750.0,1858275.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-05-31,2021-06-03,3,15574.85,15670.25,15030.560000000001,0.06428115059637918,15100.0,14750.0,350.0,9.85,4.3,3.4274999999999993,0.0,2.0,1.4274999999999993,346.5725,0.004118907299338521,219386.0,1774350.0,135975.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-06-07,2021-06-10,3,15740.1,15799.35,15271.755,0.05338852322425858,15250.0,14900.0,350.0,5.05,2.65,1.2449999999999997,0.0,2.0,-0.7550000000000003,348.755,-0.0021648435147883192,112488.0,472725.0,1421175.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-06-14,2021-06-17,3,15869.25,15683.35,15501.617499999998,0.05038025959584602,15350.0,15000.0,350.0,7.85,3.4,2.7624999999999997,0.0,2.0,0.7624999999999997,347.2375,0.002195903380251268,289542.0,359850.0,4154700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-06-17,2021-06-24,7,15683.35,15860.35,15603.157500000001,0.03347874506599546,15200.0,14850.0,350.0,17.55,7.15,6.695,0.0,2.0,4.695,343.305,0.013675885874076988,67057.0,1616625.0,122925.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-06-21,2021-06-24,3,15772.75,15860.35,15658.8125,0.0371043728979612,15250.0,14900.0,350.0,8.35,3.55,3.0149999999999997,0.0,2.0,1.0149999999999997,346.985,0.0029251984956122014,234475.0,549000.0,2239275.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-06-24,2021-07-01,7,15860.35,15722.2,15721.952500000003,0.027514228425754794,15350.0,15000.0,350.0,16.6,5.35,7.957500000000002,0.0,2.0,5.957500000000002,342.0425,0.017417426197036925,56506.0,258075.0,1350525.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-07-05,2021-07-08,3,15818.25,15689.8,15759.615,0.004965025635161213,15300.0,14950.0,350.0,2.9,1.3,0.97,0.0,2.0,-1.03,349.03,-0.002951035727587887,138544.0,2300100.0,62550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-07-22,2021-07-29,7,15856.05,15763.05,15788.4125,0.004154409785661395,15350.0,15000.0,350.0,7.15,3.75,1.7650000000000006,0.0,2.0,-0.23499999999999943,348.235,-0.0006748316510402442,150593.0,253700.0,4311350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-02,2021-08-05,3,16130.75,16238.2,15811.220000000001,0.018718798056124752,15600.0,15250.0,350.0,9.5,2.85,4.797499999999999,0.0,2.0,2.7974999999999994,345.2025,0.008103938992330587,367998.0,2194850.0,431700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-04,2021-08-12,8,16294.6,16529.09,15853.995,0.026130928578400603,15800.0,15450.0,350.0,23.1,8.95,9.342500000000003,0.0,2.0,7.342500000000003,340.65749999999997,0.021553906783206015,54627.0,957100.0,29100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-05,2021-08-12,7,16238.2,16529.09,15879.509999999998,0.032445526739107056,15750.0,15400.0,350.0,11.7,5.5,3.619999999999999,0.0,2.0,1.6199999999999992,346.38,0.004676944396327731,54653.0,352400.0,765700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-09,2021-08-12,3,16280.1,16529.09,15937.3075,0.0374380281151625,15750.0,15400.0,350.0,4.15,1.8,1.4575000000000005,0.0,2.0,-0.5424999999999995,348.5425,-0.0015564816342339873,162054.0,484300.0,1182400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-23,2021-08-26,3,16624.59,16705.2,16241.848000000002,0.05056352669445063,16100.0,15750.0,350.0,7.05,2.5,3.1174999999999997,0.0,2.0,1.1174999999999997,346.8825,0.003221551966443968,414360.0,2498350.0,295600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-26,2021-09-02,7,16705.2,17323.59,16378.970500000001,0.05873517360704006,16200.0,15850.0,350.0,12.25,3.9,5.9275,0.0,2.0,3.9275,344.0725,0.011414745438824668,52356.0,1005300.0,63350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-08-30,2021-09-02,3,17132.2,17323.59,16499.723,0.07850413751207896,16600.0,16250.0,350.0,13.5,4.9,5.84,0.0,2.0,3.84,344.16,0.011157601115760111,742625.0,4221350.0,480850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-09-13,2021-09-16,3,17380.0,17585.15,16959.4975,0.051479543035944486,16850.0,16500.0,350.0,4.7,2.85,0.7175000000000002,0.0,2.0,-1.2824999999999998,349.2825,-0.003671812930793841,277833.0,345800.0,4138350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-09-15,2021-09-23,8,17629.5,17853.2,17058.063000000002,0.06108546765222611,17100.0,16700.0,400.0,19.3,7.7,7.5500000000000025,0.0,2.0,5.5500000000000025,392.45,0.014141928908141171,63292.0,544950.0,352900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-09-20,2021-09-23,3,17562.0,17853.2,17209.476000000002,0.06459268509285332,17000.0,16600.0,400.0,26.1,7.5,13.560000000000002,0.0,2.0,11.560000000000002,386.44,0.029914087568574686,624776.0,3811950.0,1036750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-09-21,2021-09-30,9,17546.65,17532.05,17255.579,0.05546362346379685,17000.0,16600.0,400.0,34.15,16.2,10.397499999999997,0.0,2.0,8.397499999999997,389.6025,0.02155401980223432,136266.0,3237000.0,1099200.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-09-23,2021-09-30,7,17853.2,17532.05,17375.809,0.07310857190943021,17300.0,16900.0,400.0,20.4,9.65,6.2425,0.0,2.0,4.2425,393.7575,0.010774397947975594,164259.0,2135950.0,1154000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-09-27,2021-09-30,3,17748.59,17532.05,17474.1805,0.04828643232404373,17200.0,16800.0,400.0,5.1,2.3,1.6900000000000004,0.0,2.0,-0.3099999999999996,398.31,-0.0007782882679320118,255249.0,2081800.0,1972400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-10-04,2021-10-07,3,17822.3,17895.2,17585.733500000002,0.02557861179205645,17250.0,16850.0,400.0,8.1,2.9,3.5500000000000003,0.0,2.0,1.5500000000000003,396.45,0.003909698574851811,191560.0,1117400.0,135100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-10-19,2021-10-28,9,18266.59,17671.65,17906.682999999997,0.040120145769274584,17700.0,17300.0,400.0,30.8,17.95,5.537500000000001,28.349999999998545,2.0,-24.812499999998543,394.4625,-0.06290205025825914,54157.0,1349100.0,737250.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-10-20,2021-10-28,8,18178.09,17671.65,17938.254999999997,0.035986356370019346,17600.0,17200.0,400.0,30.55,14.2,9.637500000000003,0.0,2.0,7.637500000000003,390.3625,0.019565147779307703,64516.0,1065350.0,1138900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-10-25,2021-10-28,3,18268.4,17671.65,17987.128,0.023148021096505378,17700.0,17300.0,400.0,15.15,3.0,9.4275,28.349999999998545,2.0,-20.922499999998543,390.5725,-0.05356879964666878,613135.0,1709200.0,1783050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-12-27,2021-12-30,3,17233.25,17354.05,17161.8285,0.014723373686937657,16700.0,16350.0,350.0,23.15,7.6,10.9375,0.0,2.0,8.9375,344.665,0.02593097645539872,793862.0,3812550.0,470250.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2021-12-30,2022-01-06,7,17354.05,17812.7,17162.145500000002,0.009150011339384756,16800.0,16450.0,350.0,37.1,12.4,17.275,0.0,2.0,15.274999999999999,347.081,0.04400989970640858,94942.0,1183650.0,185650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-01-03,2022-01-06,3,17805.25,17812.7,17229.2455,0.03659317563909248,17250.0,16850.0,400.0,15.4,4.55,7.857500000000001,0.0,2.0,5.857500000000001,392.1425,0.01493717207392721,347947.0,1274950.0,334800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-01-10,2022-01-13,3,18055.75,18255.75,17346.8385,0.04218494767646552,17500.0,17100.0,400.0,9.85,3.2,4.692499999999999,0.0,2.0,2.692499999999999,395.3075,0.006811153342650971,765502.0,4516900.0,2353450.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-01-12,2022-01-20,8,18257.8,17617.15,17446.855499999998,0.05852137009809599,17700.0,17300.0,400.0,26.7,8.0,13.495000000000001,82.84999999999854,2.0,-71.35499999999854,386.505,-0.18461598168199259,57085.0,429700.0,403750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-01-13,2022-01-20,7,18255.75,17617.15,17510.383,0.07480335821774253,17700.0,17300.0,400.0,16.0,5.3,7.505,82.84999999999854,2.0,-77.34499999999855,392.495,-0.19705983515713207,110291.0,940950.0,832650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-01-18,2022-01-27,9,17938.4,17101.95,17711.335499999997,0.05797251031379291,17400.0,17000.0,400.0,24.0,10.3,8.554999999999998,298.0499999999993,2.0,-291.49499999999927,391.445,-0.7446640013284095,74978.0,1123850.0,3082550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-01-19,2022-01-27,8,17757.0,17101.95,17745.556,0.04008823500125058,17200.0,16800.0,400.0,13.9,5.3,5.72,98.04999999999927,2.0,-94.32999999999927,394.28,-0.23924622095972223,67957.0,1806400.0,1651300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-03-21,2022-03-24,3,17315.5,17153.0,16704.440000000002,0.0022690043585722464,16750.0,16400.0,350.0,64.5,20.9,30.79,0.0,2.0,28.79,346.31,0.08313360861655741,361828.0,327550.0,1638300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-03-24,2022-03-31,7,17153.0,17670.45,16717.405,0.005259842058224606,16600.0,16250.0,350.0,44.05,17.15,17.72,0.0,2.0,15.719999999999999,343.06,0.04582288812452632,96362.0,1888900.0,161450.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-03-28,2022-03-31,3,17325.3,17670.45,16799.452500000003,0.040033856792969225,16800.0,16450.0,350.0,22.2,5.3,12.774999999999999,0.0,2.0,10.774999999999999,346.506,0.03109614263533676,997393.0,3206800.0,429150.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-03-30,2022-04-07,8,17464.75,17784.35,16877.609999999997,0.05171640285560297,16900.0,16550.0,350.0,35.2,14.8,12.900000000000002,0.0,2.0,10.900000000000002,349.295,0.031205714367511708,54376.0,418950.0,1020600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-03-31,2022-04-07,7,17670.45,17784.35,16936.23,0.07106294380244949,17100.0,16700.0,400.0,54.45,16.1,27.7675,0.0,2.0,25.7675,372.2325,0.06922420798828688,113074.0,999100.0,774350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-04-04,2022-04-07,3,17957.4,17784.35,17131.345,0.1320198069109857,17400.0,17000.0,400.0,10.5,4.5,3.749999999999999,0.0,2.0,1.7499999999999991,396.25,0.004416403785488957,1300519.0,4358750.0,5644800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-06-02,2022-06-09,7,16584.3,16201.8,16229.292500000001,0.010544595932667988,16050.0,15700.0,350.0,28.35,8.35,14.495000000000001,0.0,2.0,12.495000000000001,335.505,0.03724236598560379,87044.0,219500.0,1285800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-06-06,2022-06-09,3,16416.35,16201.8,16251.492499999998,0.010855877906779776,15900.0,15550.0,350.0,5.65,1.7,2.8475,0.0,2.0,0.8475000000000001,347.1525,0.002441290211074384,390093.0,2012150.0,349900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-06-08,2022-06-16,8,16478.1,15293.5,16294.455000000002,0.042389929149797556,15950.0,15600.0,350.0,52.05,15.15,26.82,350.0,2.0,-325.18,329.56199999999995,-0.9867035641245048,65029.0,83650.0,671900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-07,2022-07-14,7,16220.6,16049.2,15725.7025,0.0011603648977274172,15700.0,15350.0,350.0,33.6,9.45,17.692500000000003,0.0,2.0,15.692500000000003,332.3075,0.04722282825395154,173534.0,1737950.0,233100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-11,2022-07-14,3,16058.3,16049.2,15764.092499999999,0.02073467623521319,15550.0,15200.0,350.0,4.55,1.85,1.7399999999999998,0.0,2.0,-0.26000000000000023,348.26,-0.000746568655602137,482827.0,761850.0,2111950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-14,2022-07-21,7,16049.2,16719.45,15844.505,0.04941314937718633,15550.0,15200.0,350.0,37.75,9.35,21.335,0.0,2.0,19.335,328.665,0.05882889872666697,152319.0,250550.0,1448100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-18,2022-07-21,3,16340.55,16719.45,15926.009999999998,0.04487236872394296,15850.0,15500.0,350.0,8.9,2.45,4.7475000000000005,0.0,2.0,2.7475000000000005,345.2525,0.007957943823723218,1180426.0,2489050.0,4604600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-19,2022-07-28,9,16520.85,17158.25,15981.3875,0.07185677304665439,16000.0,15650.0,350.0,55.8,18.4,26.270000000000003,0.0,2.0,24.270000000000003,330.417,0.07345263712218199,145693.0,3295400.0,173800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-20,2022-07-28,8,16605.25,17158.25,16033.817500000001,0.06740525755866456,16100.0,15750.0,350.0,35.75,12.85,15.610000000000001,0.0,2.0,13.610000000000001,334.39,0.04070097790005683,97204.0,1123700.0,135400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-21,2022-07-28,7,16719.45,17158.25,16084.827500000003,0.06498399605076677,16200.0,15850.0,350.0,31.6,9.25,16.2225,0.0,2.0,14.2225,334.389,0.04253279862674909,191088.0,2865350.0,268900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-25,2022-07-28,3,16483.85,17158.25,16156.4575,0.03997741353421391,15950.0,15600.0,350.0,3.25,1.6,0.9224999999999999,0.0,2.0,-1.0775000000000001,349.0775,-0.0030867071065880792,277613.0,1414300.0,1551000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-27,2022-08-04,8,16929.6,17397.5,16256.059999999998,0.07283471427892452,16400.0,16050.0,350.0,85.3,29.4,38.695,0.0,2.0,36.695,338.592,0.10837527171344864,116455.0,977800.0,140550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-07-28,2022-08-04,7,17158.25,17397.5,16326.37,0.08927092029291428,16600.0,16250.0,350.0,41.55,11.85,21.689999999999998,0.0,2.0,19.689999999999998,343.165,0.057377646321740264,401392.0,2045700.0,351100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-01,2022-08-04,3,17345.45,17397.5,16478.335,0.09705993036427518,16800.0,16450.0,350.0,9.5,3.85,3.6475,0.0,2.0,1.6475,346.90900000000005,0.0047490840537432,867562.0,4948150.0,937100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-04,2022-08-11,7,17397.5,17698.15,16669.552499999998,0.07255588572555882,16850.0,16500.0,350.0,36.4,12.95,16.0475,0.0,2.0,14.0475,347.95,0.04037217991090674,252202.0,300550.0,2146700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-10,2022-08-18,8,17659.0,17758.45,16893.4475,0.10599280375031706,17100.0,16700.0,400.0,44.95,13.2,23.027500000000003,0.0,2.0,21.027500000000003,376.97249999999997,0.05577993089681609,63323.0,340000.0,504700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-11,2022-08-18,7,17698.15,17758.45,16981.4225,0.11039203445712165,17150.0,16750.0,400.0,15.5,4.85,7.5975,0.0,2.0,5.5975,392.4025,0.014264689954829544,63097.0,345800.0,700150.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-16,2022-08-25,9,17944.25,17558.9,17153.5125,0.102328224344995,17400.0,17000.0,400.0,38.55,12.5,18.3925,0.0,2.0,16.3925,381.6075,0.04295644084563327,162832.0,1541150.0,2383900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-17,2022-08-25,8,17956.5,17558.9,17234.31,0.09889202015844023,17400.0,17000.0,400.0,23.0,8.55,9.717500000000001,0.0,2.0,7.717500000000001,390.2825,0.019774137964166983,152046.0,1670400.0,2283350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-18,2022-08-25,7,17758.45,17558.9,17296.19,0.07491139983717554,17200.0,16800.0,400.0,7.6,3.4,2.5500000000000003,0.0,2.0,0.5500000000000003,397.45,0.001383821864385458,241366.0,2504000.0,1879550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-22,2022-08-25,3,17577.5,17558.9,17383.364999999998,0.05132046807759827,17050.0,16650.0,400.0,11.9,2.35,7.4125000000000005,0.0,2.0,5.4125000000000005,392.5875,0.013786735441143696,305173.0,1135500.0,213800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-25,2022-09-01,7,17558.9,17539.45,17529.8475,0.05510822146642802,17000.0,16600.0,400.0,31.55,8.55,16.985,0.0,2.0,14.985,383.015,0.039123794107280396,384509.0,3590150.0,1099450.0
