thesis_id,fold_id,rebalance_ts,next_rebalance_ts,event_return,selected_names,mean_score
TB06_T03_LowVolPortfolioRank,1,2016-05-03 09:15:00,2016-05-17 09:15:00,-0.07940277424093936,ADANIPORTS|KOTAKBANK|ULTRACEMCO,0.0
TB06_T03_LowVolPortfolioRank,1,2016-05-17 09:15:00,2016-05-31 09:15:00,0.011494619012547303,MARUTI|SUNPHARMA|WIPRO,6.0185621000000005
TB06_T03_LowVolPortfolioRank,1,2016-05-31 09:15:00,2016-06-14 09:15:00,0.015349734643263186,HINDUNILVR|ULTRACEMCO|BRITANNIA,5.817678033333333
TB06_T03_LowVolPortfolioRank,1,2016-06-14 09:15:00,2016-06-28 09:15:00,0.02986347774663708,WIPRO|DRREDDY|SUNPHARMA,5.8599120000000005
TB06_T03_LowVolPortfolioRank,1,2016-06-28 09:15:00,2016-07-13 09:15:00,0.03082914516212325,SUNPHARMA|ITC|WIPRO,5.3702948
TB06_T03_LowVolPortfolioRank,1,2016-07-13 09:15:00,2016-07-27 09:15:00,-0.007645019809739556,HCLTECH|CIPLA|INFY,5.9045602
TB06_T03_LowVolPortfolioRank,1,2016-07-27 09:15:00,2016-08-10 09:15:00,0.03029392159535203,HCLTECH|HINDUNILVR|INFY,5.9424038333333336
TB06_T03_LowVolPortfolioRank,1,2016-08-10 09:15:00,2016-08-25 09:15:00,-0.0342906170159895,SUNPHARMA|ITC|WIPRO,5.829753566666667
TB06_T03_LowVolPortfolioRank,1,2016-08-25 09:15:00,2016-09-09 09:15:00,0.031543035556637414,RELIANCE|KOTAKBANK|DRREDDY,6.074540333333334
TB06_T03_LowVolPortfolioRank,1,2016-09-09 09:15:00,2016-09-26 09:15:00,0.010031223094551428,HDFCBANK|M&M|RELIANCE,5.8739704999999995
TB06_T03_LowVolPortfolioRank,1,2016-09-26 09:15:00,2016-10-10 09:15:00,-0.02847946671717608,WIPRO|DRREDDY|SUNPHARMA,5.9667965
TB06_T03_LowVolPortfolioRank,1,2016-10-10 09:15:00,2016-10-26 09:15:00,-0.008974587036960514,WIPRO|HDFCBANK|INFY,6.190151133333334
TB06_T03_LowVolPortfolioRank,1,2016-10-26 09:15:00,2016-11-09 09:15:00,-0.05832217239799377,INFY|BAJAJ-AUTO|RELIANCE,5.971659533333333
