collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG22150PE,15709442,22150.0,PE,-0.08024308158015492,kite_quote_api,2026-08-19 09:46:01,7.410164,1.3,1.4,1.35,1.4,49335,23140,0.09999999999999987,0.07407407407407397,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG22900CE,15724546,22900.0,CE,-0.049100070798444584,kite_quote_api,2026-08-19 09:45:47,21.410164,1178.65,1260.15,1219.4,1334.5,0,5070,81.5,0.06683614892570115,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG22900PE,15724802,22900.0,PE,-0.049100070798444584,kite_quote_api,2026-08-19 09:46:07,1.410164,2.2,2.25,2.225,2.25,1096485,592345,0.04999999999999982,0.02247191011235947,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG22950CE,15725058,22950.0,CE,-0.0470238700796638,kite_quote_api,2026-08-19 09:46:04,4.410164,1147.6,1219.6,1183.6,1580.55,0,195,72.0,0.06083136194660359,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG22950PE,15725314,22950.0,PE,-0.0470238700796638,kite_quote_api,2026-08-19 09:46:07,1.410164,2.35,2.4,2.375,2.4,390975,175500,0.04999999999999982,0.021052631578947295,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG23000CE,15725570,23000.0,CE,-0.044947669360883125,kite_quote_api,2026-08-19 09:46:06,2.410164,1128.35,1131.7,1130.025,1129.3,24895,420615,3.3500000000001364,0.002964536182827934,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG23000PE,15725826,23000.0,PE,-0.044947669360883125,kite_quote_api,2026-08-19 09:46:07,1.410164,2.55,2.6,2.575,2.6,6720155,8967400,0.050000000000000266,0.019417475728155442,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG23050CE,15726082,23050.0,CE,-0.04287146864210245,kite_quote_api,2026-08-19 09:45:49,19.410164,1047.85,1101.1,1074.475,1435.0,0,455,53.25,0.049559086995974784,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG23050PE,15726338,23050.0,PE,-0.04287146864210245,kite_quote_api,2026-08-19 09:46:07,1.410164,2.65,2.7,2.675,2.7,686400,227695,0.050000000000000266,0.018691588785046828,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-19,2026-08-19T09:46:08.410164+05:30,NIFTY,NSE:NIFTY 50,24082.45,2026-08-19 09:46:06,2026-08-25,6,22878.3275,25286.572500000002,NIFTY26AUG23100CE,15727618,23100.0,CE,-0.040795267923321776,kite_quote_api,2026-08-19 09:46:07,1.410164,1023.55,1031.4,1027.475,1068.1,65,5395,7.850000000000136,0.007640088566631925,True,True,True,False,blocked_no_broker_call,spot_band
