fold_id,rebalance_date,next_rebalance_date,available_symbol_count,BreadthRelAdvFrac_3,hedge_regime,core_weight,active_weight,core_return,active_return,strategy_return,top_names
3,2019-04-25,2019-05-08,22,0.5652173913043478,False,0.9,0.1,-0.0198772739301482,-0.038255362979912805,-0.02171508283512466,PRESTIGE|MANAPPURAM|OBEROIRLTY|VOLTAS|PERSISTENT|IDFCFIRSTB|FEDERALBNK|LEMONTREE|CROMPTON|BLUESTARCO
4,2019-05-09,2019-06-21,22,0.391304347826087,False,0.9,0.1,0.014487201513056784,0.03635122225492031,0.016673603587243138,PRESTIGE|BLUESTARCO|MANAPPURAM|IDFCFIRSTB|FEDERALBNK|OBEROIRLTY|VOLTAS|IIFL|CDSL|LTTS
4,2019-06-21,2019-08-02,22,0.5217391304347826,False,0.9,0.1,-0.10038348422164707,-0.11474340754928,-0.10181947655441037,LTTS|BLUESTARCO|FEDERALBNK|CROMPTON|OBEROIRLTY|MANAPPURAM|SJVN|NHPC|VOLTAS|PRESTIGE
4,2019-08-02,2019-09-19,23,0.6086956521739131,False,0.9,0.1,0.040873547018085106,0.02579969118585132,0.03936616143486173,OBEROIRLTY|VOLTAS|PHOENIXLTD|SUNDARMFIN|SJVN|CROMPTON|MANAPPURAM|PRESTIGE|COFORGE|MPHASIS
4,2019-09-19,2019-11-05,23,0.56,False,0.9,0.1,0.06465530934743473,0.026923379957593134,0.060882116408450565,PHOENIXLTD|PRESTIGE|COFORGE|MPHASIS|SJVN|VOLTAS|KPITTECH|CROMPTON|IDFCFIRSTB|OBEROIRLTY
4,2019-11-05,2019-12-18,23,0.375,False,0.9,0.1,0.03274915649602178,0.028459935701489355,0.03232023441656854,MANAPPURAM|TATAELXSI|COFORGE|CDSL|BLUESTARCO|PRESTIGE|HUDCO|KPITTECH|PHOENIXLTD|PERSISTENT
4,2019-12-18,2020-01-30,24,0.4,False,0.9,0.1,0.07651515689305677,0.11878769809670182,0.08074241101342128,AFFLE|IIFL|MANAPPURAM|TATAELXSI|PRESTIGE|COFORGE|CDSL|PERSISTENT|SUNDARMFIN|LEMONTREE
4,2020-01-30,2020-03-13,24,0.5,False,0.9,0.1,-0.1957884443164175,-0.2257317738411609,-0.19878277726889187,IIFL|PRESTIGE|PHOENIXLTD|AFFLE|COFORGE|TATAELXSI|PERSISTENT|CDSL|MANAPPURAM|LTTS
4,2020-03-13,2020-04-30,24,0.5,False,0.9,0.1,-0.16396400498989933,-0.12080303691235436,-0.15964790818214483,AFFLE|CROMPTON|VOLTAS|CDSL|PHOENIXLTD|TATAELXSI|LTTS|PERSISTENT|BLUESTARCO|INDUSTOWER
4,2020-04-30,2020-05-12,24,0.375,False,0.9,0.1,-0.04857649033118879,-0.03733853958525838,-0.04745269525659575,AFFLE|CDSL|TATAELXSI|CROMPTON|NHPC|SJVN|MPHASIS|SUNDARMFIN|LTTS|VOLTAS
5,2020-05-13,2020-06-25,24,0.4166666666666667,False,0.9,0.1,0.16366882622854526,0.09324637967514925,0.15662658157320566,MPHASIS|SJVN|NHPC|INDUSTOWER|CDSL|AFFLE|PERSISTENT|CROMPTON|COFORGE|TATAELXSI
5,2020-06-25,2020-08-06,24,0.5416666666666666,False,0.9,0.1,0.1035649688410407,0.11701465132319368,0.104909937089256,KPITTECH|AFFLE|INDUSTOWER|MANAPPURAM|TATAELXSI|HUDCO|CDSL|FEDERALBNK|IDFCFIRSTB|SUNDARMFIN
5,2020-08-06,2020-09-17,24,0.375,False,0.9,0.1,0.1630442377588869,0.20494719608643425,0.16723453359164164,PERSISTENT|CDSL|MPHASIS|HUDCO|KPITTECH|COFORGE|PRESTIGE|LTTS|LEMONTREE|AFFLE
5,2020-09-17,2020-10-30,24,0.4166666666666667,False,0.9,0.1,-0.020493685628419907,-0.027014592004226318,-0.02114577626600055,AFFLE|PERSISTENT|CDSL|KPITTECH|COFORGE|MPHASIS|TATAELXSI|LTTS|BLUESTARCO|VOLTAS
5,2020-10-30,2020-12-14,24,0.36,True,1.2,-0.2,0.21335590540313945,0.16410507827903476,0.22320607082796037,TATAELXSI|AFFLE|CDSL|KPITTECH|BLUESTARCO|OBEROIRLTY|PERSISTENT|MPHASIS|VOLTAS|CROMPTON
