strategy,trade_count,first_entry,last_expiry,total_pnl_points,mean_pnl_points,median_pnl_points,worst_trade_points,win_rate,max_drawdown_points,mean_return_on_margin,total_return_on_margin,annualized_return_on_margin,mean_days_to_expiry,mean_total_contracts
TB11_spot_3pct_ret5_m1_sma_0,498,2016-07-18,2024-06-27,2575.982500000002,5.172655622489963,7.98,-611.0275,0.7610441767068273,-1390.7124999999994,0.007940482122075602,3.9543600967936494,0.18186802497483767,6.887550200803213,191402.5763052209
TB11_spot_3pct_above_sma20,545,2016-07-18,2024-06-27,2729.1999999999975,5.0077064220183445,8.612499999999999,-611.0275,0.763302752293578,-1912.2725000000023,0.008687962576883116,4.734939604401299,0.18133588001280976,6.895412844036697,189545.39633027522
TB11_spot_3pct_ret5_m1_sma_m1,600,2016-07-18,2024-06-27,3188.7475000000054,5.314579166666675,7.098749999999999,-611.0275,0.7583333333333333,-1405.1700000000008,0.00784774096446791,4.7086445786807465,0.16296379259745342,6.85,197224.78333333333
TB11_spot_3pct_ret5_gt_m1,653,2016-07-18,2024-06-27,3933.5475000000033,6.023809341500771,8.0875,-611.0275,0.7611026033690659,-1405.1700000000005,0.008657093306588943,5.653081929202579,0.1628918865198341,6.85145482388974,204783.77488514548
TB11_spot_3pct_above_sma20_m1,690,2016-07-18,2024-06-27,3302.8975000000014,4.786807971014495,7.537500000000001,-611.0275,0.7623188405797101,-2084.2500000000027,0.0075521637348940915,5.210992977076923,0.1475574982935126,6.863768115942029,200919.60579710145
TB11_spot_3pct_ret5_m2_sma_m1,672,2016-07-18,2024-06-27,3164.192500000002,4.70861979166667,7.3075,-611.0275,0.7619047619047619,-1728.9450000000024,0.007318961878687076,4.918342382477715,0.1475023353795708,6.8601190476190474,198881.39732142858
TB11_spot_3pct_ret5_gt_m2,770,2016-07-18,2024-06-27,3952.482500000002,5.133094155844159,8.514999999999997,-611.0275,0.7649350649350649,-1802.915000000001,0.006915357512851215,5.324825284895436,0.1326527507789732,6.848051948051948,208436.9103896104
TB11_spot_base_3pct_shock_skip,864,2016-06-23,2024-06-27,3117.977500000001,3.6087702546296305,9.425,-611.0275,0.7685185185185185,-3650.1125,0.004633235511670784,4.003115482083557,0.10175218538785558,6.80787037037037,214607.7372685185
