collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670722400PE,11397890,22400.0,PE,-0.08119338213126226,kite_quote_api,2026-07-06 09:46:06,2.390724,0.85,0.9,0.875,0.85,974155,593775,0.050000000000000044,0.0571428571428572,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723200CE,11409922,23200.0,CE,-0.048378860064521634,kite_quote_api,2026-07-06 09:46:08,0.390724,1175.45,1178.65,1177.0500000000002,1175.0,390,49270,3.2000000000000455,0.00271866105942827,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723200PE,11410178,23200.0,PE,-0.048378860064521634,kite_quote_api,2026-07-06 09:46:08,0.390724,1.45,1.5,1.475,1.5,9370985,4491630,0.050000000000000044,0.03389830508474579,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723250CE,11410434,23250.0,CE,-0.04632795243535026,kite_quote_api,2026-07-06 09:46:07,1.390724,1123.75,1130.3,1127.025,1120.0,195,7215,6.5499999999999545,0.005811761052327991,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723250PE,11410690,23250.0,PE,-0.04632795243535026,kite_quote_api,2026-07-06 09:46:07,1.390724,1.45,1.5,1.475,1.5,1933750,1461135,0.050000000000000044,0.03389830508474579,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723300CE,11410946,23300.0,CE,-0.044277044806179,kite_quote_api,2026-07-06 09:46:07,1.390724,1074.15,1079.55,1076.85,1069.2,1625,53820,5.399999999999864,0.005014625992477935,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723300PE,11411202,23300.0,PE,-0.044277044806179,kite_quote_api,2026-07-06 09:46:08,0.390724,1.5,1.55,1.525,1.5,8082360,5603195,0.050000000000000044,0.03278688524590167,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723350CE,11411458,23350.0,CE,-0.04222613717700774,kite_quote_api,2026-07-06 09:46:07,1.390724,995.95,1045.7,1020.825,933.7,0,31460,49.75,0.04873509171503441,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723350PE,11412738,23350.0,PE,-0.04222613717700774,kite_quote_api,2026-07-06 09:46:08,0.390724,1.65,1.7,1.6749999999999998,1.65,3318770,1954030,0.050000000000000044,0.029850746268656747,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-06,2026-07-06T09:46:08.390724+05:30,NIFTY,NSE:NIFTY 50,24379.45,2026-07-06 09:46:06,2026-07-07,1,23160.4775,25598.4225,NIFTY2670723400CE,11413506,23400.0,CE,-0.04017522954783648,kite_quote_api,2026-07-06 09:46:07,1.390724,975.05,978.8,976.925,968.65,17290,112515,3.75,0.0038385751209151163,True,True,True,False,blocked_no_broker_call,spot_band
