experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict
E1002,long_only,every_15_session_open,3,49,0.010459222073351008,0.008506162876574661,0.049777530240706545,1.7619047619047619,0.010459222073351008,0.0,27,0,22,0.5510204081632653,0.1827289593540507,SIGNAL_E211_BANDED_68,0.0001012555869542,0.010357966486396808,True,True,baseline_promoted
E1006,long_only,every_15_session_open,3,49,0.0073020565661096205,0.005516328091120076,0.04135707659966621,1.7619047619047619,0.0073020565661096205,0.0,28,0,21,0.5714285714285714,0.20963410327786303,SIGNAL_E211_BANDED_68,0.0001012555869542,0.00720080097915542,True,True,baseline_promoted
E1003,long_only,every_15_session_open,3,49,0.005525793459391116,-0.0013656132770912058,0.04073335748163161,1.6802721088435375,0.005525793459391116,0.0,23,0,26,0.46938775510204084,0.1594219497662164,SIGNAL_E211_BANDED_68,0.0001012555869542,0.005424537872436915,True,True,baseline_promoted
