collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671422150PE,13122050,22150.0,PE,-0.07993744405375824,kite_quote_api,2026-07-13 09:46:09,0.56503,0.95,1.0,0.975,1.0,288990,146900,0.050000000000000044,0.05128205128205133,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671422900CE,13134082,22900.0,CE,-0.04878408437160564,kite_quote_api,2026-07-13 09:46:06,3.56503,1096.55,1268.85,1182.6999999999998,1305.4,0,1560,172.29999999999995,0.14568360530988414,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671422900PE,13134338,22900.0,PE,-0.04878408437160564,kite_quote_api,2026-07-13 09:46:08,1.5650300000000001,1.7,1.75,1.725,1.75,4708340,2160925,0.050000000000000044,0.028985507246376836,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671422950CE,13134594,22950.0,CE,-0.04670719372612875,kite_quote_api,2026-07-13 09:46:08,1.5650300000000001,1099.5,1143.45,1121.475,1252.55,0,5915,43.950000000000045,0.039189460308968145,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671422950PE,13134850,22950.0,PE,-0.04670719372612875,kite_quote_api,2026-07-13 09:46:09,0.56503,1.75,1.8,1.775,1.8,1981135,864695,0.050000000000000044,0.028169014084507067,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671423000CE,13135106,23000.0,CE,-0.04463030308065197,kite_quote_api,2026-07-13 09:46:08,1.5650300000000001,1050.2,1054.05,1052.125,1051.15,19305,86905,3.849999999999909,0.003659261019365483,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671423000PE,13135362,23000.0,PE,-0.04463030308065197,kite_quote_api,2026-07-13 09:46:09,0.56503,1.85,1.9,1.875,1.9,20890675,12254840,0.04999999999999982,0.02666666666666657,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671423050CE,13135618,23050.0,CE,-0.042553412435175075,kite_quote_api,2026-07-13 09:46:08,1.5650300000000001,1000.8,1007.65,1004.2249999999999,967.0,65,3510,6.850000000000023,0.006821180512335406,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671423050PE,13137410,23050.0,PE,-0.042553412435175075,kite_quote_api,2026-07-13 09:46:08,1.5650300000000001,2.1,2.15,2.125,2.15,4123665,1533025,0.04999999999999982,0.0235294117647058,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-13,2026-07-13T09:46:09.565030+05:30,NIFTY,NSE:NIFTY 50,24074.45,2026-07-13 09:46:07,2026-07-14,1,22870.7275,25278.1725,NIFTY2671423100CE,13138946,23100.0,CE,-0.04047652178969818,kite_quote_api,2026-07-13 09:46:09,0.56503,950.15,956.6,953.375,955.0,1495,8385,6.4500000000000455,0.0067654385734889685,True,True,True,False,blocked_no_broker_call,spot_band
