experiment_id,ticker,pnl_contribution
E1002,ADANIPORTS,-0.02068588619237951
E1002,AXISBANK,-0.10169940745447857
E1002,BAJAJ-AUTO,-0.0022411469985825017
E1002,BHARTIARTL,-0.045290439326281635
E1002,BPCL,9.51819331259313e-05
E1002,BRITANNIA,-0.012338911378996172
E1002,CIPLA,0.07641894688713521
E1002,DRREDDY,-0.036050643459482494
E1002,HCLTECH,-0.05681252611447771
E1002,HDFCBANK,-0.03810191631523607
E1002,HINDUNILVR,-0.06858239396146672
E1002,ICICIBANK,-0.057783727639299315
E1002,INFY,-0.12398915472250424
E1002,ITC,-0.06269194082665759
E1002,KOTAKBANK,-0.030494071303589557
E1002,LT,-0.10939466337800771
E1002,M&M,0.032459113861471975
E1002,MARUTI,-0.03377017496130128
E1002,NESTLEIND,-0.039706988669936515
E1002,ONGC,-0.01897530006799461
E1002,RELIANCE,-0.008292180394244338
E1002,SBIN,-0.03539765381621307
E1002,SUNPHARMA,-0.012527639463895707
E1002,TCS,-0.0012008760296222153
E1002,TECHM,-0.0626086765376125
E1002,ULTRACEMCO,0.06756409979037768
E1002,WIPRO,0.004438244922211889
E1003,ADANIPORTS,-0.1335674811449234
E1003,AXISBANK,-0.027905085555018676
E1003,BAJAJ-AUTO,0.02742205415850104
E1003,BHARTIARTL,0.015054222376919368
E1003,BPCL,0.014320207709527357
E1003,BRITANNIA,0.007618044732759002
E1003,CIPLA,-0.016900821579327676
E1003,DRREDDY,-0.036747246852284976
E1003,HCLTECH,0.03882391795569519
E1003,HDFCBANK,-0.01481237684713066
E1003,HINDUNILVR,-0.10851212950831218
E1003,ICICIBANK,-0.01823576785203741
E1003,INFY,-0.10779802942380752
E1003,ITC,-0.039440351923313
E1003,KOTAKBANK,-0.05610304421795753
E1003,LT,-0.03489714626067566
E1003,M&M,0.017685324906478613
E1003,MARUTI,-0.04689898688994186
E1003,NESTLEIND,-0.054475701450834225
E1003,ONGC,-0.007791401565307131
E1003,RELIANCE,0.04100011044105431
E1003,SBIN,-0.06033693612455172
E1003,SUNPHARMA,-0.08333065524469356
E1003,TCS,-0.06221696069377093
E1003,TECHM,-0.1232855225843824
E1003,ULTRACEMCO,0.029526935050619825
E1003,WIPRO,-0.09147364421852675
E1006,ADANIPORTS,-0.010596463519227878
E1006,AXISBANK,0.03573338976697642
E1006,BAJAJ-AUTO,0.0559830064093636
E1006,BHARTIARTL,0.01983705803758294
E1006,BPCL,0.08678654858952652
E1006,BRITANNIA,0.007872720654986046
E1006,CIPLA,0.0026553649444003573
E1006,DRREDDY,-0.01514829551390438
E1006,HCLTECH,0.04196224487086594
E1006,HDFCBANK,-0.03438841427194074
E1006,HINDUNILVR,-0.04309648657099652
E1006,ICICIBANK,-0.053022487480221245
E1006,INFY,-0.10976559564889822
E1006,ITC,-0.08984462940375769
E1006,KOTAKBANK,-0.036960073149413505
E1006,LT,-0.07817890166317003
E1006,M&M,0.09555997984278254
E1006,MARUTI,-0.008673185497014664
E1006,NESTLEIND,-0.07085241708572722
E1006,ONGC,0.03357931714609374
E1006,RELIANCE,-0.034833193572361885
E1006,SBIN,-0.037918157375009906
E1006,SUNPHARMA,-0.07156594769691864
E1006,TCS,-0.021374705165249648
E1006,TECHM,-0.00835048161700979
E1006,ULTRACEMCO,0.0631562273940376
E1006,WIPRO,-0.05994478179342552
