symbol,trade_date,expiry_date,entry_spot,expiry_spot,short_put_strike,long_put_strike,short_put_premium,long_put_premium,net_credit_points,spread_width_points,max_loss_points,max_loss_pct_collateral,pnl_points,return_on_max_loss,return_on_cash_equivalent,assigned_or_tested
BHARTIARTL,2021-06-24,2021-07-29,519.0,556.7,490.0,470.0,4.3,2.15,2.15,20.0,17.85,0.03642857142857143,2.15,0.12044817927170867,0.004387755102040816,False
BHARTIARTL,2021-07-22,2021-08-26,536.6,576.1,500.0,480.0,3.8,1.95,1.8499999999999999,20.0,18.15,0.0363,1.8499999999999999,0.10192837465564739,0.0036999999999999997,False
BHARTIARTL,2021-08-26,2021-09-30,576.1,688.3,540.0,520.0,5.7,3.05,2.6500000000000004,20.0,17.35,0.03212962962962963,2.6500000000000004,0.1527377521613833,0.004907407407407408,False
BHARTIARTL,2021-09-23,2021-10-28,713.4,689.75,670.0,640.0,12.0,5.5,6.5,30.0,23.5,0.03507462686567164,6.5,0.2765957446808511,0.009701492537313432,False
BHARTIARTL,2021-10-21,2021-11-25,696.05,765.15,660.0,630.0,18.9,9.0,9.899999999999999,30.0,20.1,0.030454545454545456,9.899999999999999,0.4925373134328357,0.014999999999999998,False
BHARTIARTL,2021-11-25,2021-12-30,765.15,679.35,720.0,690.0,8.55,4.7,3.8500000000000005,30.0,26.15,0.036319444444444446,-26.15,-1.0,-0.036319444444444446,True
BHARTIARTL,2021-12-23,2022-01-27,678.75,707.25,640.0,620.0,7.0,3.8,3.2,20.0,16.8,0.026250000000000002,3.2,0.19047619047619047,0.005,False
BHARTIARTL,2022-01-20,2022-02-24,715.4,670.9,670.0,650.0,7.15,3.85,3.3000000000000003,20.0,16.7,0.024925373134328358,3.3000000000000003,0.1976047904191617,0.004925373134328359,False
BHARTIARTL,2022-02-24,2022-03-31,670.9,754.95,630.0,600.0,11.4,6.45,4.95,30.0,25.05,0.03976190476190476,4.95,0.19760479041916168,0.007857142857142858,False
BHARTIARTL,2022-03-24,2022-04-28,706.35,747.35,670.0,650.0,9.9,6.4,3.5,20.0,16.5,0.024626865671641792,3.5,0.21212121212121213,0.0052238805970149255,False
BHARTIARTL,2022-04-21,2022-05-26,735.75,693.65,690.0,670.0,10.75,5.5,5.25,20.0,14.75,0.021376811594202898,5.25,0.3559322033898305,0.007608695652173913,False
BHARTIARTL,2022-05-26,2022-06-30,693.65,684.95,650.0,620.0,9.25,4.95,4.3,30.0,25.7,0.039538461538461536,4.3,0.16731517509727625,0.006615384615384615,False
BHARTIARTL,2022-06-23,2022-07-28,660.2,666.85,620.0,600.0,8.9,5.85,3.0500000000000007,20.0,16.95,0.027338709677419352,3.0500000000000007,0.17994100294985255,0.004919354838709679,False
BHARTIARTL,2022-07-21,2022-08-25,678.35,741.0,640.0,610.0,8.2,3.1,5.1,30.0,24.9,0.038906249999999996,5.1,0.20481927710843373,0.00796875,False
BHARTIARTL,2022-08-25,2022-09-29,741.0,764.65,700.0,670.0,9.0,4.35,4.65,30.0,25.35,0.03621428571428572,4.65,0.1834319526627219,0.006642857142857143,False
BHARTIARTL,2022-09-22,2022-10-27,784.1,817.1,730.0,700.0,8.65,4.35,4.300000000000001,30.0,25.7,0.035205479452054794,4.300000000000001,0.1673151750972763,0.00589041095890411,False
BHARTIARTL,2022-10-20,2022-11-24,792.9,848.35,750.0,730.0,9.2,7.0,2.1999999999999993,20.0,17.8,0.023733333333333335,2.1999999999999993,0.12359550561797748,0.0029333333333333325,False
BHARTIARTL,2022-11-24,2022-12-29,848.35,820.75,800.0,770.0,3.85,2.05,1.8000000000000003,30.0,28.2,0.03525,1.8000000000000003,0.06382978723404256,0.0022500000000000003,False
BHARTIARTL,2022-12-21,2023-01-25,814.0,776.5,750.0,700.0,2.65,0.7,1.95,50.0,48.05,0.06406666666666666,1.95,0.04058272632674298,0.0026,False
BHARTIARTL,2023-01-19,2023-02-23,772.0,762.95,730.0,700.0,4.95,2.35,2.6,30.0,27.4,0.03753424657534246,2.6,0.09489051094890512,0.0035616438356164386,False
BHARTIARTL,2023-02-22,2023-03-29,772.15,743.6,730.0,700.0,4.9,2.05,2.8500000000000005,30.0,27.15,0.037191780821917805,2.8500000000000005,0.10497237569060776,0.0039041095890410965,False
BHARTIARTL,2023-03-23,2023-04-27,763.55,786.5,720.0,700.0,4.7,3.1,1.6,20.0,18.4,0.025555555555555554,1.6,0.08695652173913045,0.0022222222222222222,False
BHARTIARTL,2023-04-20,2023-05-25,772.3,822.7,730.0,700.0,4.0,2.05,1.9500000000000002,30.0,28.05,0.03842465753424658,1.9500000000000002,0.06951871657754011,0.002671232876712329,False
BHARTIARTL,2023-06-22,2023-07-27,842.8,895.15,800.0,770.0,6.25,2.5,3.75,30.0,26.25,0.0328125,3.75,0.14285714285714285,0.0046875,False
BHARTIARTL,2023-07-27,2023-08-31,895.15,856.4,850.0,820.0,8.05,5.25,2.8000000000000007,30.0,27.2,0.032,2.8000000000000007,0.10294117647058826,0.0032941176470588245,False
BHARTIARTL,2023-08-24,2023-09-28,869.45,925.65,820.0,800.0,3.5,1.9,1.6,20.0,18.4,0.0224390243902439,1.6,0.08695652173913045,0.0019512195121951222,False
BHARTIARTL,2023-09-21,2023-10-26,917.95,905.5,870.0,850.0,5.0,2.9,2.1,20.0,17.9,0.020574712643678158,2.1,0.11731843575418996,0.002413793103448276,False
BHARTIARTL,2023-10-26,2023-11-30,905.5,1014.7,860.0,850.0,5.35,4.0,1.3499999999999996,10.0,8.65,0.010058139534883721,1.3499999999999996,0.15606936416184966,0.0015697674418604648,False
BHARTIARTL,2023-11-23,2023-12-28,976.65,1036.7,920.0,900.0,6.4,2.1,4.300000000000001,20.0,15.7,0.017065217391304347,4.300000000000001,0.2738853503184714,0.004673913043478262,False
BHARTIARTL,2023-12-21,2024-01-25,977.9,1160.55,900.0,850.0,3.55,1.5,2.05,50.0,47.95,0.05327777777777778,2.05,0.042752867570385815,0.0022777777777777774,False
BHARTIARTL,2024-01-25,2024-02-29,1160.55,1123.35,1100.0,1050.0,10.0,4.0,6.0,50.0,44.0,0.04,6.0,0.13636363636363635,0.005454545454545455,False
BHARTIARTL,2024-02-22,2024-03-28,1135.55,1228.6,1060.0,1050.0,11.25,5.85,5.4,10.0,4.6,0.004339622641509434,5.4,1.173913043478261,0.005094339622641509,False
BHARTIARTL,2024-03-21,2024-04-25,1220.8,1338.7,1150.0,1100.0,6.95,3.45,3.5,50.0,46.5,0.04043478260869565,3.5,0.07526881720430108,0.003043478260869565,False
BHARTIARTL,2024-04-25,2024-05-30,1338.7,1377.15,1270.0,1220.0,12.95,6.15,6.799999999999999,50.0,43.2,0.03401574803149607,6.799999999999999,0.15740740740740738,0.005354330708661417,False
BHARTIARTL,2024-05-23,2024-06-27,1374.05,1475.8,1300.0,1250.0,18.2,9.3,8.899999999999999,50.0,41.1,0.031615384615384615,8.899999999999999,0.21654501216545008,0.006846153846153845,False
BHARTIARTL,2024-06-20,2024-07-25,1381.15,1449.15,1300.0,1250.0,10.15,4.65,5.5,50.0,44.5,0.03423076923076923,5.5,0.12359550561797752,0.004230769230769231,False
BHARTIARTL,2024-07-25,2024-08-29,1449.15,1565.9,1360.0,1320.0,10.15,6.3,3.8500000000000005,40.0,36.15,0.026580882352941176,3.8500000000000005,0.10650069156293225,0.002830882352941177,False
BHARTIARTL,2024-08-22,2024-09-26,1486.35,1771.1,1400.0,1360.0,7.5,4.1,3.4000000000000004,40.0,36.6,0.026142857142857145,3.4000000000000004,0.09289617486338798,0.002428571428571429,False
BHARTIARTL,2024-09-26,2024-10-31,1771.1,1612.6,1680.0,1620.0,13.35,6.6,6.75,60.0,53.25,0.03169642857142857,-53.25,-1.0,-0.03169642857142857,True
BHARTIARTL,2024-10-24,2024-11-28,1678.45,1560.4,1580.0,1560.0,12.05,10.5,1.5500000000000007,20.0,18.45,0.011677215189873417,-18.04999999999991,-0.9783197831978271,-0.011424050632911334,True
BHARTIARTL,2024-11-22,2024-12-26,1569.3,1599.5,1480.0,1440.0,10.7,6.95,3.749999999999999,40.0,36.25,0.024493243243243243,3.749999999999999,0.10344827586206894,0.002533783783783783,False
BHARTIARTL,2024-12-26,2025-01-30,1599.5,1640.75,1500.0,1440.0,8.1,3.3,4.8,60.0,55.2,0.0368,4.8,0.08695652173913043,0.0031999999999999997,False
ICICIBANK,2016-05-09,2016-05-26,204.82,219.23,190.0,185.0,0.35,0.2,0.14999999999999997,5.0,4.85,0.02552631578947368,0.14999999999999997,0.030927835051546386,0.0007894736842105262,False
ICICIBANK,2016-05-26,2016-06-30,219.23,218.68,200.0,190.0,0.95,0.6,0.35,10.0,9.65,0.04825,0.35,0.03626943005181347,0.0017499999999999998,False
ICICIBANK,2016-06-23,2016-07-28,219.0,247.27,200.0,180.0,1.7,0.1,1.5999999999999999,20.0,18.4,0.092,1.5999999999999999,0.08695652173913043,0.008,False
ICICIBANK,2016-07-21,2016-08-25,238.09,224.5,220.0,200.0,0.95,0.5,0.44999999999999996,20.0,19.55,0.08886363636363637,0.44999999999999996,0.02301790281329923,0.002045454545454545,False
ICICIBANK,2016-08-25,2016-09-29,224.5,227.59,210.0,200.0,0.55,0.3,0.25000000000000006,10.0,9.75,0.04642857142857143,0.25000000000000006,0.025641025641025647,0.0011904761904761908,False
ICICIBANK,2017-02-23,2017-03-30,258.64,255.77,240.0,230.0,0.65,0.1,0.55,10.0,9.45,0.039375,0.55,0.05820105820105821,0.0022916666666666667,False
ICICIBANK,2017-05-25,2017-06-29,288.82,293.25,270.0,260.0,1.0,0.5,0.5,10.0,9.5,0.03518518518518519,0.5,0.05263157894736842,0.001851851851851852,False
ICICIBANK,2017-06-22,2017-07-27,289.6,307.2,272.75,263.65,2.45,1.25,1.2000000000000002,9.100000000000023,7.900000000000023,0.028964252978918505,1.2000000000000002,0.15189873417721478,0.004399633363886344,False
ICICIBANK,2017-07-27,2017-08-31,307.2,298.05,290.9,280.0,4.0,2.7,1.2999999999999998,10.899999999999977,9.599999999999977,0.03300103128222749,1.2999999999999998,0.135416666666667,0.00446888965280165,False
ICICIBANK,2017-08-24,2017-09-28,297.7,275.95,280.0,250.0,2.2,0.1,2.1,30.0,27.9,0.09964285714285714,-1.9500000000000113,-0.06989247311827998,-0.006964285714285754,True
ICICIBANK,2017-09-21,2017-10-26,284.95,299.25,270.0,260.0,3.25,1.5,1.75,10.0,8.25,0.030555555555555555,1.75,0.21212121212121213,0.006481481481481481,False
ICICIBANK,2017-10-26,2017-11-30,299.25,307.55,280.0,270.0,6.35,4.15,2.1999999999999993,10.0,7.800000000000001,0.027857142857142858,2.1999999999999993,0.28205128205128194,0.007857142857142854,False
ICICIBANK,2017-11-23,2017-12-28,319.45,315.3,300.0,280.0,4.85,1.7,3.1499999999999995,20.0,16.85,0.05616666666666667,3.1499999999999995,0.1869436201780415,0.010499999999999999,False
ICICIBANK,2018-01-18,2018-02-22,346.15,318.35,320.0,310.0,5.1,3.25,1.8499999999999996,10.0,8.15,0.025468750000000002,0.20000000000002238,0.024539877300616242,0.0006250000000000699,True
ICICIBANK,2018-02-21,2018-03-28,319.2,278.35,300.0,290.0,4.4,3.15,1.2500000000000004,10.0,8.75,0.029166666666666667,-8.75,-1.0,-0.029166666666666667,True
ICICIBANK,2018-03-22,2018-04-26,283.25,278.85,260.0,250.0,3.0,1.6,1.4,10.0,8.6,0.03307692307692307,1.4,0.1627906976744186,0.005384615384615384,False
ICICIBANK,2018-04-26,2018-05-31,278.85,285.8,260.0,250.0,4.45,2.55,1.9000000000000004,10.0,8.1,0.031153846153846153,1.9000000000000004,0.23456790123456794,0.007307692307692309,False
ICICIBANK,2018-05-24,2018-06-28,297.7,271.4,280.0,270.0,3.8,2.1,1.6999999999999997,10.0,8.3,0.029642857142857144,-6.9000000000000234,-0.8313253012048221,-0.024642857142857227,True
ICICIBANK,2018-06-21,2018-07-26,297.95,285.65,280.0,270.0,3.75,2.1,1.65,10.0,8.35,0.02982142857142857,1.65,0.19760479041916168,0.005892857142857142,False
ICICIBANK,2018-07-26,2018-08-30,285.65,344.35,270.0,260.0,6.15,3.6,2.5500000000000003,10.0,7.449999999999999,0.02759259259259259,2.5500000000000003,0.34228187919463093,0.009444444444444446,False
ICICIBANK,2018-08-23,2018-09-27,337.2,306.65,320.0,310.0,6.5,4.0,2.5,10.0,7.5,0.0234375,-7.5,-1.0,-0.0234375,True
ICICIBANK,2018-09-21,2018-10-25,317.1,319.95,300.0,290.0,5.4,3.3,2.1000000000000005,10.0,7.8999999999999995,0.02633333333333333,2.1000000000000005,0.26582278481012667,0.007000000000000002,False
ICICIBANK,2018-10-25,2018-11-29,319.95,362.2,300.0,290.0,8.05,5.6,2.450000000000001,10.0,7.549999999999999,0.025166666666666664,2.450000000000001,0.32450331125827836,0.008166666666666671,False
ICICIBANK,2018-11-22,2018-12-27,352.05,355.65,330.0,320.0,4.35,3.0,1.3499999999999996,10.0,8.65,0.026212121212121214,1.3499999999999996,0.15606936416184966,0.0040909090909090895,False
ICICIBANK,2018-12-27,2019-01-31,355.65,364.45,335.0,320.0,4.2,1.85,2.35,15.0,12.65,0.037761194029850745,2.35,0.1857707509881423,0.007014925373134329,False
ICICIBANK,2019-01-24,2019-02-28,364.8,350.15,340.0,300.0,4.95,1.15,3.8000000000000003,40.0,36.2,0.10647058823529412,3.8000000000000003,0.10497237569060773,0.011176470588235295,False
ICICIBANK,2019-02-21,2019-03-28,351.3,400.55,330.0,320.0,4.6,2.85,1.7499999999999996,10.0,8.25,0.025,1.7499999999999996,0.21212121212121207,0.005303030303030302,False
ICICIBANK,2019-03-22,2019-04-25,391.8,395.4,370.0,360.0,5.0,2.95,2.05,10.0,7.95,0.021486486486486486,2.05,0.2578616352201258,0.00554054054054054,False
ICICIBANK,2019-04-25,2019-05-30,395.4,426.2,375.0,360.0,7.0,3.55,3.45,15.0,11.55,0.0308,3.45,0.2987012987012987,0.0092,False
ICICIBANK,2019-05-23,2019-06-27,410.85,440.95,390.0,370.0,7.4,2.95,4.45,20.0,15.55,0.039871794871794874,4.45,0.28617363344051444,0.011410256410256411,False
ICICIBANK,2019-06-20,2019-07-25,433.4,409.0,410.0,400.0,5.8,3.75,2.05,10.0,7.95,0.019390243902439024,1.0499999999999998,0.13207547169811318,0.0025609756097560972,True
ICICIBANK,2019-07-25,2019-08-29,409.0,404.4,385.0,370.0,5.4,3.0,2.4000000000000004,15.0,12.6,0.03272727272727272,2.4000000000000004,0.19047619047619052,0.006233766233766235,False
ICICIBANK,2019-08-22,2019-09-26,399.1,451.95,370.0,360.0,5.0,3.45,1.5499999999999998,10.0,8.45,0.022837837837837837,1.5499999999999998,0.1834319526627219,0.004189189189189189,False
ICICIBANK,2019-09-26,2019-10-31,451.95,463.05,425.0,405.0,7.05,3.4,3.65,20.0,16.35,0.03847058823529412,3.65,0.22324159021406725,0.008588235294117647,False
ICICIBANK,2019-10-24,2019-11-28,454.75,519.15,430.0,410.0,8.3,5.3,3.000000000000001,20.0,17.0,0.03953488372093023,3.000000000000001,0.17647058823529416,0.006976744186046513,False
ICICIBANK,2019-11-21,2019-12-26,498.25,538.75,470.0,450.0,8.5,4.55,3.95,20.0,16.05,0.034148936170212765,3.95,0.24610591900311526,0.008404255319148936,False
ICICIBANK,2019-12-26,2020-01-30,538.75,532.2,510.0,490.0,4.2,1.75,2.45,20.0,17.55,0.03441176470588236,2.45,0.1396011396011396,0.004803921568627452,False
ICICIBANK,2020-01-23,2020-02-27,527.7,515.35,500.0,480.0,8.65,4.55,4.1000000000000005,20.0,15.899999999999999,0.031799999999999995,4.1000000000000005,0.25786163522012584,0.0082,False
ICICIBANK,2020-02-20,2020-03-26,547.0,330.25,510.0,490.0,4.0,2.0,2.0,20.0,18.0,0.03529411764705882,-18.0,-1.0,-0.03529411764705882,True
ICICIBANK,2020-03-26,2020-04-30,330.25,380.15,310.0,290.0,35.75,27.35,8.399999999999999,20.0,11.600000000000001,0.03741935483870968,8.399999999999999,0.7241379310344825,0.027096774193548383,False
ICICIBANK,2020-04-23,2020-05-28,352.95,326.85,330.0,320.0,19.8,16.6,3.1999999999999993,10.0,6.800000000000001,0.020606060606060607,0.05000000000002203,0.007352941176473827,0.00015151515151521827,True
ICICIBANK,2020-05-21,2020-06-25,304.4,351.0,280.0,270.0,11.9,8.95,2.950000000000001,10.0,7.049999999999999,0.025178571428571425,2.950000000000001,0.41843971631205695,0.010535714285714289,False
ICICIBANK,2020-06-25,2020-07-30,351.0,344.95,330.0,315.0,14.2,9.6,4.6,15.0,10.4,0.03151515151515152,4.6,0.44230769230769224,0.013939393939393939,False
ICICIBANK,2020-07-23,2020-08-27,392.25,392.2,370.0,350.0,14.85,8.75,6.1,20.0,13.9,0.037567567567567565,6.1,0.4388489208633093,0.016486486486486485,False
ICICIBANK,2020-08-20,2020-09-24,367.75,335.7,340.0,330.0,7.15,4.9,2.25,10.0,7.75,0.022794117647058822,-2.0500000000000114,-0.2645161290322595,-0.006029411764705916,True
ICICIBANK,2020-09-24,2020-10-29,335.7,399.9,310.0,300.0,7.65,5.8,1.8500000000000005,10.0,8.149999999999999,0.02629032258064516,1.8500000000000005,0.22699386503067495,0.005967741935483873,False
ICICIBANK,2020-10-22,2020-11-26,412.9,475.3,390.0,370.0,12.65,7.3,5.3500000000000005,20.0,14.649999999999999,0.03756410256410256,5.3500000000000005,0.36518771331058025,0.013717948717948718,False
ICICIBANK,2020-11-26,2020-12-31,475.3,535.05,450.0,430.0,10.15,5.75,4.4,20.0,15.6,0.034666666666666665,4.4,0.2820512820512821,0.00977777777777778,False
ICICIBANK,2020-12-24,2021-01-28,513.55,528.25,480.0,460.0,8.75,5.0,3.75,20.0,16.25,0.033854166666666664,3.75,0.23076923076923078,0.0078125,False
ICICIBANK,2021-01-21,2021-02-25,552.7,628.0,520.0,500.0,13.7,8.75,4.949999999999999,20.0,15.05,0.028942307692307694,4.949999999999999,0.32890365448504977,0.009519230769230768,False
ICICIBANK,2021-02-18,2021-03-25,644.65,571.55,610.0,580.0,13.7,6.95,6.749999999999999,30.0,23.25,0.038114754098360654,-23.25,-1.0,-0.038114754098360654,True
ICICIBANK,2021-03-25,2021-04-29,571.55,621.45,540.0,520.0,11.65,7.15,4.5,20.0,15.5,0.028703703703703703,4.5,0.2903225806451613,0.008333333333333333,False
ICICIBANK,2021-04-22,2021-05-27,579.2,652.25,550.0,530.0,17.85,12.2,5.650000000000002,20.0,14.349999999999998,0.026090909090909088,5.650000000000002,0.3937282229965159,0.010272727272727277,False
ICICIBANK,2021-05-20,2021-06-24,618.6,634.05,580.0,570.0,8.6,6.5,2.0999999999999996,10.0,7.9,0.013620689655172415,2.0999999999999996,0.2658227848101265,0.003620689655172413,False
ICICIBANK,2021-06-24,2021-07-29,634.05,687.5,600.0,580.0,6.55,3.65,2.9,20.0,17.1,0.0285,2.9,0.1695906432748538,0.004833333333333334,False
ICICIBANK,2021-07-22,2021-08-26,655.95,698.8,620.0,600.0,6.3,3.7,2.5999999999999996,20.0,17.4,0.028064516129032255,2.5999999999999996,0.14942528735632182,0.004193548387096774,False
ICICIBANK,2021-08-26,2021-09-30,698.8,700.85,660.0,640.0,5.65,2.9,2.7500000000000004,20.0,17.25,0.026136363636363635,2.7500000000000004,0.15942028985507248,0.0041666666666666675,False
ICICIBANK,2021-09-23,2021-10-28,717.0,798.7,680.0,650.0,10.25,4.9,5.35,30.0,24.65,0.03625,5.35,0.21703853955375255,0.00786764705882353,False
ICICIBANK,2021-10-21,2021-11-25,755.5,751.05,710.0,680.0,14.0,8.5,5.5,30.0,24.5,0.03450704225352113,5.5,0.22448979591836735,0.007746478873239437,False
ICICIBANK,2021-11-25,2021-12-30,751.05,735.7,710.0,680.0,7.5,3.05,4.45,30.0,25.55,0.035985915492957744,4.45,0.17416829745596868,0.006267605633802817,False
ICICIBANK,2021-12-23,2022-01-27,731.3,794.65,690.0,670.0,9.0,4.4,4.6,20.0,15.4,0.022318840579710144,4.6,0.2987012987012987,0.006666666666666666,False
ICICIBANK,2022-01-20,2022-02-24,810.25,707.4,760.0,730.0,10.15,3.8,6.3500000000000005,30.0,23.65,0.031118421052631576,-23.65,-1.0,-0.031118421052631576,True
ICICIBANK,2022-02-24,2022-03-31,707.4,730.3,670.0,640.0,16.0,9.9,6.1,30.0,23.9,0.035671641791044775,6.1,0.25523012552301255,0.009104477611940298,False
ICICIBANK,2022-03-24,2022-04-28,704.2,747.15,660.0,630.0,12.5,6.85,5.65,30.0,24.35,0.036893939393939396,5.65,0.23203285420944558,0.008560606060606062,False
ICICIBANK,2022-04-21,2022-05-26,762.35,728.5,720.0,700.0,11.35,7.9,3.4499999999999993,20.0,16.55,0.022986111111111113,3.4499999999999993,0.20845921450151053,0.004791666666666665,False
ICICIBANK,2022-05-26,2022-06-30,728.5,707.2,690.0,660.0,8.7,4.2,4.499999999999999,30.0,25.5,0.03695652173913044,4.499999999999999,0.17647058823529407,0.006521739130434781,False
ICICIBANK,2022-06-23,2022-07-28,699.15,814.6,660.0,630.0,10.0,3.35,6.65,30.0,23.35,0.03537878787878788,6.65,0.284796573875803,0.010075757575757576,False
ICICIBANK,2022-07-21,2022-08-25,786.0,872.35,740.0,720.0,7.9,4.3,3.6000000000000005,20.0,16.4,0.02216216216216216,3.6000000000000005,0.21951219512195128,0.0048648648648648655,False
ICICIBANK,2022-08-25,2022-09-29,872.35,843.9,820.0,790.0,6.6,3.2,3.3999999999999995,30.0,26.6,0.032439024390243903,3.3999999999999995,0.12781954887218042,0.0041463414634146335,False
ICICIBANK,2022-09-22,2022-10-27,903.4,924.4,850.0,820.0,13.8,8.5,5.300000000000001,30.0,24.7,0.029058823529411765,5.300000000000001,0.21457489878542513,0.006235294117647059,False
ICICIBANK,2022-10-20,2022-11-24,888.65,938.85,820.0,800.0,5.6,3.65,1.9499999999999997,20.0,18.05,0.02201219512195122,1.9499999999999997,0.1080332409972299,0.0023780487804878044,False
ICICIBANK,2022-11-24,2022-12-29,938.85,908.05,890.0,860.0,4.9,1.8,3.1000000000000005,30.0,26.9,0.030224719101123593,3.1000000000000005,0.11524163568773237,0.003483146067415731,False
ICICIBANK,2022-12-21,2023-01-25,892.25,855.3,840.0,830.0,5.5,3.0,2.5,10.0,7.5,0.008928571428571428,2.5,0.3333333333333333,0.002976190476190476,False
ICICIBANK,2023-01-19,2023-02-23,866.15,839.75,820.0,800.0,7.4,4.6,2.8000000000000007,20.0,17.2,0.02097560975609756,2.8000000000000007,0.16279069767441864,0.0034146341463414643,False
ICICIBANK,2023-02-22,2023-03-29,839.25,851.0,790.0,760.0,6.5,3.65,2.85,30.0,27.15,0.03436708860759494,2.85,0.10497237569060774,0.003607594936708861,False
ICICIBANK,2023-03-23,2023-04-27,855.45,918.35,810.0,780.0,6.0,3.8,2.2,30.0,27.8,0.03432098765432099,2.2,0.07913669064748202,0.0027160493827160497,False
ICICIBANK,2023-04-20,2023-05-25,894.4,939.85,840.0,830.0,5.8,4.7,1.0999999999999996,10.0,8.9,0.010595238095238095,1.0999999999999996,0.12359550561797748,0.001309523809523809,False
ICICIBANK,2023-06-22,2023-07-27,925.75,990.25,870.0,840.0,5.5,3.1,2.4,30.0,27.6,0.031724137931034485,2.4,0.08695652173913043,0.002758620689655172,False
ICICIBANK,2023-07-27,2023-08-31,990.25,958.75,940.0,900.0,6.2,2.7,3.5,40.0,36.5,0.038829787234042554,3.5,0.0958904109589041,0.003723404255319149,False
ICICIBANK,2023-08-24,2023-09-28,968.95,942.6,900.0,800.0,2.9,0.25,2.65,100.0,97.35,0.10816666666666666,2.65,0.027221366204417053,0.0029444444444444444,False
ICICIBANK,2023-09-21,2023-10-26,959.3,908.65,910.0,900.0,5.8,4.8,1.0,10.0,9.0,0.00989010989010989,-0.35000000000002274,-0.038888888888891415,-0.0003846153846154096,True
ICICIBANK,2023-10-26,2023-11-30,908.65,934.95,860.0,830.0,5.3,2.65,2.65,30.0,27.35,0.03180232558139535,2.65,0.09689213893967093,0.0030813953488372093,False
ICICIBANK,2023-11-23,2023-12-28,923.0,1005.9,870.0,850.0,3.05,1.7,1.3499999999999999,20.0,18.65,0.0214367816091954,1.3499999999999999,0.07238605898123324,0.0015517241379310344,False
ICICIBANK,2023-12-21,2024-01-25,1004.4,1009.95,950.0,920.0,6.3,3.55,2.75,30.0,27.25,0.028684210526315788,2.75,0.10091743119266056,0.0028947368421052633,False
ICICIBANK,2024-01-25,2024-02-29,1009.95,1052.2,955.0,915.0,7.55,3.0,4.55,40.0,35.45,0.037120418848167545,4.55,0.12834978843441466,0.004764397905759162,False
ICICIBANK,2024-02-22,2024-03-28,1062.7,1093.3,1000.0,960.0,7.7,3.5,4.2,40.0,35.8,0.0358,4.2,0.11731843575418996,0.004200000000000001,False
ICICIBANK,2024-03-21,2024-04-25,1081.8,1113.75,1020.0,980.0,6.65,2.7,3.95,40.0,36.05,0.03534313725490196,3.95,0.10957004160887657,0.0038725490196078434,False
ICICIBANK,2024-04-25,2024-05-30,1113.75,1113.7,1050.0,1010.0,8.6,4.45,4.1499999999999995,40.0,35.85,0.03414285714285714,4.1499999999999995,0.11576011157601114,0.003952380952380952,False
ICICIBANK,2024-05-23,2024-06-27,1134.5,1219.9,1060.0,1040.0,12.55,9.35,3.200000000000001,20.0,16.799999999999997,0.015849056603773583,3.200000000000001,0.19047619047619058,0.003018867924528303,False
ICICIBANK,2024-06-20,2024-07-25,1156.8,1197.9,1090.0,1050.0,7.75,4.35,3.4000000000000004,40.0,36.6,0.03357798165137615,3.4000000000000004,0.09289617486338798,0.003119266055045872,False
ICICIBANK,2024-07-25,2024-08-29,1197.9,1221.9,1130.0,1080.0,12.3,5.2,7.1000000000000005,50.0,42.9,0.0379646017699115,7.1000000000000005,0.16550116550116553,0.006283185840707965,False
ICICIBANK,2024-08-22,2024-09-26,1191.1,1329.05,1130.0,1100.0,7.4,4.15,3.25,30.0,26.75,0.023672566371681417,3.25,0.12149532710280374,0.0028761061946902654,False
ICICIBANK,2024-09-26,2024-10-31,1329.05,1292.25,1260.0,1210.0,8.25,3.6,4.65,50.0,45.35,0.03599206349206349,4.65,0.10253583241455348,0.0036904761904761906,False
ICICIBANK,2024-10-24,2024-11-28,1252.75,1286.35,1180.0,1130.0,10.45,4.75,5.699999999999999,50.0,44.3,0.03754237288135593,5.699999999999999,0.12866817155756208,0.0048305084745762705,False
ICICIBANK,2024-11-21,2024-12-26,1250.55,1297.35,1180.0,1140.0,8.95,4.7,4.249999999999999,40.0,35.75,0.030296610169491527,4.249999999999999,0.11888111888111885,0.0036016949152542365,False
ICICIBANK,2024-12-26,2025-01-30,1297.35,1255.6,1230.0,1180.0,6.85,2.75,4.1,50.0,45.9,0.037317073170731706,4.1,0.08932461873638343,0.003333333333333333,False
INFY,2018-09-04,2018-09-27,737.15,724.8,700.0,670.0,5.45,1.95,3.5,30.0,26.5,0.03785714285714286,3.5,0.1320754716981132,0.005,False
INFY,2018-09-21,2018-10-25,705.3,648.75,660.0,600.0,6.2,2.55,3.6500000000000004,60.0,56.35,0.08537878787878789,-7.6,-0.13487133984028393,-0.011515151515151515,True
INFY,2018-10-25,2018-11-29,648.75,661.05,610.0,590.0,7.5,4.7,2.8,20.0,17.2,0.02819672131147541,2.8,0.1627906976744186,0.0045901639344262295,False
INFY,2018-11-22,2018-12-27,620.75,656.8,580.0,570.0,8.0,5.85,2.1500000000000004,10.0,7.85,0.01353448275862069,2.1500000000000004,0.2738853503184714,0.0037068965517241385,False
INFY,2018-12-27,2019-01-31,656.8,749.55,620.0,590.0,13.0,6.95,6.05,30.0,23.95,0.038629032258064515,6.05,0.25260960334029225,0.009758064516129032,False
