strategy_id,guardrail_profile,fold_id,event_count,buyhold_annualized_return,base_total_return,base_annualized_return,guarded_total_return,guarded_annualized_return,guarded_excess_vs_buyhold_ann,guarded_beats_buyhold,events_delevered
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,7,25,0.1745836025661484,0.18139323451198752,0.18139323451198752,0.08830166462867184,0.08830166462867184,-0.08628193793747657,False,10
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,7,25,0.1745836025661484,0.18139323451198752,0.18139323451198752,0.13072142660742903,0.13072142660742903,-0.043862175958719385,False,9
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,7,25,0.1745836025661484,0.18139323451198752,0.18139323451198752,0.1341055594422409,0.1341055594422409,-0.040478043123907514,False,1
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,7,25,0.1745836025661484,0.18139323451198752,0.18139323451198752,0.18139323451198752,0.18139323451198752,0.006809631945839112,True,0
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,8,25,0.3495252380012348,0.15588837809809353,0.15588837809809353,0.13982214972509222,0.13982214972509222,-0.2097030882761426,False,5
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,8,25,0.3495252380012348,0.15588837809809353,0.15588837809809353,0.14716248392421805,0.14716248392421805,-0.20236275407701676,False,5
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,8,25,0.3495252380012348,0.15588837809809353,0.15588837809809353,0.14410366434428123,0.14410366434428123,-0.20542157365695357,False,2
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,8,25,0.3495252380012348,0.15588837809809353,0.15588837809809353,0.15588837809809353,0.15588837809809353,-0.19363685990314128,False,0
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,9,25,0.0963694484435251,0.03424342398165736,0.03424342398165736,0.01939448647964581,0.01939448647964581,-0.07697496196387929,False,11
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,9,25,0.0963694484435251,0.03424342398165736,0.03424342398165736,0.027531399014499414,0.027531399014499414,-0.06883804942902569,False,11
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,9,25,0.0963694484435251,0.03424342398165736,0.03424342398165736,0.0047358700325517145,0.0047358700325517145,-0.09163357841097339,False,4
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,9,25,0.0963694484435251,0.03424342398165736,0.03424342398165736,0.024657646724706384,0.024657646724706384,-0.07171180171881872,False,4
TB06_T03_LowVolPortfolioRank,rl_hard_5_75_10_cash,10,25,0.0023289156189656,-0.1286811159566562,-0.1286811159566562,-0.06582792507122537,-0.06582792507122537,-0.06815684069019097,False,8
TB06_T03_LowVolPortfolioRank,soft_5_10_floor50,10,25,0.0023289156189656,-0.1286811159566562,-0.1286811159566562,-0.08600258363177549,-0.08600258363177549,-0.08833149925074109,False,8
TB06_T03_LowVolPortfolioRank,medium_8_12_floor25,10,25,0.0023289156189656,-0.1286811159566562,-0.1286811159566562,-0.09772472399263088,-0.09772472399263088,-0.10005363961159648,False,7
TB06_T03_LowVolPortfolioRank,late_10_15_floor50,10,25,0.0023289156189656,-0.1286811159566562,-0.1286811159566562,-0.1101372164006924,-0.1101372164006924,-0.11246613201965801,False,7
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,1,19,0.1970772006835306,-0.0061454038810053735,-0.008078200593055751,-0.04005219521098091,-0.052363881936296375,-0.24944108261982698,False,12
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,1,19,0.1970772006835306,-0.0061454038810053735,-0.008078200593055751,-0.029755805993220585,-0.03896716302971215,-0.23604436371324275,False,12
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,1,19,0.1970772006835306,-0.0061454038810053735,-0.008078200593055751,-0.020293596018206128,-0.026616140341402805,-0.2236933410249334,False,8
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,1,19,0.1970772006835306,-0.0061454038810053735,-0.008078200593055751,-0.023385670439067807,-0.03065638723733377,-0.22773358792086437,False,2
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,2,25,0.1557555174323004,-0.07399620089438741,-0.07399620089438741,-0.0744415630677745,-0.0744415630677745,-0.2301970805000749,False,15
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,2,25,0.1557555174323004,-0.07399620089438741,-0.07399620089438741,-0.08522790845738615,-0.08522790845738615,-0.24098342588968655,False,15
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,2,25,0.1557555174323004,-0.07399620089438741,-0.07399620089438741,-0.08491259093364278,-0.08491259093364278,-0.24066810836594318,False,8
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,2,25,0.1557555174323004,-0.07399620089438741,-0.07399620089438741,-0.07401950711876237,-0.07401950711876237,-0.22977502455106277,False,6
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,3,25,0.1543570429060341,-0.006899113337568319,-0.006899113337568319,0.05862282872957825,0.05862282872957825,-0.09573421417645586,False,14
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,3,25,0.1543570429060341,-0.006899113337568319,-0.006899113337568319,0.01796570774775197,0.01796570774775197,-0.13639133515828214,False,14
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,3,25,0.1543570429060341,-0.006899113337568319,-0.006899113337568319,0.016557090566914567,0.016557090566914567,-0.13779995233911954,False,13
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,3,25,0.1543570429060341,-0.006899113337568319,-0.006899113337568319,-0.013971542289466732,-0.013971542289466732,-0.16832858519550084,False,6
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,4,25,-0.1143533980467026,-0.06185718036180199,-0.06185718036180199,-0.08581541156039962,-0.08581541156039962,0.02853798648630297,True,20
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,4,25,-0.1143533980467026,-0.06185718036180199,-0.06185718036180199,-0.08295262202765474,-0.08295262202765474,0.03140077601904785,True,19
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,4,25,-0.1143533980467026,-0.06185718036180199,-0.06185718036180199,-0.09750307256036128,-0.09750307256036128,0.016850325486341314,True,18
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,4,25,-0.1143533980467026,-0.06185718036180199,-0.06185718036180199,-0.13346952282945201,-0.13346952282945201,-0.01911612478274942,False,9
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,5,25,0.643188664830973,0.8013108105033551,0.8013108105033551,0.7117199209424414,0.7117199209424414,0.06853125611146837,True,3
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,5,25,0.643188664830973,0.8013108105033551,0.8013108105033551,0.7216916027438927,0.7216916027438927,0.07850293791291962,True,3
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,5,25,0.643188664830973,0.8013108105033551,0.8013108105033551,0.7930126160965505,0.7930126160965505,0.14982395126557746,True,1
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,5,25,0.643188664830973,0.8013108105033551,0.8013108105033551,0.8013108105033551,0.8013108105033551,0.15812214567238203,True,0
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,6,25,0.0529352758418242,-0.13506503549020177,-0.13506503549020177,0.0859750133067827,0.0859750133067827,0.0330397374649585,True,12
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,6,25,0.0529352758418242,-0.13506503549020177,-0.13506503549020177,-0.02848800492595749,-0.02848800492595749,-0.08142328076778169,False,12
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,6,25,0.0529352758418242,-0.13506503549020177,-0.13506503549020177,0.015026582527233545,0.015026582527233545,-0.03790869331459065,False,12
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,6,25,0.0529352758418242,-0.13506503549020177,-0.13506503549020177,-0.04823982437165919,-0.04823982437165919,-0.10117510021348339,False,11
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,7,25,0.1745836025661484,0.005253529112598576,0.005253529112598576,-0.029758054313797633,-0.029758054313797633,-0.20434165687994604,False,17
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,7,25,0.1745836025661484,0.005253529112598576,0.005253529112598576,-0.018932586498682902,-0.018932586498682902,-0.1935161890648313,False,16
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,7,25,0.1745836025661484,0.005253529112598576,0.005253529112598576,-0.020617627084705825,-0.020617627084705825,-0.19520122965085424,False,13
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,7,25,0.1745836025661484,0.005253529112598576,0.005253529112598576,-0.011824574071934824,-0.011824574071934824,-0.18640817663808323,False,6
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,8,25,0.3495252380012348,0.4949352364046735,0.4949352364046735,-0.023838408701708058,-0.023838408701708058,-0.37336364670294286,False,19
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,8,25,0.3495252380012348,0.4949352364046735,0.4949352364046735,0.4256402001749926,0.4256402001749926,0.0761149621737578,True,9
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,8,25,0.3495252380012348,0.4949352364046735,0.4949352364046735,0.4400411588062565,0.4400411588062565,0.09051592080502169,True,3
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,8,25,0.3495252380012348,0.4949352364046735,0.4949352364046735,0.4949352364046735,0.4949352364046735,0.1454099984034387,True,0
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,9,25,0.0963694484435251,-0.03153261596561863,-0.03153261596561863,-0.022403205589361264,-0.022403205589361264,-0.11877265403288637,False,15
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,9,25,0.0963694484435251,-0.03153261596561863,-0.03153261596561863,-0.04039175277455309,-0.04039175277455309,-0.1367612012180782,False,15
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,9,25,0.0963694484435251,-0.03153261596561863,-0.03153261596561863,-0.05351046525764913,-0.05351046525764913,-0.14987991370117423,False,14
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,9,25,0.0963694484435251,-0.03153261596561863,-0.03153261596561863,-0.0655987633062215,-0.0655987633062215,-0.1619682117497466,False,11
TB06_T05_IndexRelativeMomentum,rl_hard_5_75_10_cash,10,25,0.0023289156189656,-0.14232397000654073,-0.14232397000654073,-0.07441296982413648,-0.07441296982413648,-0.07674188544310208,False,18
TB06_T05_IndexRelativeMomentum,soft_5_10_floor50,10,25,0.0023289156189656,-0.14232397000654073,-0.14232397000654073,-0.1158190931785128,-0.1158190931785128,-0.1181480087974784,False,16
TB06_T05_IndexRelativeMomentum,medium_8_12_floor25,10,25,0.0023289156189656,-0.14232397000654073,-0.14232397000654073,-0.10736782400246336,-0.10736782400246336,-0.10969673962142897,False,13
TB06_T05_IndexRelativeMomentum,late_10_15_floor50,10,25,0.0023289156189656,-0.14232397000654073,-0.14232397000654073,-0.1417319975512491,-0.1417319975512491,-0.1440609131702147,False,5
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,1,25,0.1970772006835306,0.20613943099294718,0.20613943099294718,0.11154927018385852,0.11154927018385852,-0.08552793049967208,False,15
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,1,25,0.1970772006835306,0.20613943099294718,0.20613943099294718,0.1708779557402902,0.1708779557402902,-0.026199244943240413,False,9
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,1,25,0.1970772006835306,0.20613943099294718,0.20613943099294718,0.15770412807874878,0.15770412807874878,-0.03937307260478182,False,8
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,1,25,0.1970772006835306,0.20613943099294718,0.20613943099294718,0.1788357065039845,0.1788357065039845,-0.018241494179546097,False,5
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,2,25,0.1557555174323004,-0.1735721388388094,-0.1735721388388094,-0.09020114772766541,-0.09020114772766541,-0.2459566651599658,False,16
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,2,25,0.1557555174323004,-0.1735721388388094,-0.1735721388388094,-0.14907877946974102,-0.14907877946974102,-0.30483429690204145,False,15
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,2,25,0.1557555174323004,-0.1735721388388094,-0.1735721388388094,-0.1353897810256478,-0.1353897810256478,-0.29114529845794823,False,14
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,2,25,0.1557555174323004,-0.1735721388388094,-0.1735721388388094,-0.11537354170991532,-0.11537354170991532,-0.27112905914221574,False,12
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,3,25,0.1543570429060341,-0.04592051006643916,-0.04592051006643916,-0.0483146720444011,-0.0483146720444011,-0.2026717149504352,False,22
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,3,25,0.1543570429060341,-0.04592051006643916,-0.04592051006643916,-0.07100688173571346,-0.07100688173571346,-0.22536392464174757,False,22
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,3,25,0.1543570429060341,-0.04592051006643916,-0.04592051006643916,-0.08022260323990249,-0.08022260323990249,-0.2345796461459366,False,19
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,3,25,0.1543570429060341,-0.04592051006643916,-0.04592051006643916,-0.08800876692880133,-0.08800876692880133,-0.24236580983483544,False,11
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,4,25,-0.1143533980467026,-0.475820248363757,-0.475820248363757,-0.10044867420300152,-0.10044867420300152,0.013904723843701075,True,20
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,4,25,-0.1143533980467026,-0.475820248363757,-0.475820248363757,-0.30915822762063494,-0.30915822762063494,-0.19480482957393236,False,20
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,4,25,-0.1143533980467026,-0.475820248363757,-0.475820248363757,-0.22396253033837132,-0.22396253033837132,-0.10960913229166873,False,19
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,4,25,-0.1143533980467026,-0.475820248363757,-0.475820248363757,-0.31178530331881726,-0.31178530331881726,-0.19743190527211468,False,16
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,5,25,0.643188664830973,0.5520995639675115,0.5520995639675115,0.47433101774690334,0.47433101774690334,-0.1688576470840697,False,7
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,5,25,0.643188664830973,0.5520995639675115,0.5520995639675115,0.5352763262370537,0.5352763262370537,-0.10791233859391935,False,7
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,5,25,0.643188664830973,0.5520995639675115,0.5520995639675115,0.5318075017261539,0.5318075017261539,-0.11138116310481916,False,3
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,5,25,0.643188664830973,0.5520995639675115,0.5520995639675115,0.5561385141921587,0.5561385141921587,-0.08705015063881438,False,2
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,6,25,0.0529352758418242,-0.007187193151731552,-0.007187193151731552,0.21816106890790476,0.21816106890790476,0.16522579306608057,True,14
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,6,25,0.0529352758418242,-0.007187193151731552,-0.007187193151731552,0.0968249536531367,0.0968249536531367,0.043889677811312505,True,14
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,6,25,0.0529352758418242,-0.007187193151731552,-0.007187193151731552,0.1548689719035734,0.1548689719035734,0.10193369606174921,True,13
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,6,25,0.0529352758418242,-0.007187193151731552,-0.007187193151731552,0.07690370693155102,0.07690370693155102,0.02396843108972682,True,13
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,7,25,0.1745836025661484,0.06739825762479912,0.06739825762479912,0.0603633027224153,0.0603633027224153,-0.11422029984373311,False,16
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,7,25,0.1745836025661484,0.06739825762479912,0.06739825762479912,0.055731418576767444,0.055731418576767444,-0.11885218398938097,False,14
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,7,25,0.1745836025661484,0.06739825762479912,0.06739825762479912,0.048248194095099395,0.048248194095099395,-0.12633540847104902,False,12
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,7,25,0.1745836025661484,0.06739825762479912,0.06739825762479912,0.029562121985311496,0.029562121985311496,-0.14502148058083691,False,8
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,8,25,0.3495252380012348,0.4275908267126822,0.4275908267126822,0.3827603152811818,0.3827603152811818,0.03323507727994701,True,4
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,8,25,0.3495252380012348,0.4275908267126822,0.4275908267126822,0.3827603152811818,0.3827603152811818,0.03323507727994701,True,4
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,8,25,0.3495252380012348,0.4275908267126822,0.4275908267126822,0.4275908267126822,0.4275908267126822,0.07806558871144742,True,0
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,8,25,0.3495252380012348,0.4275908267126822,0.4275908267126822,0.4275908267126822,0.4275908267126822,0.07806558871144742,True,0
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,9,25,0.0963694484435251,-0.1569088366576591,-0.1569088366576591,0.014668697287945509,0.014668697287945509,-0.08170075115557959,False,20
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,9,25,0.0963694484435251,-0.1569088366576591,-0.1569088366576591,-0.07211105191129341,-0.07211105191129341,-0.1684805003548185,False,20
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,9,25,0.0963694484435251,-0.1569088366576591,-0.1569088366576591,-0.06420502256909855,-0.06420502256909855,-0.16057447101262365,False,19
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,9,25,0.0963694484435251,-0.1569088366576591,-0.1569088366576591,-0.10370149494871461,-0.10370149494871461,-0.20007094339223971,False,19
TB06_Z01_ActiveSleeveOnly,rl_hard_5_75_10_cash,10,25,0.0023289156189656,0.11257165788705614,0.11257165788705614,0.09105507732712481,0.09105507732712481,0.08872616170815921,True,8
TB06_Z01_ActiveSleeveOnly,soft_5_10_floor50,10,25,0.0023289156189656,0.11257165788705614,0.11257165788705614,0.09821757301501566,0.09821757301501566,0.09588865739605006,True,8
TB06_Z01_ActiveSleeveOnly,medium_8_12_floor25,10,25,0.0023289156189656,0.11257165788705614,0.11257165788705614,0.08509292948209168,0.08509292948209168,0.08276401386312608,True,6
TB06_Z01_ActiveSleeveOnly,late_10_15_floor50,10,25,0.0023289156189656,0.11257165788705614,0.11257165788705614,0.11036272878021336,0.11036272878021336,0.10803381316124776,True,4
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,1,25,0.1970772006835306,0.19935114576047952,0.19935114576047952,0.19921158104162506,0.19921158104162506,0.002134380358094462,True,5
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,1,25,0.1970772006835306,0.19935114576047952,0.19935114576047952,0.19921158104162506,0.19921158104162506,0.002134380358094462,True,5
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,1,25,0.1970772006835306,0.19935114576047952,0.19935114576047952,0.19935114576047952,0.19935114576047952,0.002273945076948919,True,0
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,1,25,0.1970772006835306,0.19935114576047952,0.19935114576047952,0.19935114576047952,0.19935114576047952,0.002273945076948919,True,0
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,2,25,0.1557555174323004,0.08069920188970858,0.08069920188970858,0.06623846842014292,0.06623846842014292,-0.08951704901215748,False,8
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,2,25,0.1557555174323004,0.08069920188970858,0.08069920188970858,0.06953889833505555,0.06953889833505555,-0.08621661909724485,False,8
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,2,25,0.1557555174323004,0.08069920188970858,0.08069920188970858,0.06016689842880241,0.06016689842880241,-0.095588619003498,False,3
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,2,25,0.1557555174323004,0.08069920188970858,0.08069920188970858,0.07104701827263615,0.07104701827263615,-0.08470849915966425,False,1
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,3,25,0.1543570429060341,0.07001531550738882,0.07001531550738882,0.005453736642401008,0.005453736642401008,-0.1489033062636331,False,15
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,3,25,0.1543570429060341,0.07001531550738882,0.07001531550738882,0.05182460430140168,0.05182460430140168,-0.10253243860463243,False,9
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,3,25,0.1543570429060341,0.07001531550738882,0.07001531550738882,0.017030240533914665,0.017030240533914665,-0.13732680237211944,False,4
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,3,25,0.1543570429060341,0.07001531550738882,0.07001531550738882,0.07001531550738882,0.07001531550738882,-0.08434172739864529,False,0
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,4,25,-0.1143533980467026,-0.25964144543441836,-0.25964144543441836,-0.11230265154609409,-0.11230265154609409,0.002050746500608505,True,14
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,4,25,-0.1143533980467026,-0.25964144543441836,-0.25964144543441836,-0.19421063216903134,-0.19421063216903134,-0.07985723412232874,False,12
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,4,25,-0.1143533980467026,-0.25964144543441836,-0.25964144543441836,-0.18984409858168017,-0.18984409858168017,-0.07549070053497757,False,9
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,4,25,-0.1143533980467026,-0.25964144543441836,-0.25964144543441836,-0.20583933980141034,-0.20583933980141034,-0.09148594175470774,False,5
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,5,25,0.643188664830973,0.590012168385996,0.590012168385996,0.5837270673403856,0.5837270673403856,-0.05946159749058744,False,2
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,5,25,0.643188664830973,0.590012168385996,0.590012168385996,0.5868689231719906,0.5868689231719906,-0.05631974165898246,False,2
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,5,25,0.643188664830973,0.590012168385996,0.590012168385996,0.5849836429471396,0.5849836429471396,-0.058205021883833474,False,2
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,5,25,0.643188664830973,0.590012168385996,0.590012168385996,0.590012168385996,0.590012168385996,-0.05317649644497702,False,0
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,6,25,0.0529352758418242,0.09779773049523377,0.09779773049523377,0.07281261484149737,0.07281261484149737,0.019877338999673172,True,7
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,6,25,0.0529352758418242,0.09779773049523377,0.09779773049523377,0.06794048241290773,0.06794048241290773,0.015005206571083535,True,7
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,6,25,0.0529352758418242,0.09779773049523377,0.09779773049523377,0.0702486973563552,0.0702486973563552,0.017313421514530997,True,1
