experiment_id,gate_name,ticker,pnl_contribution_proxy
E1006,vol_not_stressed,ONGC,0.008185916241615998
E1006,vol_not_stressed,RELIANCE,-0.1335524690019877
E1006,vol_not_stressed,SBIN,0.12837217572234333
E1006,vol_not_stressed,SUNPHARMA,-0.015247605316805985
E1006,vol_not_stressed,TCS,-0.008200262044782587
E1006,vol_not_stressed,TECHM,-0.07418430852327763
E1006,vol_not_stressed,ULTRACEMCO,0.08988701033091938
E1006,vol_not_stressed,WIPRO,-0.0793912353631742
E1006,composite_ohlcv_support,ADANIPORTS,0.08355515482391129
E1006,composite_ohlcv_support,AXISBANK,0.10551624978803428
E1006,composite_ohlcv_support,BAJAJ-AUTO,0.0159403644656469
E1006,composite_ohlcv_support,BHARTIARTL,0.05866146819413454
E1006,composite_ohlcv_support,BPCL,-0.0484782315993397
E1006,composite_ohlcv_support,BRITANNIA,-0.003979664664342934
E1006,composite_ohlcv_support,CIPLA,0.011453154414643854
E1006,composite_ohlcv_support,DRREDDY,-0.05493732931519208
E1006,composite_ohlcv_support,HCLTECH,0.08509496638254242
E1006,composite_ohlcv_support,HDFCBANK,0.028919047252111474
E1006,composite_ohlcv_support,HINDUNILVR,0.033739197740662905
E1006,composite_ohlcv_support,ICICIBANK,0.0212135431774214
E1006,composite_ohlcv_support,INFY,0.021495791929034523
E1006,composite_ohlcv_support,ITC,0.08921381259600035
E1006,composite_ohlcv_support,KOTAKBANK,0.04794544485455471
E1006,composite_ohlcv_support,LT,0.05896561950335587
E1006,composite_ohlcv_support,M&M,0.09435017665217874
E1006,composite_ohlcv_support,MARUTI,0.053371643051381853
E1006,composite_ohlcv_support,NESTLEIND,-0.023387683654170637
E1006,composite_ohlcv_support,ONGC,0.049360180360247204
E1006,composite_ohlcv_support,RELIANCE,0.007964303605957172
E1006,composite_ohlcv_support,SBIN,0.021633393473979256
E1006,composite_ohlcv_support,SUNPHARMA,0.004247665489604795
E1006,composite_ohlcv_support,TCS,0.02136984724994557
E1006,composite_ohlcv_support,TECHM,0.025046731651887026
E1006,composite_ohlcv_support,ULTRACEMCO,-0.009802903780653132
E1006,composite_ohlcv_support,WIPRO,0.005356141696512449
E1002,ungated,ADANIPORTS,0.00808163503913377
E1002,ungated,AXISBANK,-0.01336973358406975
E1002,ungated,BAJAJ-AUTO,0.0325542375737032
E1002,ungated,BHARTIARTL,0.06223163939898263
E1002,ungated,BPCL,0.2599529747323281
E1002,ungated,BRITANNIA,-0.02870698526546411
E1002,ungated,CIPLA,-0.016000352817075434
E1002,ungated,DRREDDY,0.018875275792731544
E1002,ungated,HCLTECH,-0.04945935606059172
E1002,ungated,HDFCBANK,-0.012123253601782026
E1002,ungated,HINDUNILVR,0.014008734797847085
E1002,ungated,ICICIBANK,0.14425097186140742
E1002,ungated,INFY,0.022368613744072403
E1002,ungated,ITC,0.006876890588560851
E1002,ungated,KOTAKBANK,0.05384010733306541
E1002,ungated,LT,-0.02980661387908619
E1002,ungated,M&M,0.07684853371866121
E1002,ungated,MARUTI,-0.014601174781477697
E1002,ungated,NESTLEIND,0.04286128063570669
E1002,ungated,ONGC,0.19411239463762514
E1002,ungated,RELIANCE,0.028250123895097463
E1002,ungated,SBIN,-0.028169669979768344
E1002,ungated,SUNPHARMA,-0.00012245095663030586
E1002,ungated,TCS,-0.03143406302216071
E1002,ungated,TECHM,0.00643953963380766
E1002,ungated,ULTRACEMCO,0.024482258046420013
E1002,ungated,WIPRO,-0.06601917809476193
E1002,nifty_trend_up,ADANIPORTS,-0.007087771122805296
E1002,nifty_trend_up,AXISBANK,0.022869239154565554
E1002,nifty_trend_up,BAJAJ-AUTO,0.0325542375737032
E1002,nifty_trend_up,BHARTIARTL,0.030015498981898737
E1002,nifty_trend_up,BPCL,0.09178556753038815
E1002,nifty_trend_up,BRITANNIA,0.01926115787808427
