collection_batch_id,collection_date_ist,collection_status,operator_action,capture_id,signal_id,capture_status,observation_phase,profile,entry_date,expiry_date,lot_size,broker_order_allowed,order_route,expiry_policy,modeled_credit_points,premium_tolerance_floor_points,premium_tolerance_ceiling_points,itemized_entry_cost_points,modeled_net_after_entry_cost_points,defensive_leg_premiums_model,growth_leg_premiums_model,observed_timestamp_ist,quote_source,quote_age_seconds,def_short_call_bid,def_short_call_ask,def_short_put_bid,def_short_put_ask,def_long_call_bid,def_long_call_ask,def_long_put_bid,def_long_put_ask,growth_short_call_bid,growth_short_call_ask,growth_short_put_bid,growth_short_put_ask,growth_long_call_bid,growth_long_call_ask,growth_long_put_bid,growth_long_put_ask,observed_defensive_credit_points,observed_growth_credit_points,observed_weighted_credit_points,observed_vs_modeled_credit_diff_points,observed_vs_modeled_credit_diff_pct,within_10pct_adverse_tolerance,within_15pct_adverse_tolerance,quote_freshness_pass,all_legs_available,spread_quality_pass,cost_module_version_checked,surprise_cost_flag,skip_or_accept_decision,skip_reason_observed,operator_notes
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0016,TB11_DRY_0016,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-07-20,2020-07-23,65,False,blocked_no_broker_call,exit_before_expiry_required,39.165,33.29025,45.03975,2.2337170210615387,36.93128297893846,SC=3.5000|SP=34.0500|LC=0.6000|LP=4.4500,SC=3.5000|SP=34.0500|LC=0.6000|LP=4.4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0017,TB11_DRY_0017,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-08-10,2020-08-13,65,False,blocked_no_broker_call,exit_before_expiry_required,10.995,9.34575,12.64425,2.1959635222615383,8.799036477738463,SC=2.1500|SP=9.4500|LC=0.7000|LP=1.5000,SC=2.1500|SP=9.4500|LC=0.7000|LP=1.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0018,TB11_DRY_0018,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-08-27,2020-09-03,65,False,blocked_no_broker_call,exit_before_expiry_required,26.13375,22.2136875,30.0538125,2.2244387778115384,23.90931122218846,SC=4.4500|SP=25.4500|LC=1.2500|LP=5.7000,SC=4.4500|SP=25.4500|LC=1.2500|LP=5.7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0019,TB11_DRY_0019,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-10-05,2020-10-08,65,False,blocked_no_broker_call,exit_before_expiry_required,27.6825,23.530125,31.834875,2.2155599617615387,25.46694003823846,SC=1.4000|SP=24.1000|LC=0.7500|LP=2.0500,SC=1.4000|SP=24.1000|LC=0.7500|LP=2.0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0020,TB11_DRY_0020,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-10-08,2020-10-15,65,False,blocked_no_broker_call,exit_before_expiry_required,47.35125000000001,40.248562500000006,54.4539375,2.2442349465115385,45.10701505348847,SC=7.2500|SP=37.6000|LC=0.8500|LP=4.8500,SC=7.2500|SP=37.6000|LC=0.8500|LP=4.8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0021,TB11_DRY_0021,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-10-12,2020-10-15,65,False,blocked_no_broker_call,exit_before_expiry_required,22.4775,19.105875,25.849125,2.209796477561538,20.26770352243846,SC=8.9000|SP=12.4500|LC=1.0500|LP=1.7000,SC=8.9000|SP=12.4500|LC=1.0500|LP=1.7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0022,TB11_DRY_0022,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-11-13,2020-11-19,65,False,blocked_no_broker_call,exit_before_expiry_required,16.173750000000002,13.7476875,18.5998125,2.204369351411539,13.969380648588462,SC=4.9000|SP=12.2500|LC=1.0000|LP=2.3000,SC=4.9000|SP=12.2500|LC=1.0000|LP=2.3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0023,TB11_DRY_0023,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-12-07,2020-12-10,65,False,blocked_no_broker_call,exit_before_expiry_required,9.67125,8.2205625,11.1219375,2.1951659793115383,7.476084020688463,SC=1.6000|SP=9.3000|LC=0.6000|LP=1.8500,SC=1.6000|SP=9.3000|LC=0.6000|LP=1.8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0024,TB11_DRY_0024,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2020-12-28,2020-12-31,65,False,blocked_no_broker_call,exit_before_expiry_required,13.275000000000002,11.28375,15.26625,2.2042827094615385,11.070717290538465,SC=1.8000|SP=14.7000|LC=1.1000|LP=3.4000,SC=1.8000|SP=14.7000|LC=1.1000|LP=3.4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0025,TB11_DRY_0025,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-01-07,2021-01-14,65,False,blocked_no_broker_call,exit_before_expiry_required,51.91125,44.1245625,59.6979375,2.2522251129115385,49.659024887088464,SC=3.6000|SP=46.4500|LC=1.5500|LP=5.3500,SC=3.6000|SP=46.4500|LC=1.5500|LP=5.3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0026,TB11_DRY_0026,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-01-11,2021-01-14,65,False,blocked_no_broker_call,exit_before_expiry_required,22.9725,19.526625,26.418375,2.2161827533615384,20.75631724663846,SC=1.7000|SP=23.1500|LC=0.7500|LP=4.3000,SC=1.7000|SP=23.1500|LC=0.7500|LP=4.3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0027,TB11_DRY_0027,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-02-01,2021-02-04,65,False,blocked_no_broker_call,exit_before_expiry_required,102.135,86.81474999999999,117.45524999999998,2.3142413518615386,99.82075864813844,SC=3.2500|SP=90.2500|LC=1.1500|LP=8.7500,SC=3.2500|SP=90.2500|LC=1.1500|LP=8.7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0028,TB11_DRY_0028,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-02-04,2021-02-11,65,False,blocked_no_broker_call,exit_before_expiry_required,56.55375,48.0706875,65.0368125,2.264883078611539,54.28886692138846,SC=14.2000|SP=43.5500|LC=1.8000|LP=8.1000,SC=14.2000|SP=43.5500|LC=1.8000|LP=8.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0029,TB11_DRY_0029,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-02-08,2021-02-11,65,False,blocked_no_broker_call,exit_before_expiry_required,25.4625,21.643125,29.281875,2.2184975449615383,23.244002455038466,SC=6.3000|SP=20.3000|LC=1.5500|LP=3.3500,SC=6.3000|SP=20.3000|LC=1.5500|LP=3.3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0030,TB11_DRY_0030,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-04-26,2021-04-29,65,False,blocked_no_broker_call,exit_before_expiry_required,58.40625,49.6453125,67.1671875,2.2535352327115383,56.15271476728846,SC=1.9500|SP=50.1500|LC=0.6500|LP=4.0000,SC=1.9500|SP=50.1500|LC=0.6500|LP=4.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0031,TB11_DRY_0031,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-04-29,2021-05-06,65,False,blocked_no_broker_call,exit_before_expiry_required,132.37875,112.5219375,152.2355625,2.3443204356115386,130.03442956438846,SC=90.5000|SP=25.3000|LC=3.0000|LP=5.8500,SC=90.5000|SP=25.3000|LC=3.0000|LP=5.8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0032,TB11_DRY_0032,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-05-20,2021-05-27,65,False,blocked_no_broker_call,exit_before_expiry_required,76.59,65.1015,88.07849999999999,2.2781857540615382,74.31181424593846,SC=4.4000|SP=64.6000|LC=1.6000|LP=5.0000,SC=4.4000|SP=64.6000|LC=1.6000|LP=5.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0033,TB11_DRY_0033,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-05-31,2021-06-03,65,False,blocked_no_broker_call,exit_before_expiry_required,9.66,8.211,11.109,2.1962984128615384,7.463701587138462,SC=1.6500|SP=9.8500|LC=0.5500|LP=2.3500,SC=1.6500|SP=9.8500|LC=0.5500|LP=2.3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0034,TB11_DRY_0034,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-08-04,2021-08-12,65,False,blocked_no_broker_call,exit_before_expiry_required,25.950000000000006,22.057500000000005,29.842500000000005,2.2213146724615385,23.728685327538468,SC=5.1000|SP=23.1000|LC=1.4000|LP=4.4000,SC=5.1000|SP=23.1000|LC=1.4000|LP=4.4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0035,TB11_DRY_0035,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-12-27,2021-12-30,65,False,blocked_no_broker_call,exit_before_expiry_required,26.31,22.3635,30.2565,2.2153455268615385,24.094654473138466,SC=1.9500|SP=23.1500|LC=0.6500|LP=2.6500,SC=1.9500|SP=23.1500|LC=0.6500|LP=2.6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0036,TB11_DRY_0036,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2021-12-30,2022-01-06,65,False,blocked_no_broker_call,exit_before_expiry_required,43.58625000000001,37.0483125,50.124187500000005,2.2362153999115386,41.35003460008847,SC=2.7000|SP=37.1000|LC=1.1500|LP=3.0000,SC=2.7000|SP=37.1000|LC=1.1500|LP=3.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0037,TB11_DRY_0037,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2022-01-03,2022-01-06,65,False,blocked_no_broker_call,exit_before_expiry_required,16.68375,14.1811875,19.1863125,2.2027595598115384,14.480990440188462,SC=1.0000|SP=15.4000|LC=0.5500|LP=1.9000,SC=1.0000|SP=15.4000|LC=0.5500|LP=1.9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0038,TB11_DRY_0038,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2022-01-05,2022-01-13,65,False,blocked_no_broker_call,exit_before_expiry_required,56.0475,47.640375,64.454625,2.2553051323615385,53.79219486763846,SC=34.9000|SP=17.6500|LC=1.9500|LP=4.4000,SC=34.9000|SP=17.6500|LC=1.9500|LP=4.4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0039,TB11_DRY_0039,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2022-03-21,2022-03-24,65,False,blocked_no_broker_call,exit_before_expiry_required,88.79249999999999,75.47362499999998,102.11137499999998,2.2844045221615388,86.50809547783845,SC=10.3500|SP=64.5000|LC=1.3000|LP=2.5500,SC=10.3500|SP=64.5000|LC=1.3000|LP=2.5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0040,TB11_DRY_0040,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2022-05-30,2022-06-02,65,False,blocked_no_broker_call,exit_before_expiry_required,23.92875,20.339437499999995,27.518062499999992,2.2107320856115384,21.71801791438845,SC=8.3500|SP=13.8000|LC=0.7500|LP=1.7500,SC=8.3500|SP=13.8000|LC=0.7500|LP=1.7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0041,TB11_DRY_0041,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2022-07-06,2022-07-14,65,False,blocked_no_broker_call,exit_before_expiry_required,84.18749999999999,71.55937499999999,96.81562499999998,2.2895922979615384,81.89790770203845,SC=11.1000|SP=65.5500|LC=1.2500|LP=6.6000,SC=11.1000|SP=65.5500|LC=1.2500|LP=6.6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
TB11_PHASE1_OBS_20260623,2026-06-23,awaiting_live_market_observation,fill_observed_quote_fields_only_no_orders,OBS_TB11_DRY_0042,TB11_DRY_0042,pending_observation,phase_1_dry_run_observed_quotes,def_full_resg0_ovg50,2022-07-07,2022-07-14,65,False,blocked_no_broker_call,exit_before_expiry_required,45.45,38.6325,52.2675,2.2367074324615386,43.21329256753847,SC=6.8500|SP=33.6000|LC=0.8500|LP=2.7000,SC=6.8500|SP=33.6000|LC=0.8500|LP=2.7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itemized_indian_fno_cost_enabled,,pending_observation,,
