collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681822500PE,11524098,22500.0,PE,-0.07856936632191502,kite_quote_api,2026-08-12 09:46:05,4.165657,1.35,1.4,1.375,1.4,976365,2610790,0.04999999999999982,0.03636363636363624,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823200CE,11532546,23200.0,CE,-0.04990263549637464,kite_quote_api,2026-08-12 09:46:08,1.165657,1253.8,1284.35,1269.0749999999998,1260.0,65,1820,30.549999999999955,0.024072651340543278,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823200PE,11532802,23200.0,PE,-0.04990263549637464,kite_quote_api,2026-08-12 09:46:06,3.165657,2.45,2.5,2.475,2.5,2391870,1958710,0.04999999999999982,0.02020202020202013,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823250CE,11533314,23250.0,CE,-0.04785501186597896,kite_quote_api,2026-08-12 09:46:07,2.165657,1203.45,1234.25,1218.85,1228.65,650,260,30.799999999999955,0.025269721458752066,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823250PE,11533570,23250.0,PE,-0.04785501186597896,kite_quote_api,2026-08-12 09:46:07,2.165657,2.55,2.6,2.575,2.55,883480,185445,0.050000000000000266,0.019417475728155442,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823300CE,11533826,23300.0,CE,-0.04580738823558317,kite_quote_api,2026-08-12 09:46:07,2.165657,1154.65,1189.6,1172.125,1205.8,0,2600,34.94999999999982,0.02981763890370039,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823300PE,11534082,23300.0,PE,-0.04580738823558317,kite_quote_api,2026-08-12 09:46:08,1.165657,2.7,2.75,2.725,2.75,3303690,2156375,0.04999999999999982,0.018348623853210944,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823350CE,11534338,23350.0,CE,-0.04375976460518738,kite_quote_api,2026-08-12 09:46:08,1.165657,1103.5,1138.6,1121.05,1301.6,0,325,35.09999999999991,0.03130993265242399,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823350PE,11534594,23350.0,PE,-0.04375976460518738,kite_quote_api,2026-08-12 09:46:07,2.165657,2.85,2.9,2.875,2.9,1052610,273715,0.04999999999999982,0.017391304347826025,True,True,True,False,blocked_no_broker_call,spot_band
2026-08-12,2026-08-12T09:46:09.165657+05:30,NIFTY,NSE:NIFTY 50,24418.55,2026-08-12 09:46:06,2026-08-18,6,23197.622499999998,25639.4775,NIFTY2681823400CE,11534850,23400.0,CE,-0.0417121409747917,kite_quote_api,2026-08-12 09:46:07,2.165657,1065.6,1070.95,1068.275,1065.0,3965,7215,5.350000000000136,0.0050080737637781805,True,True,True,False,blocked_no_broker_call,spot_band
