experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict
E1006,long_only,every_5_session_open,3,145,0.004107090773369104,0.006245607317723553,0.02140815335294275,1.7402298850574711,0.004107090773369104,0.0,85,0,60,0.5862068965517241,0.22051688970096453,SIGNAL_E211_BANDED_68,0.0001012555869542,0.004005835186414904,True,True,baseline_promoted
E1002,long_only,every_5_session_open,3,145,0.0009768215314981809,-2.081144609612784e-05,0.021085852071996387,1.795402298850575,0.0009768215314981809,0.0,72,0,73,0.496551724137931,0.13394414546589883,SIGNAL_E211_BANDED_68,0.0001012555869542,0.0008755659445439808,True,True,baseline_promoted
E1003,long_only,every_5_session_open,3,145,0.0005407512690741218,-0.0004761900505911704,0.0215386653522809,1.749425287356322,0.0005407512690741218,0.0,70,0,75,0.4827586206896552,0.10484107187228044,SIGNAL_E211_BANDED_68,0.0001012555869542,0.00043949568211992183,True,True,baseline_promoted
