leg_key,side,tradingsymbol,present_in_t28_chain_band,bid,ask,quote_age_seconds,spread_pct,selected_leg_symbol_source,leg_reconciliation_ok,phase2_defensive_credit_points,phase2_weighted_credit_points,phase1_latest_weighted_credit_points,phase1_latest_observed_timestamp_ist,phase2_vs_phase1_diff_points,phase2_vs_phase1_diff_pct,broker_order_allowed
def_short_call,sell,NIFTY26AUG24800CE,True,5.15,5.2,1.410164,0.0096618357487922,t28_selected_profile_snapshot,True,7.3500000000000005,11.025,11.55,2026-08-19T09:41:08.144090+05:30,-0.5250000000000004,-0.045454545454545484,False
def_short_put,sell,NIFTY26AUG23350PE,True,4.5,4.55,1.410164,0.011049723756906,t28_selected_profile_snapshot,True,7.3500000000000005,11.025,11.55,2026-08-19T09:41:08.144090+05:30,-0.5250000000000004,-0.045454545454545484,False
def_long_call,buy,NIFTY26AUG26000CE,True,0.85,0.9,2.410164,0.0571428571428572,t28_selected_profile_snapshot,True,7.3500000000000005,11.025,11.55,2026-08-19T09:41:08.144090+05:30,-0.5250000000000004,-0.045454545454545484,False
def_long_put,buy,NIFTY26AUG22150PE,True,1.3,1.4,7.410164,0.0740740740740739,t28_selected_profile_snapshot,True,7.3500000000000005,11.025,11.55,2026-08-19T09:41:08.144090+05:30,-0.5250000000000004,-0.045454545454545484,False
