collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671422250PE,13123074,22250.0,PE,-0.08044931932585564,kite_quote_api,2026-07-10 09:46:07,0.996815,1.4,1.45,1.4249999999999998,1.45,450580,174525,0.050000000000000044,0.03508771929824565,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423000CE,13135106,23000.0,CE,-0.049453228966052976,kite_quote_api,2026-07-10 09:46:07,0.996815,1196.6,1200.0,1198.3,1199.0,7085,100555,3.400000000000091,0.0028373529166319713,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423000PE,13135362,23000.0,PE,-0.049453228966052976,kite_quote_api,2026-07-10 09:46:07,0.996815,3.1,3.15,3.125,3.15,17542980,9481225,0.04999999999999982,0.015999999999999945,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423050CE,13135618,23050.0,CE,-0.0473868229420662,kite_quote_api,2026-07-10 09:46:03,4.996815,1147.7,1153.6,1150.65,1125.95,325,3640,5.899999999999864,0.0051275366097422006,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423050PE,13137410,23050.0,PE,-0.0473868229420662,kite_quote_api,2026-07-10 09:46:07,0.996815,3.25,3.3,3.275,3.3,2629705,862355,0.04999999999999982,0.01526717557251903,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423100CE,13138946,23100.0,CE,-0.04532041691807931,kite_quote_api,2026-07-10 09:46:07,0.996815,1097.45,1104.75,1101.1,1108.85,1170,6240,7.2999999999999545,0.006629733902461134,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423100PE,13139202,23100.0,PE,-0.04532041691807931,kite_quote_api,2026-07-10 09:46:07,0.996815,3.45,3.5,3.475,3.5,6995040,2810470,0.04999999999999982,0.014388489208633042,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423150CE,13139714,23150.0,CE,-0.04325401089409253,kite_quote_api,2026-07-10 09:46:07,0.996815,950.85,1070.65,1010.75,794.65,0,1495,119.80000000000007,0.11852584714321056,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423150PE,13139970,23150.0,PE,-0.04325401089409253,kite_quote_api,2026-07-10 09:46:07,0.996815,3.75,3.8,3.775,3.8,3829930,1139385,0.04999999999999982,0.013245033112582735,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-10,2026-07-10T09:46:07.996815+05:30,NIFTY,NSE:NIFTY 50,24196.6,2026-07-10 09:46:06,2026-07-14,4,22986.769999999997,25406.43,NIFTY2671423200CE,13140226,23200.0,CE,-0.04118760487010564,kite_quote_api,2026-07-10 09:46:06,1.996815,998.9,1002.2,1000.55,1006.5,11700,53105,3.300000000000068,0.0032981859977013325,True,True,True,False,blocked_no_broker_call,spot_band
