experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict
E1002,long_only,every_3_session_open,5,242,-1.824250068591391e-05,0.0004284632262165472,0.015477640064154195,1.6123966942148762,-1.824250068591391e-05,0.0,126,0,116,0.5206611570247934,0.08002034365000688,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.00011949808764011392,False,False,research_only
E1006,long_only,every_3_session_open,5,242,-0.000279973138621087,9.653974157673045e-05,0.016192909751484533,1.6338842975206613,-0.000279973138621087,0.0,122,0,120,0.5041322314049587,0.12628389325913214,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.000381228725575287,False,False,research_only
E1003,long_only,every_3_session_open,5,242,-0.00029958658653769717,-0.00047792726440214954,0.016575656549683397,1.6107438016528928,-0.00029958658653769717,0.0,119,0,123,0.49173553719008267,0.1022791787294441,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.00040084217349189717,False,False,research_only
