experiment_id,portfolio_style,rebalance_rule,top_k,rebalance_count,portfolio_mean_return,portfolio_median_return,portfolio_std_return,portfolio_mean_turnover,portfolio_mean_long_contribution,portfolio_mean_short_contribution,positive_windows,zero_windows,negative_windows,portfolio_win_rate,top_contributor_share,benchmark_policy,benchmark_return,excess_vs_benchmark,beats_flat,beats_benchmark,promotion_verdict
E1006,long_only,every_1_session_open,5,724,-0.0007814281693124835,-0.0003984345661485604,0.010435757890071366,1.5947513812154694,-0.0007814281693124835,0.0,344,0,380,0.47513812154696133,0.10982133086212324,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.0008826837562666836,False,False,research_only
E1002,long_only,every_1_session_open,5,724,-0.0010243006179889772,-0.0006119666774389812,0.01039299586789301,1.612983425414365,-0.0010243006179889772,0.0,331,0,393,0.457182320441989,0.06903085228000974,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.0011255562049431772,False,False,research_only
E1003,long_only,every_1_session_open,5,724,-0.0010483960570924892,-0.000569822697048539,0.010787062974326958,1.5765193370165747,-0.0010483960570924892,0.0,344,0,380,0.47513812154696133,0.10310007692315841,SIGNAL_E211_BANDED_68,0.0001012555869542,-0.0011496516440466893,False,False,research_only
