experiment_id,rebalance_idx,open_ts,next_open_ts,eligible_count,portfolio_return,long_contribution,short_contribution,turnover,long_names,short_names
E1002,1,2023-04-17 10:15:00,2023-04-24 09:15:00,27,-0.019916178717862637,-0.019916178717862637,0.0,1.0,"INFY,DRREDDY,SUNPHARMA",
E1002,6,2023-04-24 09:15:00,2023-05-02 09:15:00,27,0.03719372144498552,0.03719372144498552,0.0,1.3333333333333333,"ICICIBANK,SUNPHARMA,LT",
E1002,11,2023-05-02 09:15:00,2023-05-09 09:15:00,27,0.01653881138262633,0.01653881138262633,0.0,2.0,"TECHM,ULTRACEMCO,M&M",
E1002,16,2023-05-09 09:15:00,2023-05-16 09:15:00,27,-0.023674832121903466,-0.023674832121903466,0.0,2.0,"BPCL,WIPRO,LT",
E1002,21,2023-05-16 09:15:00,2023-05-23 09:15:00,27,0.005883947806296198,0.005883947806296198,0.0,1.3333333333333333,"BPCL,TCS,BAJAJ-AUTO",
E1002,26,2023-05-23 09:15:00,2023-05-30 09:15:00,27,0.036940559182556926,0.036940559182556926,0.0,1.3333333333333333,"BAJAJ-AUTO,M&M,CIPLA",
E1002,31,2023-05-30 09:15:00,2023-06-06 09:15:00,27,0.010871280337679416,0.010871280337679416,0.0,2.0,"AXISBANK,BPCL,DRREDDY",
E1002,36,2023-06-06 09:15:00,2023-06-13 09:15:00,27,0.009487994963309545,0.009487994963309545,0.0,2.0,"ULTRACEMCO,INFY,WIPRO",
E1002,41,2023-06-13 09:15:00,2023-06-20 09:15:00,27,0.0010054782907341986,0.0010054782907341986,0.0,2.0,"NESTLEIND,AXISBANK,ITC",
E1002,46,2023-06-20 09:15:00,2023-06-27 09:15:00,27,0.014685642009069542,0.014685642009069542,0.0,2.0,"WIPRO,TECHM,HDFCBANK",
E1002,51,2023-06-27 09:15:00,2023-07-05 09:15:00,27,0.029380689967477808,0.029380689967477808,0.0,1.3333333333333333,"HINDUNILVR,M&M,WIPRO",
E1002,56,2023-07-05 09:15:00,2023-07-12 09:15:00,27,0.004599437213177756,0.004599437213177756,0.0,2.0,"ONGC,NESTLEIND,ADANIPORTS",
E1002,61,2023-07-12 09:15:00,2023-07-19 09:15:00,27,-0.02017342127741193,-0.02017342127741193,0.0,2.0,"ULTRACEMCO,BPCL,MARUTI",
E1002,66,2023-07-19 09:15:00,2023-07-26 09:15:00,27,0.009738367385005388,0.009738367385005388,0.0,2.0,"NESTLEIND,M&M,BHARTIARTL",
E1002,71,2023-07-26 09:15:00,2023-08-02 09:15:00,27,0.02760195848513619,0.02760195848513619,0.0,2.0,"MARUTI,ULTRACEMCO,CIPLA",
E1002,76,2023-08-02 09:15:00,2023-08-09 09:15:00,27,-0.0008764788549486839,-0.0008764788549486839,0.0,2.0,"ONGC,HDFCBANK,WIPRO",
E1002,81,2023-08-09 09:15:00,2023-08-17 09:15:00,27,-0.008792069823000327,-0.008792069823000327,0.0,2.0,"SUNPHARMA,ADANIPORTS,TCS",
E1002,86,2023-08-17 09:15:00,2023-08-24 09:15:00,27,-0.012923540436727873,-0.012923540436727873,0.0,1.3333333333333333,"HDFCBANK,M&M,TCS",
E1002,91,2023-08-24 09:15:00,2023-08-31 09:15:00,27,0.0003631105178512387,0.0003631105178512387,0.0,2.0,"ULTRACEMCO,INFY,TECHM",
E1002,96,2023-08-31 09:15:00,2023-09-07 09:15:00,27,0.014439580708456717,0.014439580708456717,0.0,1.3333333333333333,"TECHM,LT,ADANIPORTS",
E1002,101,2023-09-07 09:15:00,2023-09-14 09:15:00,27,0.019072447700317394,0.019072447700317394,0.0,2.0,"DRREDDY,WIPRO,ONGC",
E1002,106,2023-09-14 09:15:00,2023-09-22 09:15:00,27,-0.0012889394786285446,-0.0012889394786285446,0.0,2.0,"SBIN,BHARTIARTL,AXISBANK",
E1002,111,2023-09-22 09:15:00,2023-09-29 09:15:00,27,-0.014748204494745565,-0.014748204494745565,0.0,2.0,"MARUTI,ITC,INFY",
E1002,116,2023-09-29 09:15:00,2023-10-09 09:15:00,27,0.0017340196182812307,0.0017340196182812307,0.0,1.3333333333333333,"ICICIBANK,INFY,SBIN",
E1002,121,2023-10-09 09:15:00,2023-10-16 09:15:00,27,-0.01511490650127476,-0.01511490650127476,0.0,1.3333333333333333,"TCS,AXISBANK,INFY",
E1002,126,2023-10-16 09:15:00,2023-10-23 09:15:00,27,-0.011585680491975768,-0.011585680491975768,0.0,2.0,"HDFCBANK,ICICIBANK,TECHM",
E1002,131,2023-10-23 09:15:00,2023-10-31 09:15:00,27,-2.081144609612784e-05,-2.081144609612784e-05,0.0,2.0,"SBIN,AXISBANK,NESTLEIND",
E1002,136,2023-10-31 09:15:00,2023-11-07 09:15:00,27,0.028501818322622934,0.028501818322622934,0.0,2.0,"SUNPHARMA,HINDUNILVR,BPCL",
E1002,141,2023-11-07 09:15:00,2023-11-13 09:15:00,27,-0.006102848867057256,-0.006102848867057256,0.0,2.0,"INFY,ONGC,ICICIBANK",
E1002,146,2023-11-13 09:15:00,2023-11-21 09:15:00,27,-0.0020716197432335136,-0.0020716197432335136,0.0,2.0,"BRITANNIA,SBIN,HINDUNILVR",
