Date,Open,High,Low,Close,Adj Close,Volume,Log_Close,Log_Return,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Chaikin_MF,OBV,Stoch_RSI,Stoch_RSI_signal,KC_High,KC_Low,KC_Mid,Force_Index,Intraday_Pct_Range
2018-06-11,276.25,278.6000061035156,273.79998779296875,275.20001220703125,243.35971069335938,1595285,5.617498150416132,-0.00018162518665665317,272.63499755859374,284.51100158691406,47.06482361132644,0.11746106625223707,14.325419589588195,292.55303418394107,262.16196215394956,0.11043266962912957,276.63762886013643,277.2750773018361,-0.0025367355537787573,0.017134790221764618,0.014619628815934248,9708152,39.67394278947342,40.39856965390734,286.20416768391925,268.82916463216145,277.5166661580403,1512392.6931759221,1.7441926226863143
2018-06-12,274.20001220703125,276.3500061035156,273.0,275.29998779296875,243.4481201171875,1278763,5.617861367807728,0.00036321739159550503,272.1649963378906,284.46900146484376,47.181152702020654,0.3133216812474453,13.858411523446449,291.11650790917446,262.3234884287162,0.10458779788290878,276.51023447278715,276.78307913252235,-0.00018160869380112743,0.01704241323992449,0.014326690332895338,10986915,39.94561566746444,39.80977922846893,285.3766693115234,268.4016632080078,276.8891662597656,1314600.1770365327,1.2168566117172872
2018-06-13,275.6000061035156,279.0,274.25,275.1000061035156,243.2713165283203,1363820,5.617134690117063,-0.000726677690664701,272.05999755859375,284.2590014648438,46.95885120318169,0.43497108180510047,12.997929919762313,287.77781629914324,263.7671818698021,0.08727965793031048,276.375927009047,276.09036921496937,0.0003632833630191623,0.016173941088666953,-0.03775677068054789,9623095,39.40218698325347,39.67391514673045,284.3325037638346,267.90249582926435,276.11749979654945,1087837.4335013193,1.7266448181075842
2018-06-14,274.8500061035156,276.54998779296875,273.0,275.1000061035156,243.2713165283203,1199938,5.617134690117063,0.0,272.63999938964844,284.11800170898437,46.95885120318169,0.5155002454163524,12.391015401745372,285.60699841567964,264.6029991429141,0.07635041369232864,276.25441073232975,275.49983124773433,-0.0007264137243752078,0.015747044168485998,-0.008893068841322235,10823033,39.40218698325347,39.58332987799047,283.3433359781901,267.3683298746745,275.3558329264323,932432.0858582737,1.2904353741209833
2018-06-15,275.70001220703125,277.75,267.20001220703125,268.70001220703125,237.61175537109375,1759211,5.5935955610514085,-0.023539129065654585,272.9100006103516,283.642001953125,39.96916590488812,0.1564269810611032,12.648684525008225,283.8340720971221,264.6509254614716,0.07139242934187144,275.5349442061108,274.9887578890838,0.0,0.01638553861891135,-0.02033539108173137,9063822,26.34148326346545,35.048619076657474,282.7825022379557,266.35249735514327,274.56749979654944,-809192.44963979,3.926307150607819
2018-06-18,269.45001220703125,274.1499938964844,268.0,271.3999938964844,239.99937438964844,1192130,5.603593724911764,0.009998163860355902,273.44500122070315,283.18800170898436,43.77160107810989,0.1210252991891716,12.88794871089516,283.6449894729906,264.38000747525166,0.0709837230323846,275.1411394147178,274.67843379525743,-0.023264244836389336,0.014793280562466433,0.015537691725917728,10255952,53.59797054257696,39.7805469297653,282.05750071207683,266.34249827067055,274.19999949137366,-233775.0751987123,2.2660258050079642
2018-06-19,271.0,274.45001220703125,267.75,268.5,237.43490600585938,1385595,5.5928509139489195,-0.010742810962844906,273.39000244140624,282.6940014648437,40.78351539319166,-0.0673026911487784,13.050709183351023,283.65074803442025,263.79924891382194,0.07393481981600858,274.5086499466495,274.5677799054044,0.010048312492717093,0.014911343669460841,-0.012549799703189512,8870357,42.934763679426005,40.958072495156145,281.7866683959961,266.24166412353514,274.0141662597656,-774409.6420273631,2.4953490528980447
2018-06-20,268.45001220703125,272.20001220703125,261.5,271.1000061035156,239.73410034179688,2304827,5.60248777901851,0.009636865069590606,273.1600036621094,282.30200134277345,44.445225593014705,0.009541082936667777,14.041560007024346,283.5088699179126,263.5611282510327,0.07358074960449516,274.1840171996844,274.24290418997685,-0.010685313049750733,0.015085782999214934,0.024252495464508115,11175184,57.065236320573995,51.19932351419232,281.67166900634766,265.71666412353517,273.6941665649414,192300.91648334695,3.9468874828964795
2018-06-21,274.20001220703125,275.5,268.95001220703125,274.25,242.51966857910156,2367482,5.614040099155339,0.011552320136829053,272.99000244140626,282.05200134277345,48.59272170254256,0.28363829413356445,14.299446997059594,283.58636418567653,263.6486333729172,0.07269910961808333,274.1903012759049,274.3020716216124,0.009683449175104775,0.015204846002051546,0.04306419962149946,13542666,74.18477404545462,58.06159134848488,281.55583597819015,265.9508310953776,273.7533335367839,1230194.1927052431,2.3883273629785777
2018-06-22,273.8500061035156,274.45001220703125,267.1499938964844,272.75,241.19317626953125,1890787,5.60855562471318,-0.005484474442159382,272.74000244140626,281.6150012207031,46.80093877711076,0.3696032932562714,14.780904913474277,282.8796028958537,263.68039466274007,0.07039123091883999,274.05312972581874,274.08217250197026,0.011619305885524733,0.014067054695465174,0.048688187833134715,11651879,66.03259742822976,65.7608692647528,281.0566691080729,265.83666483561194,273.4466669718425,649283.5223187798,2.6764503430052704
2018-06-25,272.0,272.95001220703125,267.79998779296875,268.25,237.21383666992188,980663,5.591919381510808,-0.016636243202372114,272.0450012207031,281.0550012207031,41.819047516525785,0.1408488471516729,15.227972978716483,279.80697078647813,264.8730279928187,0.05567173455231841,273.5004507043122,272.2337006408951,-0.005469462169553352,0.012792930431996311,0.06161195884494529,10671216,38.57142857142857,59.59626668170432,279.53667093912765,265.4916636149089,272.51416727701826,-73897.4808696172,1.9198599866029824
2018-06-26,267.79998779296875,270.70001220703125,264.3500061035156,265.79998779296875,235.0472869873047,2041181,5.582744100353518,-0.009175281157289383,271.0950012207031,280.3700012207031,39.362299795307564,-0.14266955524050262,16.11567101374702,278.74044791005497,264.5195496485388,0.05350225325289623,272.7670732841842,271.29197331789976,-0.016498625114573784,0.011875997904318956,0.08725973726262255,8630035,24.571358816964285,43.058461605540884,278.4166707356771,264.9566640218099,271.6866673787435,-777757.6074254224,2.3890167024618663
2018-06-27,264.8500061035156,266.3999938964844,257.8500061035156,259.75,229.69725036621094,1539547,5.5597196299793366,-0.02302447037418176,269.56000061035155,279.6340014648438,34.04373388614566,-0.6750673002538408,17.69080615465173,279.2958515384333,262.3241466305121,0.06533861369748299,271.5273520190238,270.53747318732,-0.009133316708410999,0.012479626095843353,0.089233097446486,7090488,8.983425270870638,24.042070886421172,277.71667022705077,264.1016647338867,270.90916748046874,-1997255.171607742,3.291621864473051
2018-06-28,255.8000030517578,260.8999938964844,246.35000610351562,254.64999389648438,225.1873321533203,3890653,5.53989002936236,-0.01982960061697625,267.51499938964844,278.9380010986328,30.324079506658933,-1.2733843990690823,20.111048377677662,281.10639758365613,259.04860119564074,0.08662005465031317,269.91998457878196,268.9622526370102,-0.02276142991278496,0.01204986025439795,0.12583145481796973,3199835,25.421100595864004,19.65862822789965,277.0508371988932,263.0358317057292,270.04333445231117,-4546555.010901119,5.713720063501491
2018-06-29,254.5,258.8500061035156,250.75,254.0,224.6125030517578,2401324,5.537334267018537,-0.0025557623438237087,266.0449981689453,278.1590008544922,29.876044686435094,-1.594762017147703,22.358416156201738,282.4608961887953,256.49410259050154,0.1022314708594242,268.4037955712789,268.24860892837364,-0.019634287212764723,0.011839450819322701,0.13072796141137827,798511,23.43030727888772,19.278277715207466,276.4025034586588,262.44749857584634,269.4250010172526,-4120025.14412688,3.188978780911663
2018-07-02,255.0,258.3500061035156,251.3000030517578,252.39999389648438,223.19764709472656,1810125,5.531015106485142,-0.006319160533394985,264.14499816894534,277.44800048828125,28.74999149520505,-1.7827049625457008,24.44525766483124,283.71760136930084,253.87239802034765,0.11824565796619418,266.87962398320326,267.69691163084,-0.002552499163807509,0.011858323477541281,0.1240608014670453,-1011614,18.5298282509639,22.460412041905215,275.80333658854164,261.75333201090496,268.77833429972327,-3945194.5589839285,2.793186696608716
2018-07-03,252.64999389648438,255.60000610351562,250.5,251.64999389648438,222.53440856933594,1929833,5.528039208968383,-0.002975897516758863,262.4599975585937,276.6990002441406,28.213191710837492,-1.818852811436983,26.446997026169452,284.6113322464254,251.23866775357462,0.1326153995719091,265.42918302256334,267.0776832051031,-0.0062992366280142376,0.011402394456909482,0.008947167336804389,-2941447,16.87894529674463,19.613026942198758,274.8666702270508,261.2816650390625,268.0741676330566,-3588363.15770051,2.026626754306023
