Date,Open,High,Low,Close,Adj Close,Volume,Log_Close,Log_Return,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Chaikin_MF,OBV,Stoch_RSI,Stoch_RSI_signal,KC_High,KC_Low,KC_Mid,Force_Index,Intraday_Pct_Range
2018-04-02,1120.4000244140625,1153.949951171875,1111.5,1150.1500244140625,1078.2706298828125,428944,7.047647668860878,0.026206603684436836,1117.4300170898437,1133.0030053710936,58.74854065651304,-0.5604646342030719,14.404888050500157,1154.2825075367073,1089.1475095531364,5.80673321542371,1123.7061401397941,1126.0684728428791,0.026553016201118274,22.37253146220693,0.05130704975957749,1885618,81.00561421335375,58.286775541147314,1141.301649983724,1099.6616841634116,1120.4816670735677,7613771.5003451165,0.037888209788352264
2018-04-03,1145.050048828125,1156.699951171875,1138.949951171875,1152.0999755859375,1080.098876953125,561118,7.049341621853085,0.0016939529922064267,1120.3650146484374,1132.2700048828126,59.29834864679093,1.7131764316316094,15.782790446457676,1158.4846065040774,1088.265405702954,6.250735544195731,1126.4103149441887,1127.0878672491258,0.0016953885410455616,22.042350643477864,0.05287072416625655,2446736,83.72901063341898,68.06331518758655,1142.9899841308593,1101.1950134277345,1122.0924987792969,3267358.9678884763,0.01550150582340556
2018-04-04,1156.9000244140625,1157.699951171875,1126.0,1136.0,1065.005126953125,607619,7.035268599281097,-0.014073022571987615,1123.710009765625,1131.1150048828124,53.01544621610912,2.190667232120859,16.038783235576535,1159.443468277649,1090.311548812195,6.1457286629260635,1127.3236182828375,1127.2040997477611,-0.013974460487033102,22.732179252649086,0.045134187513258366,1839117,61.24300354447299,75.32587613041524,1145.4808166503906,1102.0008483886718,1123.7408325195313,-5432647.721071679,0.027400769731965507
2018-04-05,1151.800048828125,1156.800048828125,1137.550048828125,1142.9000244140625,1071.4737548828125,549137,7.041324192265056,0.006055592983958746,1127.3500122070313,1130.2080053710938,55.20596987075867,3.090234140382563,16.276490825472614,1160.6225071180354,1093.262514854621,5.97723411857622,1128.8070855334304,1126.8407515519837,0.0060739651532240035,22.59416993661165,0.06333449620957281,2388254,70.87991243668453,71.95064220485882,1147.8641540527344,1103.7191833496095,1125.7916687011718,715156.5640861325,0.016712970293399024
2018-04-06,1142.9000244140625,1152.800048828125,1135.0,1143.5,1072.036376953125,395626,7.041849013462836,0.0005248211977804118,1131.3450073242188,1129.2800048828126,55.40068007465931,3.8076679854443682,16.29351654152543,1161.8982245470263,1095.6117974256301,5.8725256123978395,1130.2064107207227,1124.5612011565997,0.0005249589405207367,22.25173271457689,0.03595839309006512,2783880,75.79332189806273,69.30541262640675,1149.9999938964843,1105.5450134277344,1127.7725036621093,396629.4821367838,0.015574458349714937
2018-04-09,1145.0,1171.5,1139.949951171875,1157.449951171875,1085.114501953125,837112,7.053974546297167,0.012125532834330599,1136.3800048828125,1128.90900390625,59.7784339595341,5.439184419241201,17.25585937899275,1165.6590261381332,1094.8359933931167,6.266152513771321,1132.8010336208324,1125.5707518794504,0.012199345143747209,22.915898151258894,0.00374069675815999,3620992,82.29356880783342,76.32226771419356,1152.1858276367188,1106.8158447265625,1129.5008361816406,7917324.177639344,0.027554627797489083
2018-04-10,1159.0,1167.699951171875,1152.9000244140625,1156.75,1084.4581298828125,546269,7.053369627787109,-0.000604918510057395,1140.7900024414062,1128.6460034179688,59.46304246799873,6.599616467117812,18.14946344235526,1168.866327722619,1094.3936942500375,6.581005518550288,1135.0818875617056,1129.5184293099762,-0.0006047355837428547,22.33618590886987,0.0171499215642421,3074723,81.4114624597137,79.83278438853661,1153.5433247884116,1108.2533467610679,1130.8983357747397,2384200.308073792,0.012769565796214409
2018-04-11,1157.0,1158.5999755859375,1141.199951171875,1155.8499755859375,1083.61474609375,419140,7.052591261905413,-0.0007783658816959971,1144.6199951171875,1128.742001953125,59.031759412627174,7.361780751174365,18.0219087262516,1171.5506366088784,1094.1443829223717,6.83289260198147,1137.0598007068706,1132.830310175773,-0.0007780630335531002,21.98360294495506,0.013753204671260184,2655583,80.05094435333037,81.25199187362581,1154.8824910481771,1109.252510579427,1132.067500813802,543242.6140844934,0.015038914791756699
2018-04-12,1149.5,1169.9000244140625,1144.9000244140625,1165.199951171875,1092.3800048828125,360744,7.060647983179919,0.00805672127450574,1148.0299926757812,1129.037001953125,62.10658106325001,8.620890071735857,18.482969412178573,1175.2016279745428,1092.9833817910824,7.249694873166998,1139.739815036871,1136.1251208948347,0.008089263990508577,22.199059877458268,-0.004567224078086241,3016327,91.969340026328,84.47724894645734,1156.4341552734375,1110.0841796875,1133.2591674804687,2429712.599877123,0.02174858634188778
2018-04-13,1170.0,1176.8499755859375,1157.8499755859375,1162.199951171875,1089.567626953125,639579,7.058069997627474,-0.002577985552445483,1152.2099853515624,1129.24,60.536629282120636,9.26981173232707,19.2367724617752,1178.2468450495821,1092.4581598332302,7.5561277252550365,1141.8788756211572,1140.2904757982403,-0.0025746654014041637,21.97055560049696,-0.018498677047170776,2376748,82.51785534800995,84.84604657588943,1158.122489420573,1111.2075113932292,1134.665000406901,-469253.80004095903,0.01623931623931624
2018-04-16,1160.0,1188.5,1155.0,1178.8499755859375,1105.1771240234375,550645,7.072294645270226,0.01422464764275233,1155.07998046875,1130.2830004882812,65.71642982207229,11.000794334398506,20.434865661771774,1181.9228993200372,1090.5870982385563,8.038318967098487,1145.3999327606602,1146.0871192351592,0.014326299357760197,22.79408734331861,-0.07234693858743554,2927393,88.97140066964286,87.81953201466025,1159.3116556803384,1112.2066752115884,1135.7591654459634,5955750.528973976,0.028879310344827585
2018-04-17,1180.0,1187.4000244140625,1169.0,1176.0,1102.50537109375,432543,7.069874128458572,-0.0024205168116537834,1157.4699829101562,1131.2369995117188,64.16396767752815,12.004263627349474,21.547380776054307,1187.256484503037,1090.5785130555569,8.488584252248343,1148.3142248786926,1149.9408962866846,-0.0024175897230017673,22.480225705514602,0.04120456956866242,2494850,83.76623376623377,85.08516326129552,1160.3458231608072,1115.550840250651,1137.948331705729,1163425.5164125497,0.015593241028866526
2018-04-18,1179.0,1185.0,1168.0,1172.300048828125,1099.03662109375,465763,7.066722951729343,-0.003151176729229377,1161.0999877929687,1131.6230004882811,62.11249576995218,12.3585039927043,22.486307860224766,1189.8008589588762,1095.0091385997175,8.297558261776452,1150.5985890643528,1153.4276303678976,-0.0031462169828868625,22.08878101226356,0.07102596101133098,2029087,78.96110237418831,83.89957893668831,1163.2383239746093,1119.353338623047,1141.295831298828,-761058.3996398271,0.01441899915182358
2018-04-19,1172.0,1187.0,1162.5999755859375,1165.0,1092.1927490234375,620949,7.060476365999801,-0.006246585729542176,1163.3099853515625,1132.165,58.1613479166891,11.912865010693622,22.84502149837357,1190.677745037812,1099.9822525207817,7.918721470117291,1151.970152010605,1157.902051594947,-0.0062271163729988865,22.25386982667777,0.017089752806065193,1408138,69.48051948051948,77.40261854031384,1166.5316589355468,1122.691668701172,1144.6116638183594,-3275658.1463968693,0.020819133459097697
2018-04-20,1165.0,1165.949951171875,1142.25,1159.3499755859375,1086.8956298828125,727517,7.055614761162584,-0.00486160483721676,1164.8949829101562,1132.67,55.232811079286655,10.977244316421775,21.557452065077882,1189.5383591458665,1106.7016310885085,7.214988712822033,1152.672992351113,1158.7855607929787,-0.004849806364002118,22.357161351334717,0.07556973206118203,680621,53.3599609375,67.26719426406926,1169.3833211263022,1124.7733357747397,1147.078328450521,-3832211.923229295,0.02034330572693133
2018-04-23,1160.9000244140625,1181.4000244140625,1145.4000244140625,1178.699951171875,1105.0367431640625,554353,7.072167373807118,0.016552612644534115,1167.0199829101562,1134.0389990234376,62.244344703693685,11.662699154643178,21.225354630976035,1190.6193162925076,1112.780671500461,6.758586889342537,1155.1517503340426,1160.1785582917075,0.016690366147769975,23.33164982623938,0.09881993378826961,1234974,84.319921875,69.05346743100648,1173.8233215332032,1126.6133361816405,1150.218328857422,5873740.702917708,0.031010422295554837
2018-04-24,1177.5,1182.449951171875,1161.9000244140625,1170.0999755859375,1096.97412109375,484112,7.064844473359975,-0.007322900447142899,1168.35498046875,1135.0189990234376,57.903637204851854,11.38079023010232,20.971638163647793,1189.8491201033476,1119.2958628068086,6.110768948567491,1156.575390834223,1162.5250265961786,-0.0072961533402858825,23.132955321351748,0.058908820423396714,750862,65.60743100175233,67.76243793808409,1176.649151611328,1130.079168701172,1153.36416015625,-817654.0196003467,0.017452167097929936
2018-04-25,1167.0,1168.800048828125,1156.050048828125,1163.050048828125,1090.3646240234375,280574,7.058801185838741,-0.006043287521234397,1169.0749877929688,1135.7989990234375,54.54554965116739,10.467838479709371,20.295888277560802,1187.8955118908057,1125.7994710193507,5.367694646884771,1157.1920249288803,1163.7884935389582,-0.006025063588504187,22.48416756681323,0.025387567679388233,470288,52.42999780957944,67.45245022877725,1178.8924865722656,1132.8475036621094,1155.8699951171875,-1591235.4399644386,0.010925449871465296
2018-04-26,1164.0,1177.050048828125,1149.550048828125,1155.699951171875,1083.47412109375,1638937,7.052461457731567,-0.006339728107173315,1168.1249877929688,1136.297998046875,51.21096088551952,9.046938708621155,20.134063454819966,1186.810823491118,1129.344156977632,4.9622470860612005,1157.0499226663085,1164.135363068952,-0.006319674431599753,22.842441312040854,-0.07402861932230217,-1168649,32.440750071658094,50.15939296099662,1180.800821940104,1134.1658365885417,1157.483329264323,-8561309.814949084,0.023625429553264604
2018-04-27,1165.25,1199.0999755859375,1164.25,1181.5999755859375,1107.7552490234375,803227,7.074624710555303,0.022163252823735213,1170.064990234375,1137.0419970703124,60.39827922752253,9.896697944262542,21.00814495671846,1185.934529493611,1136.3404460923266,4.271163744402947,1159.3880229443685,1166.5551739711734,0.022410682277696825,24.3108401050424,-0.05494496277368182,-365422,69.77548770126307,51.54874519416686,1184.7291544596353,1136.1941691080729,1160.4616617838542,11015296.001706423,0.029907724167292427
2018-04-30,1189.699951171875,1207.0,1182.4000244140625,1201.699951171875,1126.59912109375,505974,7.091492459284712,0.01686774872940955,1172.3499877929687,1138.2929956054688,65.78327084994966,12.053097700474837,22.125257685028743,1193.6020573296269,1133.827910932092,5.136493661476589,1163.4177303946071,1168.8517854248398,0.01701081245873448,24.38863898425812,-0.059950154822396094,140552,91.94522052412279,64.72048609901465,1186.7616556803384,1140.0116678873696,1163.3866617838542,10451808.698648235,0.02067746204554022
2018-05-02,1200.25,1230.5999755859375,1197.4000244140625,1222.300048828125,1145.9119873046875,2011978,7.108489648730958,0.016997189446246175,1176.9799926757812,1140.0299975585938,70.24845103497225,15.248540083755415,23.9275352511113,1205.9989083836601,1128.4510672022773,6.64377836256,1169.0255702454183,1179.1243833165238,0.017142463587654477,25.018018426230753,0.0012992123354146669,2152530,90.6056264274355,84.10877821760711,1190.909989420573,1142.6150065104168,1166.762497965495,31115231.75436712,0.02766086329670902
2018-05-03,1220.300048828125,1230.0,1201.0,1206.75,1131.33349609375,641515,7.095686074540602,-0.012803574190356493,1180.4249877929688,1141.287998046875,63.510986156749844,16.33785953640404,25.601078705330824,1210.395890856953,1131.1290847289847,6.770528348358337,1172.618373079188,1181.8627825712563,-0.012721957135675144,25.302445681499986,-0.010798388073777946,1511015,73.00511355236452,85.18532016797427,1194.4091593424478,1146.384171549479,1170.3966654459634,3721350.868805969,0.02376464708646795
2018-05-04,1212.0,1212.0,1178.0999755859375,1190.449951171875,1116.0521240234375,743905,7.082086624868383,-0.01359944967221871,1182.9699829101562,1142.6899975585939,57.30650440691425,15.704839719154052,25.472770303180045,1211.4864644496117,1134.793503812107,6.5374091476665495,1174.3166186118249,1183.6836021838142,-0.013507394926973282,25.916558448111594,-0.0075686439708383905,767110,54.55570400807999,72.72214799596,1197.529990641276,1148.040000406901,1172.7849955240886,-6843341.592722229,0.027970317173318895
2018-05-07,1192.0,1220.800048828125,1180.0,1215.25,1139.3021240234375,728801,7.102705095925565,0.02061847105718151,1188.5599853515625,1144.4669970703126,63.19742508011526,17.008262962935078,25.69128783867532,1216.7014366910053,1136.7535315707137,6.794088367821353,1178.2150358868892,1185.6627564160515,0.02083250018508709,26.979664903826837,0.03179399016738202,1495911,82.62594247011798,70.06225334352082,1201.7591573079426,1149.9691670735676,1175.864162190755,9768419.726416808,0.0342282288826552
