Date,Open,High,Low,Close,Adj Close,Volume,Log_Close,Log_Return,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Chaikin_MF,OBV,Stoch_RSI,Stoch_RSI_signal,KC_High,KC_Low,KC_Mid,Force_Index,Intraday_Pct_Range
2018-04-02,247.46922302246094,249.34690856933594,245.97669982910156,248.67286682128906,180.809814453125,7299774,5.516138244822491,0.010705733059116262,248.71619262695313,257.1051107788086,43.48349455219138,-2.4452564107203614,18.330269674803954,259.19386814325867,242.95198909551084,6.468988567210202,251.18135959003249,251.62249612619559,0.010763244469991662,4.64149448856215,-0.10660052464348954,79461798,29.48724929076948,25.897471528522132,255.6612236022949,246.79758071899414,251.22940216064453,4548120.732329862,0.013618698515606873
2018-04-03,248.43212890625,250.3579559326172,247.95066833496094,248.91358947753906,180.98486328125,5294559,5.517105806025103,0.0009675612026116553,248.52360992431642,257.04348419189455,43.97628241166159,-2.3236940849132566,18.814276426011535,258.84765136704294,242.76860229506644,6.41089635935418,250.96538148408072,250.62374661951552,0.0009680294409561974,4.481908282068871,-0.10181946497676632,84756357,30.769268275637334,25.213717234741825,255.35308990478515,246.5616668701172,250.95737838745117,2365720.4482115167,0.009689920576113084
2018-04-04,249.8765106201172,250.16537475585938,247.5655059814453,249.0098876953125,181.05487060546875,8716184,5.51749260529603,0.0003867992709274404,248.47064971923828,256.90001007080076,44.185941776770576,-2.1942901930777055,19.348975510890117,258.80622773830083,242.65114530857414,6.4432525267572665,250.77914398038848,249.99337101577038,0.0003868740874115595,4.347476888664956,-0.06888484805808141,93472541,35.057497957722816,31.77133850804321,255.19501088460288,246.46136372884115,250.82818730672201,1348142.1393940733,0.010404614535243759
2018-04-05,246.02484130859375,250.3579559326172,246.02484130859375,250.0209503173828,181.79002380371094,9464602,5.521544715620648,0.004052110324617608,248.51398162841798,256.63520874023436,46.451794873998004,-1.9872446533482275,20.18370148376173,258.7832533131484,242.9774385203477,6.300140704543549,250.70693506010224,249.4959822898423,0.004060331223904923,4.346451012619133,-0.00280859375982723,102937143,41.09198307163953,35.63958310166656,255.09149703979492,246.58895034790038,250.84022369384766,6828917.589779307,0.017612508562045274
2018-04-06,250.83941650390625,252.28379821777344,250.40611267089844,251.1764373779297,182.63018798828125,6333848,5.52615562994743,0.0046109143267827335,248.68730621337892,256.37136993408205,48.999975715224316,-1.7102072182076995,20.213743258203035,258.8247270688528,243.02744120507302,6.295593348978872,250.751649566562,249.28055916839762,0.004621560949512604,4.197622218888525,-0.0723782347161356,109270991,60.071890365482595,45.407123798281646,254.994403330485,246.97331415812172,250.98385874430338,7155425.468240239,0.007485608015858861
2018-04-09,251.46531677246094,256.71319580078125,251.22459411621094,255.94287109375,186.09584045410156,9572467,5.544954259785673,0.01879862983824232,249.40949249267578,256.2201919555664,57.89982045784112,-1.0934372251038837,18.822844413235504,259.41010723983317,243.11128710831142,6.486816408150775,251.2460516167704,249.19530612037136,0.018976436506456862,4.293274804885884,-0.023791044683639056,118843458,94.3262953351862,65.16338959076944,255.30654780069986,247.13620783487954,251.2213778177897,32802828.124331623,0.02182647593320668
2018-04-10,256.47247314453125,258.7353210449219,255.26882934570312,256.80950927734375,186.72598266601562,15248015,5.548334601026415,0.0033803412407422684,250.43981323242187,256.0295352172852,59.290839698761424,-0.5286185181392398,17.96442647331381,260.0768095389428,243.16195846642825,6.722395867694378,251.77590472730117,249.94926635883155,0.003386061037333299,4.234218868766804,-0.023447400947107587,134091473,87.65444175011322,80.68420915026068,255.70695978800455,247.44514338175455,251.57605158487954,19743950.723450713,0.013516038024342909
2018-04-11,257.0020751953125,257.6279602050781,253.6318817138672,255.3169708251953,185.6407470703125,5433736,5.5425057960890385,-0.005828804937376475,251.11866760253906,255.715625,55.867271059858,-0.19913549298917133,16.699674442418516,259.1081160066918,243.6540086270973,6.147681626117402,252.1131491175768,250.21100911498837,-0.005811850411413522,4.217208841798528,-0.11282208410320288,128657737,78.08641401686963,86.6890503673897,255.40123240152994,247.5005121866862,251.45087229410805,1174610.2952680765,0.015548817993683744
2018-04-12,255.26882934570312,255.3169708251953,251.70603942871094,252.2356414794922,183.40032958984375,6360898,5.530363735827654,-0.012142060261384202,251.4123565673828,255.34393951416016,49.511155619143196,-0.18452822173978234,16.004519819947177,257.8233523062409,244.21658452237236,5.420591783921619,252.12481505680682,250.35810970269617,-0.012068642894141113,4.173903309990374,-0.13403745528308883,122296839,58.33332518186736,74.69139364961674,255.02730077107748,247.22768529256186,251.12749303181968,-12675144.349860184,0.014145602523190155
2018-04-13,253.2467041015625,253.72816467285156,250.3579559326172,251.0801544189453,182.5601806640625,5183544,5.525772228468042,-0.004591507359612557,251.91788787841796,255.0569909667969,47.33625285936246,-0.2631564987049444,15.701436126135318,256.64684345253636,244.69016521445582,4.769916455947357,252.02532356748668,250.46564698681036,-0.004580982504174824,4.116496555007802,-0.17085916993942735,117113295,50.925990231935295,62.448576476890764,254.72398173014327,246.94844004313154,250.8362108866374,-8218060.129803656,0.013308006326047903
