Date,Open,High,Low,Close,Adj Close,Volume,Log_Close,Log_Return,SMA10,SMA50,RSI,MACD,ADX,BB_Upper,BB_Lower,Bollinger_Width,EMA20,VWAP,Lagged_Return,Volatility,Chaikin_MF,OBV,Stoch_RSI,Stoch_RSI_signal,KC_High,KC_Low,KC_Mid,Force_Index,Intraday_Pct_Range
2023-11-24,645.0,645.5,633.4500122070312,636.4500122070312,627.2412109375,158814,6.455905879496318,-0.01062757166553574,648.9399963378906,649.5530004882812,45.84976102302971,0.210371627136968,13.220505596190154,677.1894128937691,605.850589547637,0.11208865107685201,646.2047711505821,642.5466983271785,0.0033536491903582988,0.01938114113849946,-0.09643261482821983,7421937,48.45148021755897,53.70495455759818,663.610009765625,619.8099914550781,641.7100006103516,-404946.2518096911,1.893312524448346
2023-11-28,637.9500122070312,639.4500122070312,626.4500122070312,632.6500244140625,623.4962158203125,601553,6.449917385225429,-0.005988494270889433,649.1799987792969,649.4230004882812,44.52233163093951,-0.4773453897997544,12.81575695491985,677.0427327052341,605.2972697361722,0.11340466324254071,644.9138428899612,641.6618272846692,-0.010571298551059094,0.019145549970728856,-0.07154827760581568,6820384,43.220941310495355,49.827942246395445,662.3550109863281,619.739990234375,641.0475006103516,-673653.081097411,2.054848573196552
2023-11-29,637.0,642.9500122070312,631.0499877929688,637.75,628.5223999023438,235359,6.457946357021921,0.008028971796492534,647.0950012207031,649.2380004882813,46.75056136816525,-0.5350712271539826,12.208685020198791,676.2342430735763,604.8907569264237,0.111867481218585,644.2315721385363,641.4324694415304,-0.0059705989788443325,0.018867292816964358,-0.08214028350485357,7055743,49.651810821746864,47.10807744993372,661.4325113932291,619.8474894205729,640.640000406901,-405941.90466482885,1.865938755635045
2023-11-30,637.75,666.0,637.2000122070312,663.25,653.6534423828125,480347,6.497151993017849,0.03920563599592786,647.6200012207031,649.3770007324218,56.219104698110726,1.1081967211675496,12.339097334930443,676.2607563111554,604.8792461302509,0.10762383743822777,646.0428509824852,641.6038687951213,0.00806129042776993,0.020469339037491655,-0.03228429322503898,7536090,85.1671070035669,59.34661971193637,661.2866780598958,619.2916585286458,640.2891682942708,1401885.2960015752,4.3422522115294
2023-12-01,673.0,678.0,662.0,668.0,658.3346557617188,236316,6.504288173536645,0.007136180518796387,649.0600036621094,649.5100012207031,57.72699373533312,2.4047294706931703,13.01144756588584,677.8380402034098,604.2019622379963,0.11023364964882261,648.1340080317723,640.9135043104756,0.03998431987455908,0.020467523047721887,-0.005118392555304802,7772406,84.18972332015811,73.00288038182396,660.9050109863281,620.2049926757812,640.5550018310547,1361973.253715636,2.3952095808383236
2023-12-04,690.0,721.9500122070312,684.0,696.1500244140625,686.0774536132812,777369,6.545565189425412,0.041277015888766755,652.0750061035156,650.2730017089843,65.34470050614902,4.9038229523328605,15.097323439880032,687.0745564018124,599.4154460395938,0.1259198553300343,652.7069619729428,646.3599779927534,0.0071617037316245025,0.022213733898859327,-0.031071081033276642,8549775,73.36088999748549,80.90590677373683,664.1700134277344,621.6099914550781,642.8900024414063,4293542.264432738,5.451412896088472
2023-12-05,700.0,707.9500122070312,693.0499877929688,701.2000122070312,691.0543212890625,208390,6.5527931704558515,0.007227981030439423,657.2550048828125,651.4580017089844,66.51060935535232,6.54028441781461,17.034208180017494,696.8984395912305,596.536564070879,0.1431287418328216,657.3253477095227,648.2738727042849,0.0421407551108719,0.02071941117058728,0.00565843908427611,8758165,78.27225130890052,78.60762154218136,666.722514851888,625.3724904378256,646.0475026448569,3830517.2203961695,2.12493213843003
2023-12-06,701.4500122070312,705.0,691.9500122070312,702.9000244140625,692.7297973632812,131793,6.5552146689151956,0.002421498459344029,662.2700073242188,652.8640026855469,66.91414664946646,7.321584586490626,18.756221094790167,704.7148860708721,597.4851200326434,0.15255336792400237,661.6657931099551,653.10551730644,0.0072541659353086985,0.019371172979209053,0.06568581523639817,8889958,80.05236880317409,77.22850336985336,669.645014444987,630.5099924723307,650.0775034586588,3315307.5758826127,1.8565923089627463
2023-12-07,704.0,713.9000244140625,695.2999877929688,708.2999877929688,698.0515747070312,216572,6.56286771552531,0.007653046610114345,668.9900085449219,654.5600024414063,68.22393176161391,7.74536404342833,20.614194376843066,711.6485700989791,600.3764360045365,0.15709746719206036,666.1071449845278,657.0196792748716,0.002424432654643649,0.019033072571333312,0.07482748329713891,9106530,85.70678071825917,81.34380027677793,674.5808481852213,635.200824991862,654.8908365885416,3008760.903456023,2.626011145228258
2023-12-08,711.2000122070312,713.4500122070312,671.0499877929688,684.0999755859375,674.2017211914062,107222,6.528104070079095,-0.034763645446214575,673.0750061035156,655.6410021972656,57.28006778880863,6.016186682845243,20.756554944062266,711.7852883533859,608.0597128673172,0.1516234164417662,667.8207478989478,658.9652456515379,0.0076824060198428246,0.02100871163037403,0.08709827320151974,8999308,60.366453799901834,75.37520110711169,680.052513631185,637.8224904378255,658.9375020345053,2208255.9588391194,6.197928070052409
